Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname_x,URL,created_date_x,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date_y,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,Label
ElectricNightOwl/ArmSwinger,80,0,0,3,0,2,12,1,1,0.0,62692273,ElectricNightOwl/ArmSwinger,https://github.com/ElectricNightOwl/ArmSwinger,2016-07-06 04:58:29,C#,,90,30,90,10,189,ElectricNightOwl/ArmSwinger,4.0,0.0,2.0,0.0,92.0,9.0,15.0,24.0,1.0,29.0,30.0,1.0,43.0,ElectricNightOwl/ArmSwinger,2016-07-06 04:58:29,2102,0.0,0.0019029495718363,0.0,0.0009514747859181,0.0437678401522359,0.0,0
IndieVisualLab/UnityGraphicsProgramming2,10,0,0,0,0,10,11,0,0,0.0,130425351,IndieVisualLab/UnityGraphicsProgramming2,https://github.com/IndieVisualLab/UnityGraphicsProgramming2,2018-04-21 00:20:10,C#,,89,11,89,0,188,IndieVisualLab/UnityGraphicsProgramming2,4.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,IndieVisualLab/UnityGraphicsProgramming2,2018-04-21 00:20:10,1448,0.0,0.0027624309392265,0.0,0.0013812154696132,0.005524861878453,0.0,0
alexandrebeato/bankflix,15,2,0,0,0,1,2,0,1,1.0,213929862,alexandrebeato/bankflix,https://github.com/alexandrebeato/bankflix,2019-10-09 13:44:06,C#,,88,14,88,14,187,alexandrebeato/bankflix,1.0,0.0,2.0,0.0,103.0,0.0,2.0,2.0,16.0,10.0,26.0,0.0,18.0,alexandrebeato/bankflix,2019-10-09 13:44:06,912,0.0,0.0010964912280701,0.0,0.0021929824561403,0.112938596491228,0.0,0
microsoftarchive/iot-journey,4,1,0,1,0,0,5,0,0,0.0,34227406,microsoftarchive/iot-journey,https://github.com/microsoftarchive/iot-journey,2015-04-19 22:49:18,C#,,87,38,87,23,186,microsoftarchive/iot-journey,16.0,0.0,2.0,0.0,500.0,23.0,172.0,195.0,0.0,142.0,142.0,0.0,29.0,microsoftarchive/iot-journey,2015-04-19 22:49:18,2546,0.0,0.0062843676355066,0.0,0.0007855459544383,0.1963864886095836,0.0,0
brockallen/BrockAllen.IdentityReboot,0,0,0,0,0,0,0,0,0,0.0,16648821,brockallen/BrockAllen.IdentityReboot,https://github.com/brockallen/BrockAllen.IdentityReboot,2014-02-08 17:40:57,C#,,85,14,85,0,184,brockallen/BrockAllen.IdentityReboot,2.0,0.0,2.0,0.0,65.0,0.0,13.0,13.0,0.0,1.0,1.0,0.0,2.0,brockallen/BrockAllen.IdentityReboot,2014-02-08 17:40:57,2981,0.0,0.000670915800067,0.0,0.000670915800067,0.0218047635021804,0.0,0
mewlist/MassiveGrass,15,0,0,0,0,0,0,0,0,0.0,202632030,mewlist/MassiveGrass,https://github.com/mewlist/MassiveGrass,2019-08-16 00:49:19,C#,,84,12,84,0,183,mewlist/MassiveGrass,2.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,mewlist/MassiveGrass,2019-08-16 00:49:19,966,0.0,0.0020703933747412,0.0,0.0020703933747412,0.0279503105590062,0.0,0
regaw-leinad/AndroidLib,0,0,0,0,0,0,0,0,0,0.0,4022824,regaw-leinad/AndroidLib,https://github.com/regaw-leinad/AndroidLib,2012-04-14 05:19:42,C#,,83,62,83,0,182,regaw-leinad/AndroidLib,6.0,0.0,2.0,0.0,78.0,0.0,11.0,11.0,0.0,22.0,22.0,0.0,3.0,regaw-leinad/AndroidLib,2012-04-14 05:19:42,3646,0.0,0.0016456390565002,0.0,0.0005485463521667,0.0213933077345035,0.0,0
Azure/azure-iot-predictive-maintenance,10,0,0,0,0,1,8,0,0,0.0,39550478,Azure/azure-iot-predictive-maintenance,https://github.com/Azure/azure-iot-predictive-maintenance,2015-07-23 06:44:53,C#,,82,64,82,0,181,Azure/azure-iot-predictive-maintenance,23.0,0.0,2.0,0.0,231.0,0.0,11.0,11.0,0.0,44.0,44.0,0.0,9.0,Azure/azure-iot-predictive-maintenance,2015-07-23 06:44:53,2451,0.0,0.0093839249286005,0.0,0.0008159934720522,0.0942472460220318,0.0,1
seven1986/oauthapp,14,1,0,0,0,6,6,0,0,0.0,116626165,seven1986/oauthapp,https://github.com/seven1986/oauthapp,2018-01-08 03:44:42,C#,,81,22,81,2,180,seven1986/oauthapp,4.0,0.0,2.0,0.0,413.0,0.0,8.0,8.0,0.0,94.0,94.0,0.0,16.0,seven1986/oauthapp,2018-01-08 03:44:42,1551,0.0,0.0025789813023855,0.0,0.0012894906511927,0.2662798194713088,0.0,0
chrishonselaar/ProtoPad,57,2,0,1,0,4,10,0,6,1.0,9601324,chrishonselaar/ProtoPad,https://github.com/chrishonselaar/ProtoPad,2013-04-22 14:51:52,C#,,80,20,80,1,179,chrishonselaar/ProtoPad,1.0,0.0,2.0,0.0,40.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,chrishonselaar/ProtoPad,2013-04-22 14:51:52,3273,0.0,0.0003055300947143,0.0,0.0006110601894286,0.0122212037885731,0.0,0
jglim/CCManager,9,3,1,0,0,3,5,0,1,0.0,15388404,jglim/CCManager,https://github.com/jglim/CCManager,2013-12-23 05:33:55,C#,,79,19,79,4,178,jglim/CCManager,1.0,0.0,2.0,0.0,9.0,4.0,4.0,8.0,0.0,1.0,1.0,1.0,3.0,jglim/CCManager,2013-12-23 05:33:55,3028,0.0,0.0003302509907529,0.0,0.0006605019815059,0.0029722589167767,0.0,0
saguiitay/CardinalityEstimation,2,0,0,0,0,0,2,0,1,2.0,30201635,saguiitay/CardinalityEstimation,https://github.com/saguiitay/CardinalityEstimation,2015-02-02 18:31:43,C#,,78,31,78,2,177,saguiitay/CardinalityEstimation,13.0,0.0,2.0,0.0,59.0,1.0,13.0,14.0,1.0,17.0,18.0,0.0,5.0,saguiitay/CardinalityEstimation,2015-02-02 18:31:43,2622,0.0,0.0049580472921434,0.0,0.0007627765064836,0.0225019069412662,0.0,0
W3D3/SteamAccountSwitcher,9,2,0,0,0,2,6,0,0,0.0,21001871,W3D3/SteamAccountSwitcher,https://github.com/W3D3/SteamAccountSwitcher,2014-06-19 13:48:14,C#,,77,21,77,2,176,W3D3/SteamAccountSwitcher,4.0,8392.0,1.0,1.0,38.0,2.0,8.0,10.0,0.0,4.0,4.0,0.0,15.0,W3D3/SteamAccountSwitcher,2014-06-19 13:48:14,2850,2.944561403508772,0.0014035087719298,0.0003508771929824,0.0003508771929824,0.0133333333333333,1.0,0
personball/abplus-zero-template,11,1,0,0,0,6,9,0,2,0.0,162661955,personball/abplus-zero-template,https://github.com/personball/abplus-zero-template,2018-12-21 03:39:48,C#,,76,27,76,30,175,personball/abplus-zero-template,3.0,0.0,2.0,0.0,187.0,0.0,7.0,7.0,35.0,14.0,49.0,0.0,7.0,personball/abplus-zero-template,2018-12-21 03:39:48,1204,0.0,0.0024916943521594,0.0,0.0016611295681063,0.1553156146179402,0.0,0
johnnyreilly/jQuery.Validation.Unobtrusive.Native,19,1,0,0,0,5,12,1,2,0.0,11634902,johnnyreilly/jQuery.Validation.Unobtrusive.Native,https://github.com/johnnyreilly/jQuery.Validation.Unobtrusive.Native,2013-07-24 13:04:25,C#,,75,28,75,11,174,johnnyreilly/jQuery.Validation.Unobtrusive.Native,4.0,0.0,2.0,0.0,271.0,11.0,13.0,24.0,0.0,6.0,6.0,1.0,32.0,johnnyreilly/jQuery.Validation.Unobtrusive.Native,2013-07-24 13:04:25,3180,0.0,0.0012578616352201,0.0,0.00062893081761,0.0852201257861635,0.0,0
webapibook/issuetracker,3,0,0,0,0,0,21,0,4,13.0,8400239,webapibook/issuetracker,https://github.com/webapibook/issuetracker,2013-02-25 01:45:56,C#,,73,47,73,4,172,webapibook/issuetracker,6.0,0.0,2.0,0.0,108.0,2.0,8.0,10.0,2.0,42.0,44.0,0.0,6.0,webapibook/issuetracker,2013-02-25 01:45:56,3329,0.0,0.0018023430459597,0.0,0.0006007810153199,0.0324421748272754,0.0,0
jamesmontemagno/MonoDroidToolkit,13,3,0,0,0,3,5,0,0,0.0,9858360,jamesmontemagno/MonoDroidToolkit,https://github.com/jamesmontemagno/MonoDroidToolkit,2013-05-04 18:32:39,C#,,72,25,72,3,171,jamesmontemagno/MonoDroidToolkit,4.0,0.0,2.0,0.0,62.0,3.0,10.0,13.0,0.0,4.0,4.0,0.0,16.0,jamesmontemagno/MonoDroidToolkit,2013-05-04 18:32:39,3261,0.0,0.0012266176019625,0.0,0.0006133088009812,0.0190125728304201,0.0,0
mikebluestein/FindTheMonkey,0,0,0,0,0,0,0,0,0,0.0,13065511,mikebluestein/FindTheMonkey,https://github.com/mikebluestein/FindTheMonkey,2013-09-24 13:43:06,C#,,71,49,71,0,170,mikebluestein/FindTheMonkey,1.0,0.0,2.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,mikebluestein/FindTheMonkey,2013-09-24 13:43:06,3118,0.0,0.0003207184092366,0.0,0.0006414368184733,0.0035279025016035,0.0,0
chrfalch/NControl.Controls,0,0,0,0,0,1,2,0,1,0.5,33243045,chrfalch/NControl.Controls,https://github.com/chrfalch/NControl.Controls,2015-04-01 11:06:23,C#,,70,36,70,17,169,chrfalch/NControl.Controls,4.0,0.0,2.0,0.0,191.0,14.0,37.0,51.0,3.0,4.0,7.0,0.0,5.0,chrfalch/NControl.Controls,2015-04-01 11:06:23,2564,0.0,0.0015600624024961,0.0,0.000780031201248,0.0744929797191887,0.0,0
pboechat/roadgen,25,4,0,0,0,1,1,0,0,0.0,64960560,pboechat/roadgen,https://github.com/pboechat/roadgen,2016-08-04 19:10:44,C#,,69,18,69,1,168,pboechat/roadgen,2.0,0.0,2.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,pboechat/roadgen,2016-08-04 19:10:44,2073,0.0,0.0009647853352629,0.0,0.0009647853352629,0.0057887120115774,0.0,0
Unity-Technologies/UIElementsUniteLATurretDemo,0,0,0,0,0,0,0,0,2,0.0,159577720,Unity-Technologies/UIElementsUniteLATurretDemo,https://github.com/Unity-Technologies/UIElementsUniteLATurretDemo,2018-11-28 23:14:05,C#,,68,21,68,1,167,Unity-Technologies/UIElementsUniteLATurretDemo,1.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Unity-Technologies/UIElementsUniteLATurretDemo,2018-11-28 23:14:05,1227,0.0,0.0008149959250203,0.0,0.0016299918500407,0.0057049714751426,0.0,0
xabikos/aspnet-webpack,9,0,0,0,0,0,5,0,6,4.0,47356041,xabikos/aspnet-webpack,https://github.com/xabikos/aspnet-webpack,2015-12-03 19:46:18,C#,,67,13,67,8,166,xabikos/aspnet-webpack,4.0,0.0,2.0,0.0,96.0,8.0,25.0,33.0,0.0,4.0,4.0,0.0,10.0,xabikos/aspnet-webpack,2015-12-03 19:46:18,2318,0.0,0.0017256255392579,0.0,0.0008628127696289,0.0414150129421915,0.0,0
madskristensen/WebExtensionPack,27,2,0,0,0,1,32,0,0,0.0,45489562,madskristensen/WebExtensionPack,https://github.com/madskristensen/WebExtensionPack,2015-11-03 19:15:01,C#,,66,10,66,4,165,madskristensen/WebExtensionPack,2.0,0.0,2.0,0.0,67.0,4.0,16.0,20.0,0.0,1.0,1.0,0.0,26.0,madskristensen/WebExtensionPack,2015-11-03 19:15:01,2348,0.0,0.0008517887563884,0.0,0.0008517887563884,0.0285349233390119,0.0,0
MoshiMoshi0/TTController,0,7,0,0,0,2,8,0,0,0.0,163593689,MoshiMoshi0/TTController,https://github.com/MoshiMoshi0/TTController,2018-12-30 14:33:17,C#,,65,14,65,9,164,MoshiMoshi0/TTController,4.0,5147.0,28.0,28.0,647.0,9.0,51.0,60.0,0.0,1.0,1.0,0.0,64.0,MoshiMoshi0/TTController,2018-12-30 14:33:17,1195,4.307112970711297,0.003347280334728,0.0234309623430962,0.0234309623430962,0.5414225941422595,1.0,0
obviousjim/OpenTSPS_Unity3d_Extension,0,0,0,0,0,0,0,0,0,0.0,1110581,obviousjim/OpenTSPS_Unity3d_Extension,https://github.com/obviousjim/OpenTSPS_Unity3d_Extension,2010-11-24 22:27:13,C#,,64,14,64,1,163,obviousjim/OpenTSPS_Unity3d_Extension,3.0,0.0,2.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,obviousjim/OpenTSPS_Unity3d_Extension,2010-11-24 22:27:13,4153,0.0,0.0007223693715386,0.0,0.0004815795810257,0.0038526366482061,0.0,0
amarmesic/windows-phone-navigation-drawer,14,1,1,0,0,0,4,0,0,3.0,25404426,amarmesic/windows-phone-navigation-drawer,https://github.com/amarmesic/windows-phone-navigation-drawer,2014-10-18 17:27:48,C#,,63,21,63,5,162,amarmesic/windows-phone-navigation-drawer,3.0,0.0,2.0,0.0,26.0,5.0,5.0,10.0,0.0,2.0,2.0,0.0,13.0,amarmesic/windows-phone-navigation-drawer,2014-10-18 17:27:48,2729,0.0,0.0010993037742762,0.0,0.0007328691828508,0.0095272993770611,0.0,0
pavelkouril/unity-marching-cubes-gpu,3,0,0,0,0,1,3,0,2,0.0,87396721,pavelkouril/unity-marching-cubes-gpu,https://github.com/pavelkouril/unity-marching-cubes-gpu,2017-04-06 06:57:58,C#,,62,5,62,0,161,pavelkouril/unity-marching-cubes-gpu,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,pavelkouril/unity-marching-cubes-gpu,2017-04-06 06:57:58,1828,0.0,0.0010940919037199,0.0,0.0010940919037199,0.0027352297592997,0.0,0
ScutGame/Scut-samples,0,11,0,0,0,1,2,0,0,0.0,22455771,ScutGame/Scut-samples,https://github.com/ScutGame/Scut-samples,2014-07-31 03:55:26,C#,,61,91,61,0,160,ScutGame/Scut-samples,1.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,ScutGame/Scut-samples,2014-07-31 03:55:26,2808,0.0,0.0003561253561253,0.0,0.0007122507122507,0.0174501424501424,0.0,0
libla/TinyJSON,3,0,0,0,0,0,0,0,0,0.0,41684238,libla/TinyJSON,https://github.com/libla/TinyJSON,2015-08-31 15:37:54,C#,,60,25,60,0,159,libla/TinyJSON,2.0,0.0,2.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,libla/TinyJSON,2015-08-31 15:37:54,2412,0.0,0.0008291873963515,0.0,0.0008291873963515,0.0062189054726368,0.0,0
NetMQ/NetMQ.ReactiveExtensions,23,2,0,0,0,4,12,0,11,5.0,51267731,NetMQ/NetMQ.ReactiveExtensions,https://github.com/NetMQ/NetMQ.ReactiveExtensions,2016-02-07 21:42:35,C#,,58,15,58,9,157,NetMQ/NetMQ.ReactiveExtensions,9.0,0.0,2.0,0.0,196.0,9.0,18.0,27.0,0.0,23.0,23.0,1.0,87.0,NetMQ/NetMQ.ReactiveExtensions,2016-02-07 21:42:35,2252,0.0,0.0039964476021314,0.0,0.0008880994671403,0.0870337477797513,0.0,0
aspnetde/MvvmNano,26,1,0,0,0,2,11,0,35,23.0,48808621,aspnetde/MvvmNano,https://github.com/aspnetde/MvvmNano,2015-12-30 16:11:10,C#,,56,10,56,2,155,aspnetde/MvvmNano,4.0,0.0,2.0,0.0,161.0,0.0,19.0,19.0,2.0,3.0,5.0,0.0,26.0,aspnetde/MvvmNano,2015-12-30 16:11:10,2291,0.0,0.001745962461807,0.0,0.0008729812309035,0.0702749890877346,0.0,0
hdinsight/hdinsight-storm-examples,34,1,0,0,0,0,4,0,8,4.0,29636287,hdinsight/hdinsight-storm-examples,https://github.com/hdinsight/hdinsight-storm-examples,2015-01-22 01:02:34,C#,,55,51,55,7,154,hdinsight/hdinsight-storm-examples,8.0,0.0,2.0,0.0,90.0,6.0,10.0,16.0,1.0,4.0,5.0,0.0,16.0,hdinsight/hdinsight-storm-examples,2015-01-22 01:02:34,2633,0.0,0.0030383592859855,0.0,0.0007595898214963,0.0341815419673376,0.0,0
ElectroGryphon/EGGA,0,0,0,0,0,1,1,0,0,0.0,61115774,ElectroGryphon/EGGA,https://github.com/ElectroGryphon/EGGA,2016-06-14 11:01:38,C#,,54,36,54,5,153,ElectroGryphon/EGGA,4.0,0.0,2.0,0.0,44.0,5.0,8.0,13.0,0.0,2.0,2.0,0.0,8.0,ElectroGryphon/EGGA,2016-06-14 11:01:38,2124,0.0,0.0018832391713747,0.0,0.0009416195856873,0.0207156308851224,0.0,0
vmohan7/Bow-ArrowLiveStream,0,0,0,0,0,0,0,0,0,0.0,59391084,vmohan7/Bow-ArrowLiveStream,https://github.com/vmohan7/Bow-ArrowLiveStream,2016-05-22 02:27:19,C#,,53,11,53,0,152,vmohan7/Bow-ArrowLiveStream,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,vmohan7/Bow-ArrowLiveStream,2016-05-22 02:27:19,2147,0.0,0.0009315323707498,0.0,0.0009315323707498,0.0018630647414997,0.0,0
reubeno/NClap,3,4,0,0,0,1,7,0,0,0.0,39486511,reubeno/NClap,https://github.com/reubeno/NClap,2015-07-22 05:02:18,C#,,52,9,52,6,151,reubeno/NClap,6.0,0.0,2.0,0.0,134.0,6.0,30.0,36.0,0.0,47.0,47.0,0.0,21.0,reubeno/NClap,2015-07-22 05:02:18,2452,0.0,0.0024469820554649,0.0,0.0008156606851549,0.0546492659053833,0.0,0
mesta1/AForge-examples,0,0,0,0,0,0,0,0,0,0.0,59855356,mesta1/AForge-examples,https://github.com/mesta1/AForge-examples,2016-05-27 18:31:31,C#,,51,33,51,1,150,mesta1/AForge-examples,3.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,mesta1/AForge-examples,2016-05-27 18:31:31,2142,0.0,0.0014005602240896,0.0,0.0009337068160597,0.0032679738562091,0.0,0
SergeyTeplyakov/ExceptionAnalyzer,0,6,4,0,0,0,0,0,12,0.0,31480589,SergeyTeplyakov/ExceptionAnalyzer,https://github.com/SergeyTeplyakov/ExceptionAnalyzer,2015-02-28 23:31:48,C#,,50,8,50,13,149,SergeyTeplyakov/ExceptionAnalyzer,4.0,0.0,2.0,0.0,40.0,13.0,10.0,23.0,0.0,4.0,4.0,0.0,4.0,SergeyTeplyakov/ExceptionAnalyzer,2015-02-28 23:31:48,2596,0.0,0.0015408320493066,0.0,0.0007704160246533,0.0154083204930662,0.0,0
uFrame/uFrame.ECS,2,1,0,0,0,2,3,1,4,0.0,63026838,uFrame/uFrame.ECS,https://github.com/uFrame/uFrame.ECS,2016-07-11 01:22:35,C#,,49,11,49,6,148,uFrame/uFrame.ECS,4.0,0.0,2.0,0.0,96.0,6.0,3.0,9.0,0.0,1.0,1.0,0.0,3.0,uFrame/uFrame.ECS,2016-07-11 01:22:35,2097,0.0,0.0019074868860276,0.0,0.0009537434430138,0.0457796852646638,0.0,0
nachmore/unBand,0,0,0,0,0,0,0,0,0,0.0,26334549,nachmore/unBand,https://github.com/nachmore/unBand,2014-11-07 19:30:44,C#,,48,18,48,66,147,nachmore/unBand,6.0,0.0,2.0,0.0,167.0,61.0,56.0,117.0,5.0,4.0,9.0,0.0,2.0,nachmore/unBand,2014-11-07 19:30:44,2709,0.0,0.0022148394241417,0.0,0.0007382798080472,0.0616463639719453,0.0,0
kimsama/Unity-NGUIExtension,7,3,1,0,0,6,6,0,0,1.0,27859108,kimsama/Unity-NGUIExtension,https://github.com/kimsama/Unity-NGUIExtension,2014-12-11 07:21:41,C#,,47,14,47,1,146,kimsama/Unity-NGUIExtension,1.0,0.0,2.0,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,kimsama/Unity-NGUIExtension,2014-12-11 07:21:41,2675,0.0,0.0003738317757009,0.0,0.0007476635514018,0.0153271028037383,0.0,0
edoreshef/ground-control,10,1,0,0,0,0,2,0,0,0.0,34499320,edoreshef/ground-control,https://github.com/edoreshef/ground-control,2015-04-24 05:15:03,C#,,46,3,46,4,145,edoreshef/ground-control,5.0,0.0,2.0,0.0,28.0,4.0,7.0,11.0,0.0,2.0,2.0,0.0,10.0,edoreshef/ground-control,2015-04-24 05:15:03,2541,0.0,0.0019677292404565,0.0,0.0007870916961826,0.0110192837465564,0.0,0
amirjalilifard/FreeFilesProject,0,0,0,0,0,0,0,0,0,0.0,11842742,amirjalilifard/FreeFilesProject,https://github.com/amirjalilifard/FreeFilesProject,2013-08-02 12:24:50,C#,,45,29,45,4,144,amirjalilifard/FreeFilesProject,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,amirjalilifard/FreeFilesProject,2013-08-02 12:24:50,3171,0.0,0.0003153579312519,0.0,0.0006307158625039,0.0006307158625039,0.0,0
GrayKernel/GrayStorm,7,0,0,0,0,1,3,0,0,0.0,40420407,GrayKernel/GrayStorm,https://github.com/GrayKernel/GrayStorm,2015-08-09 00:29:14,C#,,44,7,44,0,143,GrayKernel/GrayStorm,1.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GrayKernel/GrayStorm,2015-08-09 00:29:14,2434,0.0,0.0004108463434675,0.0,0.000821692686935,0.0061626951520131,0.0,0
tpeczek/Lib.Web.Mvc,13,2,0,0,0,4,22,0,0,1.0,23629120,tpeczek/Lib.Web.Mvc,https://github.com/tpeczek/Lib.Web.Mvc,2014-09-03 16:56:26,C#,,43,27,43,0,142,tpeczek/Lib.Web.Mvc,4.0,266.0,30.0,60.0,170.0,0.0,103.0,103.0,1.0,9.0,10.0,1.0,18.0,tpeczek/Lib.Web.Mvc,2014-09-03 16:56:26,2774,0.0958904109589041,0.0014419610670511,0.0216294160057678,0.0108147080028839,0.0612833453496755,2.0,0
castle-it/sharp2Js,33,1,0,0,0,2,3,0,17,4.0,44651340,castle-it/sharp2Js,https://github.com/castle-it/sharp2Js,2015-10-21 03:51:28,C#,,42,5,42,3,141,castle-it/sharp2Js,3.0,0.0,2.0,0.0,74.0,3.0,3.0,6.0,0.0,20.0,20.0,0.0,16.0,castle-it/sharp2Js,2015-10-21 03:51:28,2361,0.0,0.0012706480304955,0.0,0.000847098686997,0.0313426514188903,0.0,0
evolutional/flatbuffers-net,13,1,0,0,0,2,3,0,40,13.0,48294482,evolutional/flatbuffers-net,https://github.com/evolutional/flatbuffers-net,2015-12-19 19:27:20,C#,,41,7,41,23,140,evolutional/flatbuffers-net,2.0,0.0,2.0,0.0,66.0,23.0,32.0,55.0,0.0,4.0,4.0,0.0,10.0,evolutional/flatbuffers-net,2015-12-19 19:27:20,2302,0.0,0.0008688097306689,0.0,0.0008688097306689,0.0286707211120764,0.0,0
jacek-gorgon/NJsonApi,0,0,0,0,0,0,1,0,0,5.0,38883440,jacek-gorgon/NJsonApi,https://github.com/jacek-gorgon/NJsonApi,2015-07-10 14:09:52,C#,,40,17,40,11,139,jacek-gorgon/NJsonApi,2.0,0.0,2.0,0.0,35.0,10.0,9.0,19.0,1.0,11.0,12.0,0.0,8.0,jacek-gorgon/NJsonApi,2015-07-10 14:09:52,2464,0.0,0.0008116883116883,0.0,0.0008116883116883,0.0142045454545454,0.0,0
reddog-io/RedDog.Search,0,0,0,0,0,0,0,0,0,16.0,23006253,reddog-io/RedDog.Search,https://github.com/reddog-io/RedDog.Search,2014-08-15 23:38:16,C#,,39,24,39,5,138,reddog-io/RedDog.Search,6.0,0.0,2.0,0.0,64.0,2.0,10.0,12.0,3.0,9.0,12.0,0.0,27.0,reddog-io/RedDog.Search,2014-08-15 23:38:16,2793,0.0,0.0021482277121374,0.0,0.0007160759040458,0.0229144289294665,0.0,0
aliessmael/Unity-Contacts-List,0,0,0,0,0,0,1,0,0,0.0,36983753,aliessmael/Unity-Contacts-List,https://github.com/aliessmael/Unity-Contacts-List,2015-06-06 14:53:35,C#,,38,19,38,20,137,aliessmael/Unity-Contacts-List,3.0,0.0,2.0,0.0,20.0,19.0,10.0,29.0,1.0,1.0,2.0,0.0,5.0,aliessmael/Unity-Contacts-List,2015-06-06 14:53:35,2498,0.0,0.0012009607686148,0.0,0.0008006405124099,0.0080064051240992,0.0,0
TerribleDev/TurboLinks.Net,0,1,0,0,0,1,3,0,2,0.0,44463455,TerribleDev/TurboLinks.Net,https://github.com/TerribleDev/TurboLinks.Net,2015-10-18 02:57:46,C#,,37,8,37,2,136,TerribleDev/TurboLinks.Net,2.0,0.0,2.0,0.0,29.0,1.0,2.0,3.0,1.0,4.0,5.0,0.0,8.0,TerribleDev/TurboLinks.Net,2015-10-18 02:57:46,2364,0.0,0.0008460236886632,0.0,0.0008460236886632,0.0122673434856175,0.0,0
kant2002/ncrawler,0,0,0,0,0,0,0,0,0,0.0,28695792,kant2002/ncrawler,https://github.com/kant2002/ncrawler,2015-01-01 21:12:26,C#,,36,12,36,0,135,kant2002/ncrawler,1.0,0.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,kant2002/ncrawler,2015-01-01 21:12:26,2654,0.0,0.0003767897513187,0.0,0.0007535795026375,0.0244913338357196,0.0,0
microsoft/FMLab,0,0,0,0,0,0,0,0,0,0.0,58164126,microsoft/FMLab,https://github.com/microsoft/FMLab,2016-05-05 22:19:15,C#,,35,53,35,15,134,microsoft/FMLab,7.0,0.0,2.0,0.0,13.0,13.0,2.0,15.0,3.0,6.0,9.0,0.0,3.0,microsoft/FMLab,2016-05-05 22:19:15,2164,0.0,0.0032347504621072,0.0,0.0009242144177449,0.0060073937153419,0.0,0
AzureADQuickStarts/AppModelv2-NativeClient-DotNet,65,0,0,0,0,0,10,0,16,3.0,40277576,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,https://github.com/AzureADQuickStarts/AppModelv2-NativeClient-DotNet,2015-08-06 01:30:30,C#,,34,25,34,6,133,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,9.0,0.0,2.0,0.0,54.0,6.0,5.0,11.0,0.0,18.0,18.0,0.0,13.0,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,2015-08-06 01:30:30,2437,0.0,0.0036930652441526,0.0,0.0008206811653672,0.0221583914649158,0.0,0
kernys/Kernys.Bson,0,0,0,0,0,0,0,0,0,2.0,11275903,kernys/Kernys.Bson,https://github.com/kernys/Kernys.Bson,2013-07-09 07:31:29,C#,,33,16,33,1,132,kernys/Kernys.Bson,4.0,0.0,2.0,0.0,20.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,8.0,kernys/Kernys.Bson,2013-07-09 07:31:29,3195,0.0,0.0012519561815336,0.0,0.0006259780907668,0.0062597809076682,0.0,0
SaladLab/UniGet,2,3,0,0,0,1,5,0,0,1.0,55737156,SaladLab/UniGet,https://github.com/SaladLab/UniGet,2016-04-08 00:26:09,C#,,32,7,32,0,131,SaladLab/UniGet,1.0,70.0,2.0,2.0,73.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,SaladLab/UniGet,2016-04-08 00:26:09,2191,0.0319488817891373,0.0004564125969876,0.0009128251939753,0.0009128251939753,0.0333181195801004,1.0,0
