Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
cakephp/cakephp,21,0,0,0,0,5,27,0,3,1.0,656494,cakephp/cakephp,https://github.com/cakephp/cakephp,2010-05-08 14:38:22,PHP,,8443,3471,8443,35,71,cakephp/cakephp,848.0,7296.0,30.0,24.0,43900.0,32.0,6185.0,6217.0,4.0,10050.0,10054.0,1.0,80.0,620.0,159.0,125.0,180.0,125.0,190.0,1
dompdf/dompdf,25,7,1,0,0,4,18,1,2,8.0,6660366,dompdf/dompdf,https://github.com/dompdf/dompdf,2012-11-12 20:47:16,PHP,,8407,1577,8407,639,72,dompdf/dompdf,149.0,169006.0,22.0,16.0,1504.0,593.0,1643.0,2236.0,24.0,441.0,465.0,7.0,60.0,548.0,133.0,124.0,150.0,124.0,150.0,1
typecho/typecho,0,0,0,0,0,0,0,0,0,0.0,11467667,typecho/typecho,https://github.com/typecho/typecho,2013-07-17 05:08:35,PHP,,8375,1705,8375,335,73,typecho/typecho,72.0,278618.0,15.0,15.0,1377.0,296.0,682.0,978.0,43.0,209.0,252.0,0.0,4.0,532.0,130.0,123.0,157.0,123.0,129.0,1
phpspec/prophecy,18,2,0,0,0,0,3,0,53,21.0,9004802,phpspec/prophecy,https://github.com/phpspec/prophecy,2013-03-25 11:40:40,PHP,,8272,223,8272,106,74,phpspec/prophecy,121.0,0.0,30.0,0.0,693.0,97.0,146.0,243.0,7.0,300.0,307.0,1.0,36.0,497.0,117.0,122.0,116.0,122.0,137.0,1
reactphp/reactphp,38,0,0,0,0,20,37,0,2,6.0,4287921,reactphp/reactphp,https://github.com/reactphp/reactphp,2012-05-10 18:00:00,PHP,,8200,744,8200,2,75,reactphp/reactphp,40.0,0.0,21.0,0.0,958.0,2.0,202.0,204.0,0.0,244.0,244.0,3.0,79.0,497.0,117.0,121.0,127.0,121.0,128.0,1
guyueyingmu/avbook,0,5,0,0,0,4,10,0,2,0.0,82436691,guyueyingmu/avbook,https://github.com/guyueyingmu/avbook,2017-02-19 05:09:55,PHP,,8103,1947,8103,67,76,guyueyingmu/avbook,2.0,58193.0,1.0,1.0,41.0,64.0,61.0,125.0,6.0,21.0,27.0,0.0,26.0,495.0,115.0,120.0,162.0,120.0,93.0,1
sebastianbergmann/php-code-coverage,0,4,0,0,0,1,5,0,0,3.0,212659,sebastianbergmann/php-code-coverage,https://github.com/sebastianbergmann/php-code-coverage,2009-05-28 16:01:43,PHP,,8098,341,8098,31,77,sebastianbergmann/php-code-coverage,113.0,0.0,0.0,0.0,2366.0,11.0,527.0,538.0,1.0,354.0,355.0,3.0,32.0,501.0,121.0,119.0,121.0,119.0,142.0,1
myclabs/DeepCopy,17,8,0,0,0,0,7,0,29,18.0,11584853,myclabs/DeepCopy,https://github.com/myclabs/DeepCopy,2013-07-22 15:28:03,PHP,,8072,83,8072,15,78,myclabs/DeepCopy,26.0,0.0,30.0,0.0,168.0,11.0,61.0,72.0,4.0,95.0,99.0,0.0,38.0,461.0,112.0,118.0,108.0,118.0,117.0,1
symfony/http-foundation,3,0,0,0,0,3,5,0,0,0.0,1398648,symfony/http-foundation,https://github.com/symfony/http-foundation,2011-02-22 18:03:45,PHP,,8057,271,8057,2,79,symfony/http-foundation,494.0,0.0,30.0,0.0,3954.0,0.0,0.0,0.0,3.0,76.0,79.0,0.0,14.0,467.0,113.0,117.0,119.0,117.0,114.0,1
paragonie/random_compat,63,6,0,0,0,50,62,0,22,5.0,38710819,paragonie/random_compat,https://github.com/paragonie/random_compat,2015-07-07 19:45:38,PHP,,7950,115,7950,4,80,paragonie/random_compat,36.0,3616.0,30.0,90.0,436.0,4.0,81.0,85.0,1.0,89.0,90.0,3.0,60.0,460.0,111.0,116.0,112.0,116.0,116.0,1
symfony/event-dispatcher,3,0,0,0,0,3,5,0,0,0.0,1398640,symfony/event-dispatcher,https://github.com/symfony/event-dispatcher,2011-02-22 18:02:40,PHP,,7934,64,7934,1,81,symfony/event-dispatcher,114.0,0.0,30.0,0.0,1007.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,15.0,398.0,100.0,115.0,100.0,115.0,68.0,1
php-fig/simple-cache,0,0,0,0,0,1,2,0,0,0.0,66432581,php-fig/simple-cache,https://github.com/php-fig/simple-cache,2016-08-24 05:22:12,PHP,,7837,40,7837,2,82,php-fig/simple-cache,9.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,2.0,20.0,22.0,0.0,4.0,400.0,101.0,114.0,85.0,114.0,87.0,1
symfony/finder,3,0,0,0,0,3,5,0,0,0.0,1398641,symfony/finder,https://github.com/symfony/finder,2011-02-22 18:03:01,PHP,,7828,51,7828,0,83,symfony/finder,135.0,0.0,30.0,0.0,1030.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,15.0,383.0,98.0,113.0,95.0,113.0,62.0,0
googleapis/google-api-php-client,16,1,0,0,0,6,20,0,20,29.0,12166778,googleapis/google-api-php-client,https://github.com/googleapis/google-api-php-client,2013-08-16 19:48:39,PHP,,7801,3350,7801,84,84,googleapis/google-api-php-client,156.0,232924.0,30.0,78.0,1773.0,108.0,1430.0,1538.0,2.0,651.0,653.0,13.0,78.0,565.0,137.0,112.0,179.0,112.0,162.0,1
helloqingfeng/Awsome-Front-End-learning-resource,6,1,0,0,0,35,40,5,0,0.0,66709063,helloqingfeng/Awsome-Front-End-learning-resource,https://github.com/helloqingfeng/Awsome-Front-End-learning-resource,2016-08-27 10:28:10,PHP,,7800,1758,7800,4,85,helloqingfeng/Awsome-Front-End-learning-resource,3.0,0.0,0.0,0.0,34.0,2.0,8.0,10.0,3.0,6.0,9.0,0.0,18.0,449.0,107.0,111.0,158.0,111.0,69.0,1
top-think/think,12,0,0,0,0,1,4,0,3,0.0,8305060,top-think/think,https://github.com/top-think/think,2013-02-20 03:14:27,PHP,,7675,1669,7675,113,86,top-think/think,51.0,0.0,30.0,0.0,2032.0,106.0,705.0,811.0,10.0,277.0,287.0,0.0,69.0,511.0,126.0,110.0,156.0,110.0,135.0,1
YOURLS/YOURLS,8,52,2,0,0,9,99,1,1,0.0,5508585,YOURLS/YOURLS,https://github.com/YOURLS/YOURLS,2012-08-22 11:36:52,PHP,,7645,1625,7645,51,87,YOURLS/YOURLS,91.0,0.0,17.0,0.0,1901.0,47.0,2557.0,2604.0,5.0,334.0,339.0,1.0,35.0,511.0,126.0,109.0,153.0,109.0,140.0,1
BookStackApp/BookStack,42,7,0,0,0,25,53,2,14,5.0,41589337,BookStackApp/BookStack,https://github.com/BookStackApp/BookStack,2015-08-29 10:26:44,PHP,,7635,1124,7635,429,88,BookStackApp/BookStack,180.0,0.0,30.0,0.0,3146.0,420.0,2279.0,2699.0,2.0,587.0,589.0,11.0,95.0,507.0,123.0,108.0,134.0,108.0,157.0,1
owncloud/core,11,5,0,0,0,0,9,0,0,0.0,5550552,owncloud/core,https://github.com/owncloud/core,2012-08-25 10:32:48,PHP,,7586,2040,7586,374,89,owncloud/core,739.0,0.0,0.0,0.0,47671.0,325.0,18652.0,18977.0,64.0,20683.0,20747.0,0.0,52.0,571.0,142.0,107.0,163.0,107.0,194.0,1
symfony/thanks,0,0,0,0,0,1,2,0,3,4.0,114393221,symfony/thanks,https://github.com/symfony/thanks,2017-12-15 17:00:19,PHP,,7556,39,7556,1,90,symfony/thanks,19.0,0.0,1.0,0.0,96.0,1.0,34.0,35.0,0.0,57.0,57.0,0.0,10.0,400.0,101.0,106.0,82.0,106.0,106.0,1
symfony/http-kernel,3,0,0,0,0,3,5,0,0,0.0,1398651,symfony/http-kernel,https://github.com/symfony/http-kernel,2011-02-22 18:04:06,PHP,,7536,80,7536,0,91,symfony/http-kernel,410.0,0.0,30.0,0.0,5696.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,17.0,404.0,103.0,105.0,105.0,105.0,89.0,1
tennc/webshell,35,1,0,0,0,32,34,0,0,0.0,10238429,tennc/webshell,https://github.com/tennc/webshell,2013-05-23 07:37:56,PHP,,7506,5078,7506,0,92,tennc/webshell,20.0,0.0,7.0,0.0,621.0,0.0,24.0,24.0,0.0,28.0,28.0,0.0,62.0,485.0,114.0,104.0,183.0,104.0,94.0,1
woocommerce/woocommerce,9,7,0,0,0,3,19,0,0,0.0,2179920,woocommerce/woocommerce,https://github.com/woocommerce/woocommerce,2011-08-09 15:12:11,PHP,,7444,9820,7444,1074,93,woocommerce/woocommerce,1420.0,2897.0,30.0,31.0,41023.0,989.0,18855.0,19844.0,226.0,11508.0,11734.0,1.0,40.0,590.0,149.0,103.0,193.0,103.0,191.0,1
laravel/lumen,0,4,0,0,0,0,7,0,0,0.0,33904351,laravel/lumen,https://github.com/laravel/lumen,2015-04-14 01:43:28,PHP,,7436,984,7436,0,94,laravel/lumen,73.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0,6.0,457.0,110.0,102.0,130.0,102.0,123.0,1
twigphp/Twig,0,0,0,0,0,0,1,0,1,0.0,330275,twigphp/Twig,https://github.com/twigphp/Twig,2009-10-07 21:23:38,PHP,,7367,1145,7367,77,95,twigphp/Twig,435.0,0.0,0.0,0.0,5857.0,83.0,1812.0,1895.0,16.0,1731.0,1747.0,0.0,6.0,513.0,128.0,101.0,135.0,101.0,176.0,1
guzzle/psr7,28,2,0,0,0,1,9,0,155,15.0,31295421,guzzle/psr7,https://github.com/guzzle/psr7,2015-02-25 03:31:26,PHP,,7342,236,7342,10,96,guzzle/psr7,97.0,0.0,17.0,0.0,593.0,2.0,162.0,164.0,5.0,306.0,311.0,1.0,32.0,456.0,108.0,100.0,118.0,100.0,138.0,1
symfony/polyfill-mbstring,0,0,0,0,0,1,2,0,0,0.0,44745130,symfony/polyfill-mbstring,https://github.com/symfony/polyfill-mbstring,2015-10-22 12:57:52,PHP,,7339,34,7339,0,97,symfony/polyfill-mbstring,29.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,3.0,346.0,93.0,99.0,77.0,99.0,71.0,0
symfony/debug,2,0,0,0,0,4,5,0,0,2.0,9281708,symfony/debug,https://github.com/symfony/debug,2013-04-07 19:13:19,PHP,,7299,52,7299,0,98,symfony/debug,111.0,0.0,30.0,0.0,1216.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,14.0,361.0,95.0,98.0,96.0,98.0,69.0,0
doctrine/cache,0,4,0,0,0,1,5,0,0,0.0,7550057,doctrine/cache,https://github.com/doctrine/cache,2013-01-10 22:37:43,PHP,,7286,210,7286,3,99,doctrine/cache,139.0,0.0,30.0,0.0,775.0,1.0,94.0,95.0,2.0,297.0,299.0,0.0,18.0,445.0,106.0,97.0,115.0,97.0,136.0,1
humanmade/Falcon,6,3,1,0,0,0,3,0,4,0.0,6009061,humanmade/Falcon,https://github.com/humanmade/Falcon,2012-09-29 12:59:30,PHP,,99,19,99,11,198,humanmade/Falcon,10.0,0.0,0.0,0.0,207.0,8.0,40.0,48.0,3.0,16.0,19.0,0.0,8.0,328.0,86.0,96.0,51.0,96.0,85.0,0
MiniCodeMonkey/amazon-alexa-php,1,0,0,0,0,0,0,0,5,9.0,41397067,MiniCodeMonkey/amazon-alexa-php,https://github.com/MiniCodeMonkey/amazon-alexa-php,2015-08-26 01:26:25,PHP,,98,72,98,6,197,MiniCodeMonkey/amazon-alexa-php,2.0,0.0,0.0,0.0,13.0,4.0,0.0,4.0,2.0,2.0,4.0,0.0,2.0,344.0,91.0,95.0,104.0,95.0,50.0,0
hugofirth/laravel-mailchimp,0,0,0,0,0,0,0,0,8,6.0,11989081,hugofirth/laravel-mailchimp,https://github.com/hugofirth/laravel-mailchimp,2013-08-08 23:46:04,PHP,,97,29,97,19,196,hugofirth/laravel-mailchimp,10.0,0.0,5.0,0.0,35.0,17.0,15.0,32.0,2.0,10.0,12.0,0.0,9.0,335.0,88.0,94.0,72.0,94.0,75.0,0
EnlighterJS/Plugin.WordPress,69,0,0,0,0,13,16,0,8,0.0,9999824,EnlighterJS/Plugin.WordPress,https://github.com/EnlighterJS/Plugin.WordPress,2013-05-11 13:32:31,PHP,,96,14,96,13,195,EnlighterJS/Plugin.WordPress,6.0,101.0,18.0,1.0,257.0,15.0,296.0,311.0,0.0,7.0,7.0,2.0,57.0,287.0,77.0,93.0,39.0,93.0,62.0,0
UndefinedOffset/SortableGridField,7,1,0,0,0,3,6,0,25,7.0,4274219,UndefinedOffset/SortableGridField,https://github.com/UndefinedOffset/SortableGridField,2012-05-09 17:13:49,PHP,,95,64,95,5,194,UndefinedOffset/SortableGridField,36.0,0.0,0.0,0.0,301.0,6.0,77.0,83.0,1.0,51.0,52.0,6.0,51.0,386.0,99.0,92.0,100.0,92.0,102.0,0
jameschz/hush,33,1,0,0,0,0,3,0,0,3.0,12260375,jameschz/hush,https://github.com/jameschz/hush,2013-08-21 03:34:45,PHP,,94,71,94,3,193,jameschz/hush,8.0,0.0,0.0,0.0,98.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,13.0,316.0,82.0,91.0,103.0,91.0,31.0,0
yasirsiddiqui/php-google-cloud-print,5,0,0,0,0,0,0,0,0,0.0,10380087,yasirsiddiqui/php-google-cloud-print,https://github.com/yasirsiddiqui/php-google-cloud-print,2013-05-30 09:58:56,PHP,,93,48,93,9,192,yasirsiddiqui/php-google-cloud-print,6.0,0.0,0.0,0.0,29.0,9.0,26.0,35.0,0.0,6.0,6.0,0.0,9.0,330.0,87.0,90.0,92.0,90.0,58.0,0
oscarotero/social-links,10,2,0,0,0,3,7,0,3,3.0,18152311,oscarotero/social-links,https://github.com/oscarotero/social-links,2014-03-26 20:11:58,PHP,,92,19,92,2,191,oscarotero/social-links,17.0,0.0,30.0,0.0,138.0,2.0,11.0,13.0,0.0,19.0,19.0,2.0,30.0,314.0,81.0,89.0,51.0,89.0,85.0,0
jonathan-dejong/simple-jwt-authentication,9,0,0,0,0,3,3,0,1,0.0,97811698,jonathan-dejong/simple-jwt-authentication,https://github.com/jonathan-dejong/simple-jwt-authentication,2017-07-20 08:39:35,PHP,,91,26,91,14,190,jonathan-dejong/simple-jwt-authentication,11.0,0.0,5.0,0.0,41.0,13.0,44.0,57.0,1.0,10.0,11.0,0.0,3.0,321.0,85.0,88.0,71.0,88.0,74.0,0
phpish/shopify_app-skeleton,5,0,0,0,0,0,2,0,0,1.0,26985330,phpish/shopify_app-skeleton,https://github.com/phpish/shopify_app-skeleton,2014-11-22 01:48:31,PHP,,90,41,90,36,189,phpish/shopify_app-skeleton,2.0,0.0,0.0,0.0,11.0,35.0,10.0,45.0,2.0,1.0,3.0,0.0,6.0,306.0,79.0,87.0,89.0,87.0,43.0,0
stephpy/timeline,14,0,0,0,0,0,0,0,13,0.0,7116246,stephpy/timeline,https://github.com/stephpy/timeline,2012-12-11 17:33:41,PHP,,89,18,89,1,188,stephpy/timeline,13.0,0.0,8.0,0.0,137.0,1.0,19.0,20.0,0.0,29.0,29.0,0.0,9.0,316.0,82.0,86.0,49.0,86.0,95.0,0
bugsafe/WeReport,0,0,0,0,0,0,0,0,0,0.0,108705500,bugsafe/WeReport,https://github.com/bugsafe/WeReport,2017-10-29 04:39:11,PHP,,88,21,88,2,187,bugsafe/WeReport,1.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,231.0,64.0,85.0,60.0,85.0,1.0,0
veritrans/veritrans-php,5,1,0,0,0,3,15,0,5,19.0,21029637,veritrans/veritrans-php,https://github.com/veritrans/veritrans-php,2014-06-20 07:42:23,PHP,,87,82,87,2,186,veritrans/veritrans-php,24.0,0.0,1.0,0.0,176.0,1.0,52.0,53.0,0.0,54.0,54.0,0.0,33.0,378.0,97.0,84.0,107.0,84.0,103.0,0
webdevops/clitools,15,5,0,0,0,5,12,0,5,0.0,33036335,webdevops/clitools,https://github.com/webdevops/clitools,2015-03-28 14:29:50,PHP,,86,15,86,32,185,webdevops/clitools,8.0,1420.0,20.0,20.0,600.0,28.0,62.0,90.0,4.0,27.0,31.0,2.0,68.0,304.0,78.0,83.0,41.0,83.0,97.0,0
zendframework/ZendPdf,0,1,0,0,0,0,2,0,0,1.0,5127473,zendframework/ZendPdf,https://github.com/zendframework/ZendPdf,2012-07-20 19:35:18,PHP,,85,81,85,14,184,zendframework/ZendPdf,30.0,0.0,0.0,0.0,177.0,9.0,12.0,21.0,5.0,9.0,14.0,0.0,6.0,345.0,92.0,81.0,106.0,81.0,77.0,0
madewithlove/illuminate-psr-cache-bridge,0,5,0,0,0,1,6,0,3,3.0,54212247,madewithlove/illuminate-psr-cache-bridge,https://github.com/madewithlove/illuminate-psr-cache-bridge,2016-03-18 15:34:21,PHP,,85,10,85,1,183,madewithlove/illuminate-psr-cache-bridge,5.0,0.0,4.0,0.0,69.0,1.0,6.0,7.0,0.0,13.0,13.0,0.0,6.0,268.0,72.0,81.0,30.0,81.0,76.0,0
laravelbook/laravel4-powerpack,32,1,0,0,0,0,2,0,20,0.0,7667218,laravelbook/laravel4-powerpack,https://github.com/laravelbook/laravel4-powerpack,2013-01-17 14:06:09,PHP,,83,15,83,5,182,laravelbook/laravel4-powerpack,6.0,0.0,0.0,0.0,26.0,3.0,7.0,10.0,2.0,5.0,7.0,0.0,8.0,263.0,71.0,80.0,41.0,80.0,62.0,0
onassar/PHP-Premailer,0,0,0,0,0,3,3,1,7,5.0,12186168,onassar/PHP-Premailer,https://github.com/onassar/PHP-Premailer,2013-08-17 21:40:00,PHP,,82,6,82,2,181,onassar/PHP-Premailer,1.0,0.0,0.0,0.0,22.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,9.0,208.0,51.0,79.0,19.0,79.0,31.0,0
cgmartin/ZF2FileUploadExamples,13,1,0,0,0,3,7,0,6,2.0,6515702,cgmartin/ZF2FileUploadExamples,https://github.com/cgmartin/ZF2FileUploadExamples,2012-11-03 02:43:03,PHP,,81,47,81,6,180,cgmartin/ZF2FileUploadExamples,3.0,0.0,0.0,0.0,57.0,6.0,13.0,19.0,0.0,2.0,2.0,0.0,30.0,278.0,75.0,78.0,91.0,78.0,31.0,0
markjaquith/cache-buddy,3,0,0,0,0,0,0,0,1,0.0,32636518,markjaquith/cache-buddy,https://github.com/markjaquith/cache-buddy,2015-03-21 15:04:54,PHP,,80,6,80,7,179,markjaquith/cache-buddy,3.0,0.0,0.0,0.0,41.0,5.0,5.0,10.0,0.0,3.0,3.0,0.0,3.0,216.0,56.0,77.0,19.0,77.0,43.0,0
kohana/cache,7,2,0,0,0,1,3,0,0,0.0,675444,kohana/cache,https://github.com/kohana/cache,2010-05-19 16:56:39,PHP,,79,86,79,9,178,kohana/cache,23.0,0.0,1.0,0.0,188.0,3.0,5.0,8.0,5.0,77.0,82.0,0.0,8.0,376.0,96.0,76.0,109.0,76.0,115.0,0
botman/driver-telegram,0,4,0,0,0,1,5,0,0,0.0,93790985,botman/driver-telegram,https://github.com/botman/driver-telegram,2017-06-08 20:53:22,PHP,,78,59,78,32,177,botman/driver-telegram,20.0,0.0,17.0,0.0,88.0,22.0,13.0,35.0,11.0,57.0,68.0,0.0,3.0,359.0,94.0,75.0,98.0,75.0,111.0,0
wizkid057/wizstats,0,0,0,0,0,0,0,0,0,0.0,5847625,wizkid057/wizstats,https://github.com/wizkid057/wizstats,2012-09-17 21:24:57,PHP,,77,62,77,26,176,wizkid057/wizstats,11.0,0.0,0.0,0.0,266.0,22.0,34.0,56.0,4.0,22.0,26.0,0.0,3.0,339.0,90.0,74.0,99.0,74.0,92.0,0
chonthu/Codeigniter-Google-Analytics-Class,6,0,0,0,0,0,0,0,0,0.0,3112650,chonthu/Codeigniter-Google-Analytics-Class,https://github.com/chonthu/Codeigniter-Google-Analytics-Class,2012-01-05 19:33:51,PHP,,76,39,76,1,175,chonthu/Codeigniter-Google-Analytics-Class,3.0,0.0,0.0,0.0,20.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,5.0,259.0,70.0,73.0,82.0,73.0,31.0,0
TimOliver/PHP-Framework-Classes,0,0,0,0,0,0,0,0,0,0.0,2252525,TimOliver/PHP-Framework-Classes,https://github.com/TimOliver/PHP-Framework-Classes,2011-08-23 01:41:12,PHP,,75,50,75,1,174,TimOliver/PHP-Framework-Classes,3.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,257.0,69.0,72.0,94.0,72.0,19.0,0
pattern-lab/patternengine-php-twig,39,0,0,0,0,2,11,0,40,24.0,21108033,pattern-lab/patternengine-php-twig,https://github.com/pattern-lab/patternengine-php-twig,2014-06-22 23:00:34,PHP,,74,34,74,20,173,pattern-lab/patternengine-php-twig,7.0,0.0,14.0,0.0,127.0,14.0,19.0,33.0,6.0,17.0,23.0,1.0,21.0,308.0,80.0,71.0,77.0,71.0,89.0,0
matriphe/laravel-imageupload,19,3,0,0,0,2,10,0,18,15.0,30164017,matriphe/laravel-imageupload,https://github.com/matriphe/laravel-imageupload,2015-02-01 23:43:25,PHP,,73,30,73,2,172,matriphe/laravel-imageupload,7.0,0.0,1.0,0.0,89.0,1.0,19.0,20.0,1.0,6.0,7.0,1.0,32.0,278.0,75.0,70.0,76.0,70.0,62.0,0
gstjohn/GifBot,0,4,1,0,0,0,0,0,0,2.0,19544159,gstjohn/GifBot,https://github.com/gstjohn/GifBot,2014-05-07 17:45:00,PHP,,72,8,72,0,171,gstjohn/GifBot,3.0,0.0,0.0,0.0,22.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12.0,214.0,54.0,69.0,24.0,69.0,52.0,0
dotsunited/BundleFu,5,1,0,0,0,1,7,0,12,19.0,954114,dotsunited/BundleFu,https://github.com/dotsunited/BundleFu,2010-10-01 12:32:06,PHP,,71,11,71,0,170,dotsunited/BundleFu,9.0,0.0,0.0,0.0,216.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,2.0,228.0,60.0,68.0,34.0,68.0,58.0,0
kartik-v/yii2-dynagrid,12,6,0,0,0,7,19,0,11,4.5,20260153,kartik-v/yii2-dynagrid,https://github.com/kartik-v/yii2-dynagrid,2014-05-28 14:18:48,PHP,,70,64,70,1,169,kartik-v/yii2-dynagrid,39.0,0.0,17.0,0.0,229.0,0.0,184.0,184.0,0.0,55.0,55.0,8.0,51.0,338.0,89.0,67.0,100.0,67.0,104.0,0
liip/LiipMagentoBundle,14,0,0,0,0,1,3,0,13,15.0,2384131,liip/LiipMagentoBundle,https://github.com/liip/LiipMagentoBundle,2011-09-14 08:29:47,PHP,,69,16,69,3,168,liip/LiipMagentoBundle,10.0,0.0,0.0,0.0,76.0,3.0,8.0,11.0,0.0,6.0,6.0,0.0,22.0,233.0,65.0,66.0,43.0,66.0,58.0,0
zhuhank/wechat-payment-for-woocommerce,15,0,0,0,0,0,0,0,0,0.0,47312671,zhuhank/wechat-payment-for-woocommerce,https://github.com/zhuhank/wechat-payment-for-woocommerce,2015-12-03 06:24:47,PHP,,68,25,68,5,167,zhuhank/wechat-payment-for-woocommerce,1.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,200.0,46.0,65.0,69.0,65.0,1.0,0
efficiently/larasset,32,1,0,0,0,22,26,0,22,7.0,21614563,efficiently/larasset,https://github.com/efficiently/larasset,2014-07-08 13:54:52,PHP,,67,6,67,3,166,efficiently/larasset,2.0,0.0,0.0,0.0,76.0,3.0,17.0,20.0,0.0,2.0,2.0,4.0,34.0,178.0,38.0,64.0,19.0,64.0,31.0,0
symphonycms/members,39,0,0,0,0,11,13,0,12,0.0,1073320,symphonycms/members,https://github.com/symphonycms/members,2010-11-12 00:45:28,PHP,,66,40,66,23,165,symphonycms/members,34.0,0.0,13.0,0.0,552.0,19.0,228.0,247.0,4.0,63.0,67.0,14.0,53.0,320.0,84.0,63.0,85.0,63.0,109.0,0
biberlabs/ddd-embeddables,7,3,0,0,0,0,12,0,1,8.0,68447110,biberlabs/ddd-embeddables,https://github.com/biberlabs/ddd-embeddables,2016-09-17 11:01:28,PHP,,65,10,65,3,164,biberlabs/ddd-embeddables,4.0,0.0,1.0,0.0,21.0,3.0,1.0,4.0,0.0,10.0,10.0,0.0,10.0,225.0,59.0,62.0,30.0,62.0,71.0,0
BedrockStreaming/ApiExceptionBundle,11,11,0,0,0,0,11,0,0,1.0,44525129,BedrockStreaming/ApiExceptionBundle,https://github.com/BedrockStreaming/ApiExceptionBundle,2015-10-19 09:42:27,PHP,,64,9,64,2,163,BedrockStreaming/ApiExceptionBundle,18.0,0.0,6.0,0.0,43.0,1.0,1.0,2.0,1.0,14.0,15.0,0.0,8.0,228.0,60.0,61.0,27.0,61.0,79.0,0
Azure-Samples/active-directory-php-graphapi-web,0,0,0,0,0,1,1,0,0,0.0,18371697,Azure-Samples/active-directory-php-graphapi-web,https://github.com/Azure-Samples/active-directory-php-graphapi-web,2014-04-02 15:42:09,PHP,,62,20,62,0,161,Azure-Samples/active-directory-php-graphapi-web,6.0,0.0,0.0,0.0,33.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,20.0,234.0,67.0,60.0,56.0,60.0,58.0,0
cc-archive/garmonbozia,6,0,0,0,0,1,1,0,0,0.0,23931483,cc-archive/garmonbozia,https://github.com/cc-archive/garmonbozia,2014-09-11 18:57:06,PHP,,61,14,61,0,160,cc-archive/garmonbozia,4.0,0.0,0.0,0.0,35.0,0.0,43.0,43.0,0.0,10.0,10.0,0.0,7.0,228.0,60.0,59.0,39.0,59.0,71.0,0
h0wardch3ng/drrr-like-chat,0,0,0,0,0,0,0,0,0,0.0,11230581,h0wardch3ng/drrr-like-chat,https://github.com/h0wardch3ng/drrr-like-chat,2013-07-07 08:15:47,PHP,,60,29,60,2,159,h0wardch3ng/drrr-like-chat,1.0,0.0,0.0,0.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,189.0,42.0,58.0,72.0,58.0,1.0,0
TimeToogo/RapidRoute,3,5,0,0,0,0,5,0,16,10.0,35687152,TimeToogo/RapidRoute,https://github.com/TimeToogo/RapidRoute,2015-05-15 17:27:41,PHP,,59,4,59,0,158,TimeToogo/RapidRoute,4.0,0.0,0.0,0.0,49.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,18.0,160.0,33.0,57.0,15.0,57.0,31.0,0
youzan/zanhttpdemo,6,0,0,0,0,1,1,0,4,1.0,44440036,youzan/zanhttpdemo,https://github.com/youzan/zanhttpdemo,2015-10-17 14:23:55,PHP,,58,22,58,1,157,youzan/zanhttpdemo,15.0,0.0,1.0,0.0,218.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,194.0,43.0,56.0,63.0,56.0,19.0,0
vedicveko/class_dicom.php,0,0,0,0,0,0,0,0,0,0.0,1583611,vedicveko/class_dicom.php,https://github.com/vedicveko/class_dicom.php,2011-04-07 18:10:08,PHP,,57,37,57,2,156,vedicveko/class_dicom.php,3.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,233.0,65.0,55.0,80.0,55.0,43.0,0
58bits/laravel-4-bootstrap-3-starter,7,5,0,0,0,7,15,2,5,0.0,14046851,58bits/laravel-4-bootstrap-3-starter,https://github.com/58bits/laravel-4-bootstrap-3-starter,2013-11-01 15:48:40,PHP,,56,23,56,2,155,58bits/laravel-4-bootstrap-3-starter,5.0,0.0,0.0,0.0,38.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,176.0,37.0,54.0,67.0,54.0,1.0,0
