Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,4,1,0,0,0,0,1,0,1,0.0,6834703,EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,2012-11-24 00:14:41,Java,,16034,669,16034,363,72,EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,39.0,0.0,0.0,0.0,184.0,362.0,73.0,435.0,11.0,108.0,119.0,0.0,13.0,457.0,108.0,121.0,94.0,121.0,121.0,1
TeamNewPipe/NewPipe,41,22,0,0,0,3,22,0,0,0.0,41889031,TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,2015-09-03 23:39:26,Java,,15651,1945,15651,1039,73,TeamNewPipe/NewPipe,883.0,5150984.0,30.0,30.0,9666.0,1021.0,5290.0,6311.0,33.0,1510.0,1543.0,4.0,125.0,511.0,120.0,120.0,100.0,120.0,171.0,1
winterbe/java8-tutorial,43,0,0,0,0,1,21,0,39,55.0,17804584,winterbe/java8-tutorial,https://github.com/winterbe/java8-tutorial,2014-03-16 17:25:43,Java,,15256,3715,15256,22,74,winterbe/java8-tutorial,12.0,0.0,2.0,0.0,149.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,41.0,461.0,110.0,119.0,122.0,119.0,101.0,1
android10/Android-CleanArchitecture,4,6,0,1,0,0,8,0,4,0.0,23112526,android10/Android-CleanArchitecture,https://github.com/android10/Android-CleanArchitecture,2014-08-19 14:09:26,Java,,15057,3337,15057,143,75,android10/Android-CleanArchitecture,12.0,0.0,2.0,0.0,248.0,127.0,122.0,249.0,16.0,41.0,57.0,0.0,20.0,458.0,109.0,118.0,119.0,118.0,103.0,1
openzipkin/zipkin,6,5,0,0,0,7,14,0,15,7.0,4576305,openzipkin/zipkin,https://github.com/openzipkin/zipkin,2012-06-06 18:26:16,Java,,14931,2835,14931,168,76,openzipkin/zipkin,124.0,404.0,30.0,1.0,2688.0,162.0,1083.0,1245.0,16.0,2120.0,2136.0,4.0,85.0,520.0,122.0,117.0,112.0,117.0,174.0,1
apache/shardingsphere,3,20,0,0,0,7,36,0,3,0.0,49876476,apache/shardingsphere,https://github.com/apache/shardingsphere,2016-01-18 12:49:26,Java,,14921,5197,14921,295,77,apache/shardingsphere,467.0,0.0,2.0,0.0,32179.0,378.0,6065.0,6443.0,20.0,9344.0,9364.0,1.0,265.0,562.0,138.0,116.0,142.0,116.0,188.0,1
JeffLi1993/springboot-learning-example,61,1,0,0,0,1,35,0,0,0.0,81057842,JeffLi1993/springboot-learning-example,https://github.com/JeffLi1993/springboot-learning-example,2017-02-06 07:02:25,Java,,14595,6898,14595,48,78,JeffLi1993/springboot-learning-example,7.0,0.0,2.0,0.0,167.0,12.0,63.0,75.0,37.0,20.0,57.0,0.0,82.0,494.0,118.0,115.0,161.0,115.0,103.0,1
hdodenhof/CircleImageView,22,1,0,0,0,4,4,0,7,2.0,16005410,hdodenhof/CircleImageView,https://github.com/hdodenhof/CircleImageView,2014-01-17 16:44:46,Java,,14090,3083,14090,14,79,hdodenhof/CircleImageView,15.0,0.0,2.0,0.0,159.0,13.0,351.0,364.0,2.0,55.0,57.0,0.0,39.0,448.0,105.0,114.0,117.0,114.0,103.0,1
dyc87112/SpringBoot-Learning,9,1,0,0,0,0,5,0,1,0.0,66179765,dyc87112/SpringBoot-Learning,https://github.com/dyc87112/SpringBoot-Learning,2016-08-21 03:39:06,Java,,13869,4533,13869,50,80,dyc87112/SpringBoot-Learning,3.0,0.0,2.0,0.0,495.0,34.0,13.0,47.0,29.0,3.0,32.0,0.0,166.0,456.0,107.0,113.0,133.0,113.0,97.0,1
lgvalle/Material-Animations,16,1,0,1,0,2,6,0,16,28.0,31865176,lgvalle/Material-Animations,https://github.com/lgvalle/Material-Animations,2015-03-08 20:54:00,Java,,13585,2541,13585,19,81,lgvalle/Material-Animations,10.0,0.0,2.0,0.0,76.0,13.0,27.0,40.0,5.0,19.0,24.0,0.0,21.0,426.0,100.0,112.0,109.0,112.0,93.0,1
alibaba/ARouter,44,2,1,0,0,2,4,0,0,24.0,76413186,alibaba/ARouter,https://github.com/alibaba/ARouter,2016-12-14 01:27:49,Java,,13565,2385,13565,62,82,alibaba/ARouter,26.0,0.0,2.0,0.0,300.0,68.0,771.0,839.0,9.0,136.0,145.0,0.0,71.0,454.0,106.0,111.0,106.0,111.0,126.0,1
Tencent/QMUI_Android,0,4,0,0,0,1,6,0,0,0.0,88970564,Tencent/QMUI_Android,https://github.com/Tencent/QMUI_Android,2017-04-21 10:03:18,Java,,13309,2539,13309,397,83,Tencent/QMUI_Android,21.0,0.0,2.0,0.0,942.0,400.0,694.0,1094.0,2.0,37.0,39.0,0.0,12.0,427.0,101.0,110.0,108.0,110.0,99.0,1
material-components/material-components-android,13,2,0,0,0,2,8,0,0,0.0,75643096,material-components/material-components-android,https://github.com/material-components/material-components-android,2016-12-05 16:11:29,Java,,13092,2564,13092,599,84,material-components/material-components-android,204.0,7865.0,30.0,28.0,4414.0,433.0,1736.0,2169.0,41.0,343.0,384.0,1.0,24.0,470.0,113.0,109.0,110.0,109.0,142.0,1
orhanobut/logger,4,6,0,0,0,0,2,0,2,12.0,32610336,orhanobut/logger,https://github.com/orhanobut/logger,2015-03-20 22:30:12,Java,,13072,2069,13072,70,85,orhanobut/logger,15.0,295.0,16.0,1.0,146.0,62.0,134.0,196.0,11.0,51.0,62.0,0.0,51.0,425.0,99.0,108.0,101.0,108.0,108.0,0
Anuken/Mindustry,3,4,0,0,0,3,10,0,12,0.0,89822531,Anuken/Mindustry,https://github.com/Anuken/Mindustry,2017-04-30 01:24:29,Java,,13032,1788,13032,123,86,Anuken/Mindustry,475.0,66801.0,30.0,60.0,12934.0,1.0,2906.0,2907.0,140.0,3454.0,3594.0,2.0,78.0,493.0,117.0,107.0,98.0,107.0,181.0,1
medcl/elasticsearch-analysis-ik,6,0,0,0,0,0,2,0,8,13.0,2993595,medcl/elasticsearch-analysis-ik,https://github.com/medcl/elasticsearch-analysis-ik,2011-12-16 09:01:45,Java,,13020,2854,13020,329,87,medcl/elasticsearch-analysis-ik,39.0,123547.0,30.0,30.0,258.0,319.0,513.0,832.0,15.0,83.0,98.0,6.0,83.0,443.0,103.0,106.0,113.0,106.0,118.0,1
Bigkoo/Android-PickerView,30,11,6,0,0,7,11,0,0,11.0,28550872,Bigkoo/Android-PickerView,https://github.com/Bigkoo/Android-PickerView,2014-12-28 01:46:38,Java,,12984,3340,12984,410,88,Bigkoo/Android-PickerView,23.0,0.0,2.0,0.0,490.0,399.0,528.0,927.0,19.0,58.0,77.0,0.0,159.0,444.0,104.0,105.0,120.0,105.0,114.0,1
iBotPeaches/Apktool,14,3,0,0,0,5,18,0,0,0.0,3766706,iBotPeaches/Apktool,https://github.com/iBotPeaches/Apktool,2012-03-19 17:46:53,Java,,12926,2920,12926,73,89,iBotPeaches/Apktool,102.0,332782.0,15.0,14.0,1860.0,74.0,2328.0,2402.0,5.0,319.0,324.0,0.0,30.0,461.0,110.0,104.0,115.0,104.0,138.0,1
prestodb/presto,19,1,0,0,0,3,8,1,16,0.0,5349565,prestodb/presto,https://github.com/prestodb/presto,2012-08-09 01:03:37,Java,,12921,4392,12921,1080,90,prestodb/presto,683.0,0.0,2.0,0.0,19669.0,919.0,3971.0,4890.0,259.0,12200.0,12459.0,0.0,37.0,528.0,126.0,103.0,131.0,103.0,191.0,1
YunaiV/SpringBoot-Labs,195,2,0,0,0,138,195,0,1,0.0,148496687,YunaiV/SpringBoot-Labs,https://github.com/YunaiV/SpringBoot-Labs,2018-09-12 14:51:46,Java,,12638,4139,12638,29,91,YunaiV/SpringBoot-Labs,5.0,0.0,2.0,0.0,674.0,21.0,15.0,36.0,6.0,11.0,17.0,0.0,157.0,423.0,98.0,102.0,129.0,102.0,90.0,0
android-hacker/VirtualXposed,11,4,3,0,0,10,13,0,1,0.0,112717963,android-hacker/VirtualXposed,https://github.com/android-hacker/VirtualXposed,2017-12-01 09:00:58,Java,,12591,2194,12591,88,92,android-hacker/VirtualXposed,58.0,4075485.0,30.0,52.0,1648.0,94.0,903.0,997.0,4.0,64.0,68.0,0.0,58.0,415.0,96.0,101.0,102.0,101.0,111.0,0
eclipse-vertx/vert.x,0,1,0,0,0,1,2,0,0,6.0,1911523,eclipse-vertx/vert.x,https://github.com/eclipse-vertx/vert.x,2011-06-17 14:54:55,Java,,12525,1867,12525,227,93,eclipse-vertx/vert.x,229.0,0.0,2.0,0.0,5270.0,176.0,2161.0,2337.0,67.0,1890.0,1957.0,0.0,20.0,472.0,114.0,100.0,99.0,100.0,173.0,1
Tencent/APIJSON,26,110,4,0,0,125,183,0,0,0.0,74359442,Tencent/APIJSON,https://github.com/Tencent/APIJSON,2016-11-21 12:03:29,Java,,12483,1598,12483,129,94,Tencent/APIJSON,49.0,240.0,30.0,11.0,2669.0,132.0,154.0,286.0,8.0,74.0,82.0,1.0,1023.0,410.0,94.0,99.0,97.0,99.0,115.0,0
justauth/JustAuth,22,10,0,0,0,4,33,0,8,10.0,168500397,justauth/JustAuth,https://github.com/justauth/JustAuth,2019-01-31 09:42:20,Java,,12479,2227,12479,19,95,justauth/JustAuth,34.0,71.0,30.0,14.0,690.0,21.0,52.0,73.0,0.0,63.0,63.0,0.0,197.0,410.0,94.0,98.0,105.0,98.0,109.0,0
greenrobot/greenDAO,8,3,0,0,0,5,17,1,2,3.0,2626751,greenrobot/greenDAO,https://github.com/greenrobot/greenDAO,2011-10-22 16:15:14,Java,,12466,2877,12466,237,96,greenrobot/greenDAO,11.0,0.0,8.0,0.0,883.0,194.0,769.0,963.0,46.0,81.0,127.0,1.0,73.0,432.0,102.0,97.0,114.0,97.0,124.0,1
mockito/mockito,6,6,0,0,0,11,21,0,1,1.0,6207167,mockito/mockito,https://github.com/mockito/mockito,2012-10-13 20:27:12,Java,,12417,2195,12417,299,97,mockito/mockito,286.0,0.0,30.0,0.0,5726.0,301.0,1012.0,1313.0,9.0,1263.0,1272.0,2.0,106.0,461.0,110.0,96.0,103.0,96.0,166.0,1
facebook/stetho,0,1,0,0,0,3,5,0,11,9.0,29703871,facebook/stetho,https://github.com/facebook/stetho,2015-01-22 22:34:10,Java,,12416,1143,12416,78,98,facebook/stetho,58.0,57158.0,13.0,79.0,588.0,62.0,314.0,376.0,18.0,301.0,319.0,3.0,40.0,421.0,97.0,95.0,95.0,95.0,136.0,0
arduino/Arduino,15,1,0,0,0,6,24,0,0,0.0,919161,arduino/Arduino,https://github.com/arduino/Arduino,2010-09-17 19:10:36,Java,,12266,6938,12266,872,99,arduino/Arduino,317.0,41388.0,30.0,51.0,7371.0,775.0,9027.0,9802.0,106.0,1367.0,1473.0,1.0,19.0,520.0,122.0,94.0,162.0,94.0,170.0,1
ppamorim/RecyclerRenderers,4,5,0,0,0,0,5,0,0,1.0,34368267,ppamorim/RecyclerRenderers,https://github.com/ppamorim/RecyclerRenderers,2015-04-22 04:19:40,Java,,99,15,99,0,198,ppamorim/RecyclerRenderers,1.0,0.0,13.0,0.0,65.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,25.0,313.0,89.0,93.0,46.0,93.0,81.0,0
ShaishavGandhi/LoginButtons,12,2,0,0,0,7,8,0,7,14.5,65779197,ShaishavGandhi/LoginButtons,https://github.com/ShaishavGandhi/LoginButtons,2016-08-16 02:03:34,Java,,98,33,98,4,197,ShaishavGandhi/LoginButtons,4.0,0.0,4.0,0.0,43.0,4.0,5.0,9.0,0.0,8.0,8.0,0.0,10.0,350.0,92.0,92.0,82.0,92.0,84.0,0
TakeoffAndroid/IconColorChanger,0,3,0,0,0,0,2,0,0,0.0,33769811,TakeoffAndroid/IconColorChanger,https://github.com/TakeoffAndroid/IconColorChanger,2015-04-11 09:17:18,Java,,97,19,97,2,196,TakeoffAndroid/IconColorChanger,1.0,0.0,0.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,243.0,78.0,91.0,60.0,91.0,1.0,0
yongjhih/mocker,0,8,0,0,0,0,7,0,0,14.0,59216067,yongjhih/mocker,https://github.com/yongjhih/mocker,2016-05-19 14:51:28,Java,,96,5,96,0,195,yongjhih/mocker,1.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,199.0,62.0,90.0,18.0,90.0,1.0,0
xuningjack/RequestPermission,0,1,1,0,0,0,1,0,1,0.0,118786382,xuningjack/RequestPermission,https://github.com/xuningjack/RequestPermission,2018-01-24 15:49:28,Java,,95,54,95,0,194,xuningjack/RequestPermission,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268.0,84.0,89.0,89.0,89.0,1.0,0
Vanish136/FamilyChat,0,6,0,0,0,0,1,0,0,0.0,65127503,Vanish136/FamilyChat,https://github.com/Vanish136/FamilyChat,2016-08-07 10:21:57,Java,,94,29,94,0,193,Vanish136/FamilyChat,3.0,0.0,5.0,0.0,197.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,254.0,80.0,88.0,77.0,88.0,1.0,0
intel/graphbuilder,2,0,0,0,0,0,0,0,0,0.0,6552596,intel/graphbuilder,https://github.com/intel/graphbuilder,2012-11-05 22:10:26,Java,,93,34,93,1,192,intel/graphbuilder,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,258.0,81.0,87.0,83.0,87.0,1.0,0
kyze8439690/AndroidVoiceAnimation,0,1,0,0,0,2,2,0,1,0.0,18056316,kyze8439690/AndroidVoiceAnimation,https://github.com/kyze8439690/AndroidVoiceAnimation,2014-03-24 08:41:22,Java,,92,24,92,1,191,kyze8439690/AndroidVoiceAnimation,1.0,927.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,243.0,78.0,86.0,70.0,86.0,1.0,0
xuehuayous/WrapRecyclerView,8,1,1,0,0,2,2,0,1,1.0,48561553,xuehuayous/WrapRecyclerView,https://github.com/xuehuayous/WrapRecyclerView,2015-12-25 01:27:11,Java,,91,46,91,1,190,xuehuayous/WrapRecyclerView,3.0,0.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,258.0,81.0,85.0,87.0,85.0,1.0,0
shilad/wikibrain,0,0,0,0,0,0,1,0,0,0.0,10455939,shilad/wikibrain,https://github.com/shilad/wikibrain,2013-06-03 14:10:08,Java,,90,54,90,43,189,shilad/wikibrain,23.0,0.0,0.0,0.0,2956.0,41.0,78.0,119.0,2.0,154.0,156.0,0.0,82.0,387.0,93.0,84.0,89.0,84.0,130.0,0
JayFang1993/DragImageView,6,5,2,0,0,0,1,0,0,5.0,44163416,JayFang1993/DragImageView,https://github.com/JayFang1993/DragImageView,2015-10-13 08:42:47,Java,,89,18,89,0,188,JayFang1993/DragImageView,2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,220.0,71.0,83.0,53.0,83.0,1.0,0
kelinZhou/Banner,5,6,5,0,0,0,1,0,37,28.0,99647072,kelinZhou/Banner,https://github.com/kelinZhou/Banner,2017-08-08 03:43:01,Java,,88,18,88,1,187,kelinZhou/Banner,4.0,0.0,27.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,218.0,70.0,82.0,53.0,82.0,1.0,0
derosa/MultiImageChooser,3,0,0,0,0,0,0,0,0,0.0,6142491,derosa/MultiImageChooser,https://github.com/derosa/MultiImageChooser,2012-10-09 14:58:56,Java,,87,30,87,1,186,derosa/MultiImageChooser,1.0,0.0,0.0,0.0,21.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,241.0,77.0,81.0,78.0,81.0,1.0,0
xautlx/nutch-ajax,18,3,0,0,0,5,5,0,0,0.0,31300945,xautlx/nutch-ajax,https://github.com/xautlx/nutch-ajax,2015-02-25 06:44:53,Java,,86,87,86,1,185,xautlx/nutch-ajax,1.0,0.0,0.0,0.0,50.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,7.0,318.0,91.0,80.0,93.0,80.0,65.0,0
lukaspili/Auto-Mortar,8,0,0,0,0,2,3,0,18,12.0,34543482,lukaspili/Auto-Mortar,https://github.com/lukaspili/Auto-Mortar,2015-04-24 21:45:51,Java,,85,2,85,1,184,lukaspili/Auto-Mortar,1.0,0.0,0.0,0.0,36.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,167.0,51.0,79.0,8.0,79.0,1.0,0
xeodou/react-native-player,4,0,0,0,0,0,0,0,4,4.0,44981715,xeodou/react-native-player,https://github.com/xeodou/react-native-player,2015-10-26 16:28:17,Java,,84,20,84,4,183,xeodou/react-native-player,2.0,0.0,0.0,0.0,32.0,4.0,2.0,6.0,0.0,5.0,5.0,0.0,6.0,299.0,87.0,78.0,63.0,78.0,80.0,0
pudongqi/DesignPatternProject,3,9,0,0,0,0,0,0,0,7.0,111615271,pudongqi/DesignPatternProject,https://github.com/pudongqi/DesignPatternProject,2017-11-22 00:01:32,Java,,83,27,83,0,182,pudongqi/DesignPatternProject,3.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,228.0,73.0,77.0,73.0,77.0,1.0,0
Harlber/Moose,1,11,0,0,0,1,4,0,0,0.0,40667226,Harlber/Moose,https://github.com/Harlber/Moose,2015-08-13 15:44:06,Java,,82,25,82,9,181,Harlber/Moose,9.0,137.0,5.0,5.0,420.0,0.0,36.0,36.0,0.0,23.0,23.0,0.0,26.0,314.0,90.0,76.0,71.0,76.0,91.0,0
scottyab/ssl-pin-generator,0,0,0,0,0,2,5,1,8,3.0,26313513,scottyab/ssl-pin-generator,https://github.com/scottyab/ssl-pin-generator,2014-11-07 09:45:00,Java,,81,31,81,1,180,scottyab/ssl-pin-generator,2.0,1097.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,230.0,74.0,75.0,79.0,75.0,1.0,0
Hotel-Reservation-Service/FillTheForm,8,6,1,1,0,1,5,0,0,3.0,47577389,Hotel-Reservation-Service/FillTheForm,https://github.com/Hotel-Reservation-Service/FillTheForm,2015-12-07 20:28:36,Java,,80,22,80,4,179,Hotel-Reservation-Service/FillTheForm,4.0,0.0,3.0,0.0,28.0,4.0,11.0,15.0,0.0,11.0,11.0,0.0,9.0,301.0,88.0,74.0,65.0,74.0,88.0,0
zhongbaitu/WaveLoadingView,0,1,1,0,0,0,0,0,0,2.0,25216602,zhongbaitu/WaveLoadingView,https://github.com/zhongbaitu/WaveLoadingView,2014-10-14 16:48:56,Java,,79,32,79,1,178,zhongbaitu/WaveLoadingView,1.0,0.0,1.0,0.0,6.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,227.0,72.0,73.0,80.0,73.0,1.0,0
Jefferson-Henrique/GetOldTweets-java,30,0,0,0,0,0,0,0,0,7.0,30157590,Jefferson-Henrique/GetOldTweets-java,https://github.com/Jefferson-Henrique/GetOldTweets-java,2015-02-01 19:53:31,Java,,77,47,77,19,176,Jefferson-Henrique/GetOldTweets-java,2.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,233.0,75.0,72.0,88.0,72.0,1.0,0
gamesbyangelina/spritely,3,0,0,0,0,0,0,0,2,0.0,8638210,gamesbyangelina/spritely,https://github.com/gamesbyangelina/spritely,2013-03-07 22:41:16,Java,,76,6,76,0,175,gamesbyangelina/spritely,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,164.0,50.0,71.0,21.0,71.0,1.0,0
songnick/CircleBar,0,1,1,0,0,0,1,0,0,0.0,40974802,songnick/CircleBar,https://github.com/songnick/CircleBar,2015-08-18 13:52:07,Java,,75,27,75,1,174,songnick/CircleBar,3.0,0.0,0.0,0.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,214.0,68.0,70.0,73.0,70.0,1.0,0
klinker24/wedding-app,3,1,1,0,0,3,3,0,0,0.0,64811879,klinker24/wedding-app,https://github.com/klinker24/wedding-app,2016-08-03 03:25:20,Java,,74,9,74,0,173,klinker24/wedding-app,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,167.0,51.0,69.0,28.0,69.0,1.0,0
chalup/microorm,3,0,0,0,0,0,1,0,1,5.0,10323652,chalup/microorm,https://github.com/chalup/microorm,2013-05-27 22:27:20,Java,,73,17,73,5,172,chalup/microorm,7.0,0.0,0.0,0.0,123.0,4.0,5.0,9.0,1.0,8.0,9.0,0.0,16.0,273.0,86.0,68.0,51.0,68.0,86.0,0
wlj32011/AndroidArchitecture,19,3,0,0,0,2,10,0,0,8.0,62604232,wlj32011/AndroidArchitecture,https://github.com/wlj32011/AndroidArchitecture,2016-07-05 03:47:36,Java,,72,16,72,1,171,wlj32011/AndroidArchitecture,2.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,183.0,60.0,67.0,48.0,67.0,1.0,0
murki/chaining-rxjava,0,2,0,0,0,0,0,0,1,0.0,52224716,murki/chaining-rxjava,https://github.com/murki/chaining-rxjava,2016-02-21 19:51:34,Java,,71,11,71,0,170,murki/chaining-rxjava,2.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,169.0,54.0,66.0,36.0,66.0,1.0,0
PrashamTrivedi/AndroidExternalFileWriter,17,2,0,0,0,0,2,0,3,13.5,11809940,PrashamTrivedi/AndroidExternalFileWriter,https://github.com/PrashamTrivedi/AndroidExternalFileWriter,2013-08-01 06:41:38,Java,,70,13,70,1,169,PrashamTrivedi/AndroidExternalFileWriter,3.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,171.0,56.0,65.0,40.0,65.0,1.0,0
achenglike/Gallery,0,1,1,0,0,0,1,0,0,3.0,43406675,achenglike/Gallery,https://github.com/achenglike/Gallery,2015-09-30 02:20:53,Java,,69,14,69,1,168,achenglike/Gallery,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,238.0,76.0,64.0,45.0,64.0,65.0,0
igeek-YZ/HFRecycleView,0,2,1,0,0,0,0,0,0,0.0,62505459,igeek-YZ/HFRecycleView,https://github.com/igeek-YZ/HFRecycleView,2016-07-03 16:30:52,Java,,68,19,68,2,167,igeek-YZ/HFRecycleView,2.0,0.0,0.0,0.0,31.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,187.0,61.0,63.0,60.0,63.0,1.0,0
jjhappyforever/TouTiaoTabBar,0,4,0,0,0,0,1,0,0,0.0,62528181,jjhappyforever/TouTiaoTabBar,https://github.com/jjhappyforever/TouTiaoTabBar,2016-07-04 03:15:00,Java,,67,42,67,1,166,jjhappyforever/TouTiaoTabBar,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,211.0,67.0,62.0,86.0,62.0,1.0,0
FUB-HCC/neonion,4,0,0,0,0,0,7,0,3,4.0,30311223,FUB-HCC/neonion,https://github.com/FUB-HCC/neonion,2015-02-04 17:24:02,Java,,66,10,66,3,165,FUB-HCC/neonion,26.0,0.0,0.0,0.0,842.0,3.0,3.0,6.0,0.0,97.0,97.0,0.0,33.0,269.0,85.0,61.0,30.0,61.0,117.0,0
googlearchive/android-codelab-watchface,0,0,0,0,0,0,0,0,0,0.0,31678020,googlearchive/android-codelab-watchface,https://github.com/googlearchive/android-codelab-watchface,2015-03-04 20:21:35,Java,,65,32,65,0,164,googlearchive/android-codelab-watchface,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,201.0,64.0,60.0,80.0,60.0,1.0,0
SysdataSpA/FancyAccordionView,7,1,1,0,0,0,0,0,2,2.0,89498562,SysdataSpA/FancyAccordionView,https://github.com/SysdataSpA/FancyAccordionView,2017-04-26 15:40:39,Java,,64,16,64,5,163,SysdataSpA/FancyAccordionView,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,167.0,51.0,59.0,48.0,59.0,1.0,0
yanzi1225627/FragmentProject_QQ,0,0,0,0,0,0,0,0,0,0.0,45326859,yanzi1225627/FragmentProject_QQ,https://github.com/yanzi1225627/FragmentProject_QQ,2015-11-01 03:26:07,Java,,62,73,62,0,161,yanzi1225627/FragmentProject_QQ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,66.0,58.0,92.0,58.0,1.0,0
7heaven/PullRefresh,0,3,0,0,0,0,0,0,0,0.0,11736471,7heaven/PullRefresh,https://github.com/7heaven/PullRefresh,2013-07-29 09:58:20,Java,,61,38,61,0,160,7heaven/PullRefresh,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,63.0,57.0,85.0,57.0,1.0,0
bonnyfone/vectalign-samples,0,1,1,0,0,0,0,0,0,1.0,41885595,bonnyfone/vectalign-samples,https://github.com/bonnyfone/vectalign-samples,2015-09-03 21:51:56,Java,,60,12,60,0,159,bonnyfone/vectalign-samples,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,216.0,69.0,56.0,39.0,56.0,65.0,0
ZapBlasterson/crushpaper,0,0,0,0,0,1,2,0,0,0.0,34887131,ZapBlasterson/crushpaper,https://github.com/ZapBlasterson/crushpaper,2015-05-01 02:47:53,Java,,59,5,59,0,158,ZapBlasterson/crushpaper,1.0,83.0,4.0,5.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,33.0,55.0,18.0,55.0,1.0,0
xiprox/Hummingbird-for-Android,0,1,0,0,0,1,2,0,0,1.0,25658608,xiprox/Hummingbird-for-Android,https://github.com/xiprox/Hummingbird-for-Android,2014-10-23 21:25:20,Java,,58,18,58,0,157,xiprox/Hummingbird-for-Android,2.0,442.0,1.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,162.0,48.0,54.0,53.0,54.0,1.0,0
Sherchen/WaveHeartRate,0,1,1,0,0,0,0,0,0,0.0,31584449,Sherchen/WaveHeartRate,https://github.com/Sherchen/WaveHeartRate,2015-03-03 07:08:50,Java,,57,27,57,0,156,Sherchen/WaveHeartRate,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,59.0,53.0,73.0,53.0,1.0,0
goodbranch/ContentResolverDemo,1,2,0,0,0,1,2,0,9,0.0,64581259,goodbranch/ContentResolverDemo,https://github.com/goodbranch/ContentResolverDemo,2016-07-31 07:02:42,Java,,56,18,56,1,155,goodbranch/ContentResolverDemo,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,158.0,46.0,52.0,53.0,52.0,1.0,0
