Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
ehang-io/nps,23,5,0,0,0,2,6,0,5,2.5,156084530,ehang-io/nps,https://github.com/ehang-io/nps,2018-11-04 13:22:51,Go,,19349,3422,19349,223,54,ehang-io/nps,38.0,17852.0,30.0,886.0,700.0,266.0,643.0,909.0,8.0,83.0,91.0,1.0,120.0,550.0,135.0,142.0,164.0,142.0,102.0,1
tsenart/vegeta,28,5,1,0,0,7,14,0,86,23.0,12080551,tsenart/vegeta,https://github.com/tsenart/vegeta,2013-08-13 11:45:21,Go,,18718,1163,18718,86,55,tsenart/vegeta,63.0,3156.0,30.0,227.0,668.0,74.0,301.0,375.0,16.0,193.0,209.0,19.0,179.0,510.0,124.0,141.0,116.0,141.0,112.0,1
k3s-io/k3s,34,0,0,0,0,13,17,1,8,4.0,135516270,k3s-io/k3s,https://github.com/k3s-io/k3s,2018-05-31 01:37:46,Go,,18513,1599,18513,465,56,k3s-io/k3s,174.0,138.0,30.0,516.0,2197.0,403.0,2670.0,3073.0,17.0,1922.0,1939.0,7.0,87.0,572.0,146.0,140.0,128.0,140.0,164.0,1
zyedidia/micro,54,8,0,0,0,22,31,0,25,9.0,53632140,zyedidia/micro,https://github.com/zyedidia/micro,2016-03-11 02:06:28,Go,,18433,932,18433,562,57,zyedidia/micro,256.0,14991.0,30.0,414.0,2721.0,545.0,1153.0,1698.0,67.0,608.0,675.0,3.0,141.0,525.0,131.0,139.0,107.0,139.0,140.0,1
coreybutler/nvm-windows,24,5,0,0,0,21,25,2,30,1.0,24268127,coreybutler/nvm-windows,https://github.com/coreybutler/nvm-windows,2014-09-20 16:37:28,Go,,18364,1921,18364,118,58,coreybutler/nvm-windows,67.0,1210778.0,17.0,41.0,346.0,81.0,518.0,599.0,12.0,102.0,114.0,4.0,115.0,518.0,128.0,138.0,137.0,138.0,105.0,1
rancher/rancher,16,3,0,0,0,7,17,1,3,0.0,26337322,rancher/rancher,https://github.com/rancher/rancher,2014-11-07 20:49:31,Go,,18122,2426,18122,2192,59,rancher/rancher,225.0,446.0,30.0,534.0,8442.0,2070.0,26321.0,28391.0,153.0,7816.0,7969.0,0.0,86.0,603.0,158.0,137.0,147.0,137.0,182.0,1
tmrts/go-patterns,0,1,0,0,0,2,3,0,0,0.0,48003886,tmrts/go-patterns,https://github.com/tmrts/go-patterns,2015-12-14 22:05:06,Go,,17728,1639,17728,60,60,tmrts/go-patterns,14.0,0.0,0.0,0.0,72.0,14.0,11.0,25.0,47.0,37.0,84.0,0.0,36.0,503.0,121.0,136.0,130.0,136.0,101.0,1
photoprism/photoprism,12,8,0,1,0,12,35,2,1,0.0,119160553,photoprism/photoprism,https://github.com/photoprism/photoprism,2018-01-27 12:00:15,Go,,17682,953,17682,268,61,photoprism/photoprism,106.0,0.0,30.0,0.0,5352.0,271.0,1081.0,1352.0,29.0,247.0,276.0,0.0,485.0,497.0,118.0,135.0,109.0,135.0,118.0,1
schollz/croc,8,3,1,0,0,3,15,0,20,25.0,107286889,schollz/croc,https://github.com/schollz/croc,2017-10-17 15:20:18,Go,,17596,733,17596,72,62,schollz/croc,78.0,24746.0,30.0,768.0,1634.0,73.0,240.0,313.0,5.0,138.0,143.0,3.0,277.0,479.0,115.0,134.0,101.0,134.0,110.0,1
spf13/viper,55,8,0,0,0,16,26,0,66,38.0,18369373,spf13/viper,https://github.com/spf13/viper,2014-04-02 14:33:33,Go,,17526,1516,17526,450,63,spf13/viper,146.0,0.0,17.0,0.0,480.0,332.0,377.0,709.0,84.0,445.0,529.0,12.0,103.0,523.0,130.0,133.0,126.0,133.0,131.0,1
asim/go-micro,11,1,0,0,0,6,7,0,0,1.0,29217054,asim/go-micro,https://github.com/asim/go-micro,2015-01-13 23:30:18,Go,,17275,1940,17275,59,64,asim/go-micro,164.0,0.0,30.0,0.0,3642.0,69.0,820.0,889.0,1.0,1502.0,1503.0,0.0,220.0,558.0,138.0,132.0,138.0,132.0,156.0,1
dgraph-io/dgraph,19,5,0,1,0,5,23,0,1,4.0,41349039,dgraph-io/dgraph,https://github.com/dgraph-io/dgraph,2015-08-25 07:15:56,Go,,17026,1250,17026,93,65,dgraph-io/dgraph,227.0,4848.0,30.0,137.0,5799.0,10.0,2318.0,2328.0,94.0,5652.0,5746.0,0.0,128.0,555.0,137.0,131.0,118.0,131.0,175.0,1
urfave/cli,3,4,0,0,0,2,7,0,7,5.0,11393110,urfave/cli,https://github.com/urfave/cli,2013-07-13 19:32:06,Go,,16929,1472,16929,73,66,urfave/cli,244.0,0.0,2.0,0.0,2006.0,67.0,567.0,634.0,15.0,687.0,702.0,3.0,151.0,526.0,132.0,130.0,124.0,130.0,142.0,1
valyala/fasthttp,103,2,0,0,0,91,114,0,20,23.0,44498957,valyala/fasthttp,https://github.com/valyala/fasthttp,2015-10-18 22:19:57,Go,,16493,1383,16493,50,68,valyala/fasthttp,158.0,0.0,2.0,0.0,1456.0,47.0,714.0,761.0,12.0,445.0,457.0,11.0,130.0,509.0,123.0,129.0,122.0,129.0,129.0,1
chai2010/advanced-go-programming-book,26,9,0,0,0,11,16,0,0,0.0,115857954,chai2010/advanced-go-programming-book,https://github.com/chai2010/advanced-go-programming-book,2017-12-31 10:59:21,Go,,16295,2764,16295,50,69,chai2010/advanced-go-programming-book,79.0,0.0,2.0,0.0,1509.0,50.0,161.0,211.0,3.0,356.0,359.0,0.0,63.0,528.0,133.0,128.0,151.0,128.0,121.0,1
iawia002/annie,35,2,0,2,0,9,48,0,24,33.0,122734569,iawia002/annie,https://github.com/iawia002/annie,2018-02-24 11:29:03,Go,,16286,1944,16286,321,70,iawia002/annie,83.0,7602.0,30.0,490.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,394.0,99.0,127.0,139.0,127.0,1.0,0
goharbor/harbor,25,10,0,0,0,10,30,1,2,0.0,50613991,goharbor/harbor,https://github.com/goharbor/harbor,2016-01-28 21:10:28,Go,,16250,3914,16250,883,71,goharbor/harbor,310.0,97992.0,30.0,118.0,11081.0,903.0,8268.0,9171.0,44.0,7155.0,7199.0,0.0,155.0,599.0,157.0,126.0,168.0,126.0,179.0,1
dapr/dapr,28,14,0,0,0,22,34,0,0,0.0,192632000,dapr/dapr,https://github.com/dapr/dapr,2019-06-19 00:49:06,Go,,16082,1153,16082,242,72,dapr/dapr,193.0,184.0,30.0,900.0,2757.0,252.0,1761.0,2013.0,31.0,2167.0,2198.0,1.0,105.0,529.0,134.0,125.0,113.0,125.0,166.0,1
yudai/gotty,7,5,1,0,0,5,12,0,17,11.0,40808571,yudai/gotty,https://github.com/yudai/gotty,2015-08-16 09:48:33,Go,,16024,1237,16024,130,73,yudai/gotty,23.0,1650.0,16.0,202.0,230.0,97.0,124.0,221.0,41.0,62.0,103.0,0.0,57.0,468.0,109.0,124.0,117.0,124.0,103.0,1
