fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,Label
amcoder/curse_client,1,1,0,1,1,1,1,1,0,42,42,4,141,amcoder/curse_client,2.0,0.0,2.0,0.0,10.0,7.0,6.0,13.0,0.0,1.0,1.0,0.0,2.0,amcoder/curse_client,2016-03-05 08:27:28,2225,0.0,0.0008988764044943,0.0,0.0008988764044943,0.0044943820224719,0.0,1
danott/webpack_rails,0,0,1,0,0,0,0,0,0,41,41,5,140,danott/webpack_rails,4.0,0.0,2.0,0.0,32.0,0.0,9.0,9.0,0.0,4.0,4.0,5.0,13.0,danott/webpack_rails,2015-01-06 22:09:38,2649,0.0,0.0015100037750094,0.0,0.0007550018875047,0.0120800302000755,0.0,1
mariopeixoto/react-bootstrap-rails,0,1,0,1,0,1,0,1,0,40,40,28,139,mariopeixoto/react-bootstrap-rails,7.0,0.0,2.0,0.0,23.0,1.0,4.0,5.0,2.0,9.0,11.0,0.0,12.0,mariopeixoto/react-bootstrap-rails,2015-01-25 20:04:32,2630,0.0,0.0026615969581749,0.0,0.0007604562737642,0.0087452471482889,0.0,1
ahelal/kitchen-ansiblepush,0,1,0,1,1,0,1,0,0,39,39,21,138,ahelal/kitchen-ansiblepush,16.0,0.0,2.0,0.0,208.0,2.0,20.0,22.0,2.0,41.0,43.0,0.0,36.0,ahelal/kitchen-ansiblepush,2015-05-13 09:35:33,2522,0.0,0.0063441712926249,0.0,0.0007930214115781,0.0824742268041237,0.0,1
mwpastore/dalli-rate_limiter,0,1,0,1,0,1,1,1,0,38,38,4,137,mwpastore/dalli-rate_limiter,2.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,15.0,mwpastore/dalli-rate_limiter,2016-01-28 21:39:28,2262,0.0,0.0008841732979664,0.0,0.0008841732979664,0.0114942528735632,0.0,1
dtorres/cocoapods-prune-localizations,0,0,0,1,0,0,1,0,0,37,37,4,136,dtorres/cocoapods-prune-localizations,2.0,10.0,3.0,2.0,28.0,3.0,7.0,10.0,0.0,1.0,1.0,1.0,7.0,dtorres/cocoapods-prune-localizations,2015-03-12 06:58:27,2584,0.0038699690402476,0.0007739938080495,0.0007739938080495,0.0011609907120743,0.0108359133126934,0.6666666666666666,1
Kalvar/MLDeltaLearning,0,1,0,1,1,1,0,0,0,36,36,3,135,Kalvar/MLDeltaLearning,2.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,Kalvar/MLDeltaLearning,2016-01-30 15:03:17,2260,0.0,0.0008849557522123,0.0,0.0008849557522123,0.0123893805309734,0.0,1
tokyorails/tokyorails,0,1,0,1,0,0,1,1,0,35,35,20,134,tokyorails/tokyorails,14.0,0.0,2.0,0.0,289.0,0.0,9.0,9.0,14.0,39.0,53.0,0.0,14.0,tokyorails/tokyorails,2011-09-18 12:42:48,3855,0.0,0.0036316472114137,0.0,0.0005188067444876,0.0749675745784695,0.0,1
r7kamura/activerecord-belongs_to_if,0,1,0,1,0,0,0,0,0,34,34,6,133,r7kamura/activerecord-belongs_to_if,4.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,r7kamura/activerecord-belongs_to_if,2014-11-01 11:09:05,2715,0.0,0.0014732965009208,0.0,0.0007366482504604,0.0069981583793738,0.0,1
hitode909/bgm,1,0,0,1,0,0,0,0,0,33,33,6,132,hitode909/bgm,3.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,hitode909/bgm,2015-01-23 08:24:43,2632,0.0,0.0011398176291793,0.0,0.0007598784194528,0.0045592705167173,0.0,1
SudhagarS/pry-state,0,0,0,1,1,0,0,1,0,32,32,11,131,SudhagarS/pry-state,8.0,0.0,2.0,0.0,41.0,3.0,7.0,10.0,2.0,4.0,6.0,0.0,9.0,SudhagarS/pry-state,2015-07-26 09:39:35,2448,0.0,0.0032679738562091,0.0,0.0008169934640522,0.0167483660130718,0.0,1
SophieDeBenedetto/catbook-api,0,1,0,1,0,0,0,0,0,31,31,20,130,SophieDeBenedetto/catbook-api,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,SophieDeBenedetto/catbook-api,2016-06-14 21:34:24,2124,0.0,0.0004708097928436,0.0,0.0009416195856873,0.0032956685499058,0.0,1
sawyerh/jekyll-boilerplate,0,0,0,1,0,0,0,0,0,30,30,1,129,sawyerh/jekyll-boilerplate,2.0,0.0,2.0,0.0,35.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,sawyerh/jekyll-boilerplate,2015-09-18 19:46:37,2394,0.0,0.0008354218880534,0.0,0.0008354218880534,0.0146198830409356,0.0,1
18F/about_yml,0,1,0,1,0,1,0,0,0,29,29,9,128,18F/about_yml,15.0,0.0,2.0,0.0,94.0,27.0,28.0,55.0,2.0,31.0,33.0,0.0,16.0,18F/about_yml,2015-08-30 20:27:30,2413,0.0,0.0062163282221301,0.0,0.0008288437629506,0.0389556568586821,0.0,1
ljkbennett/stub_env,0,0,0,1,0,0,0,0,0,28,28,5,127,ljkbennett/stub_env,3.0,0.0,2.0,0.0,29.0,1.0,2.0,3.0,2.0,7.0,9.0,0.0,6.0,ljkbennett/stub_env,2014-11-05 20:10:32,2711,0.0,0.00110660272962,0.0,0.00073773515308,0.0106971597196606,0.0,1
alemohamad/wicked-cool-ruby-scripts,0,1,0,0,0,0,0,0,0,27,27,8,126,alemohamad/wicked-cool-ruby-scripts,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,alemohamad/wicked-cool-ruby-scripts,2015-01-10 14:20:45,2645,0.0,0.0007561436672967,0.0,0.0007561436672967,0.0007561436672967,0.0,1
franckverrot/mruby-r,1,1,0,1,0,1,0,0,0,26,26,0,125,franckverrot/mruby-r,1.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,franckverrot/mruby-r,2015-06-24 23:35:13,2480,0.0,0.0004032258064516,0.0,0.0008064516129032,0.0088709677419354,0.0,1
jakubgarfield/invoicing,0,1,0,1,0,0,1,0,0,25,25,6,124,jakubgarfield/invoicing,1.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,5.0,jakubgarfield/invoicing,2017-03-15 19:01:02,1850,0.0,0.0005405405405405,0.0,0.001081081081081,0.0275675675675675,0.0,1
Hawatel/rails5-api-starter,1,1,0,1,1,1,1,0,0,24,24,18,123,Hawatel/rails5-api-starter,2.0,0.0,2.0,0.0,17.0,0.0,2.0,2.0,1.0,9.0,10.0,0.0,5.0,Hawatel/rails5-api-starter,2016-05-23 18:55:47,2146,0.0,0.0009319664492078,0.0,0.0009319664492078,0.0079217148182665,0.0,1
soveran/hart,0,1,0,1,0,0,1,0,0,23,23,0,122,soveran/hart,3.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,soveran/hart,2015-12-18 11:01:53,2303,0.0,0.001302648719062,0.0,0.0008684324793747,0.0034737299174989,0.0,1
zekitow/rails-api-and-angularjs,1,1,0,1,0,0,1,0,0,22,22,3,121,zekitow/rails-api-and-angularjs,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,zekitow/rails-api-and-angularjs,2016-04-27 12:28:59,2172,0.0,0.0004604051565377,0.0,0.0009208103130755,0.0013812154696132,0.0,1
NETWAYS/check_logstash,0,1,0,1,1,0,1,0,0,20,20,11,119,NETWAYS/check_logstash,8.0,0.0,2.0,0.0,52.0,10.0,19.0,29.0,3.0,11.0,14.0,4.0,14.0,NETWAYS/check_logstash,2016-07-01 13:41:04,2107,0.0,0.0037968675842429,0.0,0.0009492168960607,0.0246796392975794,0.0,1
kt97679/one-ssh,0,1,0,1,1,0,0,0,0,19,19,3,118,kt97679/one-ssh,5.0,3.0,1.0,10.0,148.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,27.0,kt97679/one-ssh,2016-07-11 05:10:11,2097,0.0014306151645207,0.0023843586075345,0.0047687172150691,0.0004768717215069,0.0705770147830233,10.0,1
MaG21/curry,0,1,0,1,0,1,1,0,0,18,18,15,117,MaG21/curry,5.0,0.0,2.0,0.0,108.0,0.0,10.0,10.0,0.0,7.0,7.0,0.0,24.0,MaG21/curry,2016-01-10 00:42:10,2280,0.0,0.0021929824561403,0.0,0.0008771929824561,0.0473684210526315,0.0,1
slashrocket/reactif,0,1,0,1,0,0,0,0,0,17,17,5,116,slashrocket/reactif,8.0,0.0,2.0,0.0,145.0,9.0,5.0,14.0,0.0,7.0,7.0,0.0,9.0,slashrocket/reactif,2015-05-13 22:01:27,2522,0.0,0.0031720856463124,0.0,0.0007930214115781,0.0574940523394131,0.0,1
ppworks/hello-esa,1,0,0,1,0,1,1,0,0,16,16,2,115,ppworks/hello-esa,3.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,6.0,ppworks/hello-esa,2015-10-01 11:44:09,2381,0.0,0.0012599748005039,0.0,0.0008399832003359,0.0130197396052078,0.0,1
nasa42/libs.rs,0,1,0,1,0,0,1,0,0,15,15,14,114,nasa42/libs.rs,19.0,0.0,2.0,0.0,86.0,4.0,5.0,9.0,3.0,21.0,24.0,0.0,9.0,nasa42/libs.rs,2015-11-01 14:10:12,2350,0.0,0.0080851063829787,0.0,0.0008510638297872,0.036595744680851,0.0,1
Nanomancer/sonic-pi-projects,0,1,0,0,0,0,0,0,0,14,14,2,113,Nanomancer/sonic-pi-projects,2.0,0.0,2.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Nanomancer/sonic-pi-projects,2015-05-01 21:58:43,2534,0.0,0.0007892659826361,0.0,0.0007892659826361,0.0591949486977111,0.0,1
vlad-shatskyi/ansi-select,0,0,0,1,0,0,0,0,0,13,13,1,112,vlad-shatskyi/ansi-select,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,vlad-shatskyi/ansi-select,2015-09-27 20:27:23,2385,0.0,0.00041928721174,0.0,0.00083857442348,0.020545073375262,0.0,1
onmomo/fluentd-gelf-docker,0,0,0,1,0,0,1,0,0,12,12,3,111,onmomo/fluentd-gelf-docker,1.0,0.0,2.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,onmomo/fluentd-gelf-docker,2015-09-26 22:25:17,2386,0.0,0.0004191114836546,0.0,0.0008382229673093,0.008382229673093,0.0,1
bradenwright/kitchen-lxd_cli,1,1,0,1,1,1,1,1,1,11,11,3,110,bradenwright/kitchen-lxd_cli,5.0,0.0,2.0,0.0,22.0,8.0,6.0,14.0,0.0,6.0,6.0,0.0,12.0,bradenwright/kitchen-lxd_cli,2015-10-30 05:38:20,2352,0.0,0.002125850340136,0.0,0.0008503401360544,0.0093537414965986,0.0,1
gocd/functional-tests,0,0,0,1,1,1,1,1,0,10,10,28,109,gocd/functional-tests,28.0,0.0,2.0,0.0,886.0,2.0,6.0,8.0,0.0,403.0,403.0,0.0,12.0,gocd/functional-tests,2015-11-19 07:08:26,2332,0.0,0.0120068610634648,0.0,0.0008576329331046,0.3799313893653516,0.0,0
arturictus/hash_map,1,1,0,1,0,1,0,1,0,9,9,4,108,arturictus/hash_map,6.0,0.0,2.0,0.0,98.0,8.0,11.0,19.0,0.0,13.0,13.0,0.0,24.0,arturictus/hash_map,2015-10-20 20:43:37,2362,0.0,0.0025402201524132,0.0,0.0008467400508044,0.0414902624894157,0.0,1
octonion/boxing,0,1,0,0,0,0,0,0,0,8,8,1,107,octonion/boxing,1.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,octonion/boxing,2015-05-02 07:07:17,2533,0.0,0.0003947887879984,0.0,0.0007895775759968,0.0031583103039873,0.0,1
raimondasv/pronto-rails_schema,0,1,0,0,0,0,0,0,0,7,7,15,106,raimondasv/pronto-rails_schema,6.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,raimondasv/pronto-rails_schema,2015-10-01 12:33:43,2381,0.0,0.0025199496010079,0.0,0.0008399832003359,0.0125997480050399,0.0,1
danielwestendorf/engineering-app,0,1,0,1,0,1,0,0,0,6,6,16,105,danielwestendorf/engineering-app,2.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,danielwestendorf/engineering-app,2015-09-30 20:25:36,2382,0.0,0.0008396305625524,0.0,0.0008396305625524,0.0117548278757346,0.0,1
ruby-nord/ruby-nord.github.io,1,1,0,1,0,1,1,1,0,5,5,1,104,ruby-nord/ruby-nord.github.io,6.0,0.0,2.0,0.0,69.0,0.0,2.0,2.0,1.0,17.0,18.0,0.0,6.0,ruby-nord/ruby-nord.github.io,2015-05-02 22:33:23,2533,0.0,0.0023687327279905,0.0,0.0007895775759968,0.027240426371891,0.0,1
rackspace-cookbooks/chatops_notify,1,1,0,1,0,1,1,1,0,4,4,1,103,rackspace-cookbooks/chatops_notify,6.0,0.0,2.0,0.0,27.0,1.0,0.0,1.0,0.0,8.0,8.0,0.0,8.0,rackspace-cookbooks/chatops_notify,2015-05-13 08:10:34,2522,0.0,0.0023790642347343,0.0,0.0007930214115781,0.0107057890563045,0.0,1
