repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
104,cgmartin/angular-spa-browserify-example,2.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
105,jacopotarantino/Lovelace,3.0,0.0,0.0,0.0,77.0,12.0,6.0,18.0,0.0,2.0,2.0,4.0,19.0
106,JakeCooper/Globo-Gym-Reboot,9.0,0.0,0.0,0.0,430.0,11.0,6.0,17.0,0.0,138.0,138.0,0.0,8.0
107,opencartbrasil/url-amigavel-automatica,1.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0
108,lukaslaobeyer/simplereflowserver,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
109,lizhanhui/rocketmq-cockpit,4.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
110,implicit-explicit/meetup_hacking,7.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
111,lasergoat/homepress,3.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
112,alejo8591/unipiloto-am-3,3.0,0.0,0.0,0.0,21.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,5.0
113,ahomu/rx.observable.combinetemplate,1.0,0.0,0.0,0.0,29.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
114,cameronhunter/alexa-annotations,5.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,21.0
115,kylewelsby/airplay-chromecast,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
116,linagora/awesome-angular-swipe,6.0,0.0,0.0,0.0,48.0,4.0,6.0,10.0,0.0,11.0,11.0,5.0,8.0
117,tobilg/docker-mongodb-marathon,5.0,0.0,0.0,0.0,14.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,6.0
118,CrossLead/angular-zendesk-widget,8.0,0.0,4.0,0.0,40.0,3.0,4.0,7.0,1.0,7.0,8.0,0.0,4.0
119,predixdesignsystem/px-app-nav,31.0,0.0,11.0,0.0,394.0,0.0,72.0,72.0,0.0,41.0,41.0,0.0,18.0
120,AnalyzeOrFeed/aof-replay-client,2.0,4050.0,11.0,15.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
121,AdamBrodzinski/phoenix-rethinkdb-example,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
122,react-d3/react-d3-tooltip,9.0,0.0,0.0,0.0,88.0,13.0,10.0,23.0,2.0,6.0,8.0,0.0,10.0
123,maeltm/node-google-id-token-verifier,2.0,0.0,0.0,0.0,27.0,3.0,1.0,4.0,1.0,5.0,6.0,0.0,8.0
124,mafintosh/stream-set,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
125,kidnes/webpack_vue_easyui,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
126,cmxiaocai/Hi-Timed,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
127,dainnilsson/flask-u2f-tutorial,3.0,0.0,0.0,0.0,17.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0
