Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
dianping/cat,33,4,0,0,0,14,14,0,0,0.0,7010724,dianping/cat,https://github.com/dianping/cat,2012-12-05 02:31:48,Java,,16185,5034,16185,170
shuzheng/zheng,133,19,0,0,0,20,111,0,18,2.0,69953445,shuzheng/zheng,https://github.com/shuzheng/zheng,2016-10-04 10:07:06,Java,,16148,7463,16148,67
brettwooldridge/HikariCP,19,11,0,1,0,30,38,1,82,9.0,13404515,brettwooldridge/HikariCP,https://github.com/brettwooldridge/HikariCP,2013-10-08 05:43:03,Java,,16087,2439,16087,381
EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,4,1,0,0,0,0,1,0,1,0.0,6834703,EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,2012-11-24 00:14:41,Java,,16034,669,16034,363
TeamNewPipe/NewPipe,41,22,0,0,0,3,22,0,0,0.0,41889031,TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,2015-09-03 23:39:26,Java,,15651,1945,15651,1039
winterbe/java8-tutorial,43,0,0,0,0,1,21,0,39,55.0,17804584,winterbe/java8-tutorial,https://github.com/winterbe/java8-tutorial,2014-03-16 17:25:43,Java,,15256,3715,15256,22
android10/Android-CleanArchitecture,4,6,0,1,0,0,8,0,4,0.0,23112526,android10/Android-CleanArchitecture,https://github.com/android10/Android-CleanArchitecture,2014-08-19 14:09:26,Java,,15057,3337,15057,143
openzipkin/zipkin,6,5,0,0,0,7,14,0,15,7.0,4576305,openzipkin/zipkin,https://github.com/openzipkin/zipkin,2012-06-06 18:26:16,Java,,14931,2835,14931,168
apache/shardingsphere,3,20,0,0,0,7,36,0,3,0.0,49876476,apache/shardingsphere,https://github.com/apache/shardingsphere,2016-01-18 12:49:26,Java,,14921,5197,14921,295
JeffLi1993/springboot-learning-example,61,1,0,0,0,1,35,0,0,0.0,81057842,JeffLi1993/springboot-learning-example,https://github.com/JeffLi1993/springboot-learning-example,2017-02-06 07:02:25,Java,,14595,6898,14595,48
hdodenhof/CircleImageView,22,1,0,0,0,4,4,0,7,2.0,16005410,hdodenhof/CircleImageView,https://github.com/hdodenhof/CircleImageView,2014-01-17 16:44:46,Java,,14090,3083,14090,14
dyc87112/SpringBoot-Learning,9,1,0,0,0,0,5,0,1,0.0,66179765,dyc87112/SpringBoot-Learning,https://github.com/dyc87112/SpringBoot-Learning,2016-08-21 03:39:06,Java,,13869,4533,13869,50
lgvalle/Material-Animations,16,1,0,1,0,2,6,0,16,28.0,31865176,lgvalle/Material-Animations,https://github.com/lgvalle/Material-Animations,2015-03-08 20:54:00,Java,,13585,2541,13585,19
alibaba/ARouter,44,2,1,0,0,2,4,0,0,24.0,76413186,alibaba/ARouter,https://github.com/alibaba/ARouter,2016-12-14 01:27:49,Java,,13565,2385,13565,62
Tencent/QMUI_Android,0,4,0,0,0,1,6,0,0,0.0,88970564,Tencent/QMUI_Android,https://github.com/Tencent/QMUI_Android,2017-04-21 10:03:18,Java,,13309,2539,13309,397
material-components/material-components-android,13,2,0,0,0,2,8,0,0,0.0,75643096,material-components/material-components-android,https://github.com/material-components/material-components-android,2016-12-05 16:11:29,Java,,13092,2564,13092,599
orhanobut/logger,4,6,0,0,0,0,2,0,2,12.0,32610336,orhanobut/logger,https://github.com/orhanobut/logger,2015-03-20 22:30:12,Java,,13072,2069,13072,70
Anuken/Mindustry,3,4,0,0,0,3,10,0,12,0.0,89822531,Anuken/Mindustry,https://github.com/Anuken/Mindustry,2017-04-30 01:24:29,Java,,13032,1788,13032,123
medcl/elasticsearch-analysis-ik,6,0,0,0,0,0,2,0,8,13.0,2993595,medcl/elasticsearch-analysis-ik,https://github.com/medcl/elasticsearch-analysis-ik,2011-12-16 09:01:45,Java,,13020,2854,13020,329
Bigkoo/Android-PickerView,30,11,6,0,0,7,11,0,0,11.0,28550872,Bigkoo/Android-PickerView,https://github.com/Bigkoo/Android-PickerView,2014-12-28 01:46:38,Java,,12984,3340,12984,410
iBotPeaches/Apktool,14,3,0,0,0,5,18,0,0,0.0,3766706,iBotPeaches/Apktool,https://github.com/iBotPeaches/Apktool,2012-03-19 17:46:53,Java,,12926,2920,12926,73
prestodb/presto,19,1,0,0,0,3,8,1,16,0.0,5349565,prestodb/presto,https://github.com/prestodb/presto,2012-08-09 01:03:37,Java,,12921,4392,12921,1080
YunaiV/SpringBoot-Labs,195,2,0,0,0,138,195,0,1,0.0,148496687,YunaiV/SpringBoot-Labs,https://github.com/YunaiV/SpringBoot-Labs,2018-09-12 14:51:46,Java,,12638,4139,12638,29
android-hacker/VirtualXposed,11,4,3,0,0,10,13,0,1,0.0,112717963,android-hacker/VirtualXposed,https://github.com/android-hacker/VirtualXposed,2017-12-01 09:00:58,Java,,12591,2194,12591,88
eclipse-vertx/vert.x,0,1,0,0,0,1,2,0,0,6.0,1911523,eclipse-vertx/vert.x,https://github.com/eclipse-vertx/vert.x,2011-06-17 14:54:55,Java,,12525,1867,12525,227
Tencent/APIJSON,26,110,4,0,0,125,183,0,0,0.0,74359442,Tencent/APIJSON,https://github.com/Tencent/APIJSON,2016-11-21 12:03:29,Java,,12483,1598,12483,129
justauth/JustAuth,22,10,0,0,0,4,33,0,8,10.0,168500397,justauth/JustAuth,https://github.com/justauth/JustAuth,2019-01-31 09:42:20,Java,,12479,2227,12479,19
greenrobot/greenDAO,8,3,0,0,0,5,17,1,2,3.0,2626751,greenrobot/greenDAO,https://github.com/greenrobot/greenDAO,2011-10-22 16:15:14,Java,,12466,2877,12466,237
mockito/mockito,6,6,0,0,0,11,21,0,1,1.0,6207167,mockito/mockito,https://github.com/mockito/mockito,2012-10-13 20:27:12,Java,,12417,2195,12417,299
facebook/stetho,0,1,0,0,0,3,5,0,11,9.0,29703871,facebook/stetho,https://github.com/facebook/stetho,2015-01-22 22:34:10,Java,,12416,1143,12416,78
arduino/Arduino,15,1,0,0,0,6,24,0,0,0.0,919161,arduino/Arduino,https://github.com/arduino/Arduino,2010-09-17 19:10:36,Java,,12266,6938,12266,872
ppamorim/RecyclerRenderers,4,5,0,0,0,0,5,0,0,1.0,34368267,ppamorim/RecyclerRenderers,https://github.com/ppamorim/RecyclerRenderers,2015-04-22 04:19:40,Java,,99,15,99,0
ShaishavGandhi/LoginButtons,12,2,0,0,0,7,8,0,7,14.5,65779197,ShaishavGandhi/LoginButtons,https://github.com/ShaishavGandhi/LoginButtons,2016-08-16 02:03:34,Java,,98,33,98,4
