Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
artofhuman/activeadmin_settings_cached,5,3,0,0,0,2,5,0,5,8.0,27334162,artofhuman/activeadmin_settings_cached,https://github.com/artofhuman/activeadmin_settings_cached,2014-11-30 12:01:17,Ruby,,53,40,53,1
codeship/dns_deploy,0,0,0,0,0,0,0,0,0,0.0,23697091,codeship/dns_deploy,https://github.com/codeship/dns_deploy,2014-09-05 09:11:49,Ruby,,52,7,52,0
voxpupuli/puppet-selinux,32,6,0,0,0,0,9,0,19,5.0,2798871,voxpupuli/puppet-selinux,https://github.com/voxpupuli/puppet-selinux,2011-11-17 21:47:08,Ruby,,51,145,51,12
contently/action_mailer_matchers,5,0,0,0,0,0,0,0,5,6.0,65679554,contently/action_mailer_matchers,https://github.com/contently/action_mailer_matchers,2016-08-14 18:03:56,Ruby,,50,4,50,1
cesarferreira/react-native-logcat,5,2,0,0,0,0,2,0,4,0.0,42511661,cesarferreira/react-native-logcat,https://github.com/cesarferreira/react-native-logcat,2015-09-15 10:34:02,Ruby,,48,3,48,0
railsware/skypekit,9,0,0,0,0,2,3,0,0,0.0,4284848,railsware/skypekit,https://github.com/railsware/skypekit,2012-05-10 13:34:48,Ruby,,47,3,47,1
kevinwuhoo/ui-styleguides,17,0,0,0,0,0,18,0,0,0.0,34108928,kevinwuhoo/ui-styleguides,https://github.com/kevinwuhoo/ui-styleguides,2015-04-17 09:44:51,Ruby,,46,9,46,6
tomdalling/rschema,0,3,0,0,0,1,4,0,31,0.0,24411811,tomdalling/rschema,https://github.com/tomdalling/rschema,2014-09-24 11:09:25,Ruby,,45,1,45,1
himynameisjonas/heroku-deployer,10,1,0,0,0,2,7,0,1,10.0,13716463,himynameisjonas/heroku-deployer,https://github.com/himynameisjonas/heroku-deployer,2013-10-20 09:28:01,Ruby,,44,13,44,1
thumbor/ruby-thumbor,5,1,0,0,0,0,0,0,0,0.0,1561729,thumbor/ruby-thumbor,https://github.com/thumbor/ruby-thumbor,2011-04-03 02:30:00,Ruby,,43,12,43,0
amcoder/curse_client,9,0,0,0,0,0,2,0,8,0.0,53191592,amcoder/curse_client,https://github.com/amcoder/curse_client,2016-03-05 08:27:28,Ruby,,42,4,42,7
danott/webpack_rails,0,0,0,0,0,1,1,0,0,0.0,28885929,danott/webpack_rails,https://github.com/danott/webpack_rails,2015-01-06 22:09:38,Ruby,,41,5,41,0
mariopeixoto/react-bootstrap-rails,5,1,0,0,0,3,5,0,3,2.0,29828791,mariopeixoto/react-bootstrap-rails,https://github.com/mariopeixoto/react-bootstrap-rails,2015-01-25 20:04:32,Ruby,,40,28,40,3
ahelal/kitchen-ansiblepush,10,3,0,0,0,2,4,0,2,11.0,35540430,ahelal/kitchen-ansiblepush,https://github.com/ahelal/kitchen-ansiblepush,2015-05-13 09:35:33,Ruby,,39,21,39,4
mwpastore/dalli-rate_limiter,0,3,0,0,0,0,4,0,29,5.0,50615741,mwpastore/dalli-rate_limiter,https://github.com/mwpastore/dalli-rate_limiter,2016-01-28 21:39:28,Ruby,,38,4,38,0
dtorres/cocoapods-prune-localizations,0,0,0,0,0,0,1,0,2,0.0,32062091,dtorres/cocoapods-prune-localizations,https://github.com/dtorres/cocoapods-prune-localizations,2015-03-12 06:58:27,Ruby,,37,4,37,3
Kalvar/MLDeltaLearning,0,0,0,0,0,0,0,0,0,4.0,50729446,Kalvar/MLDeltaLearning,https://github.com/Kalvar/MLDeltaLearning,2016-01-30 15:03:17,Ruby,,36,3,36,0
tokyorails/tokyorails,3,0,0,0,0,0,0,0,1,0.0,2409420,tokyorails/tokyorails,https://github.com/tokyorails/tokyorails,2011-09-18 12:42:48,Ruby,,35,20,35,14
r7kamura/activerecord-belongs_to_if,0,0,0,0,0,0,0,0,1,2.0,26048553,r7kamura/activerecord-belongs_to_if,https://github.com/r7kamura/activerecord-belongs_to_if,2014-11-01 11:09:05,Ruby,,34,6,34,0
hitode909/bgm,0,0,0,0,0,0,1,0,0,5.0,29723507,hitode909/bgm,https://github.com/hitode909/bgm,2015-01-23 08:24:43,Ruby,,33,6,33,0
SudhagarS/pry-state,7,1,0,0,0,0,1,0,6,1.0,39720683,SudhagarS/pry-state,https://github.com/SudhagarS/pry-state,2015-07-26 09:39:35,Ruby,,32,11,32,5
SophieDeBenedetto/catbook-api,0,0,0,0,0,0,1,0,0,0.0,61157225,SophieDeBenedetto/catbook-api,https://github.com/SophieDeBenedetto/catbook-api,2016-06-14 21:34:24,Ruby,,31,20,31,1
sawyerh/jekyll-boilerplate,11,0,0,0,0,0,5,0,1,4.0,42743843,sawyerh/jekyll-boilerplate,https://github.com/sawyerh/jekyll-boilerplate,2015-09-18 19:46:37,Ruby,,30,1,30,1
18F/about_yml,11,0,0,0,0,6,13,1,51,24.0,41642019,18F/about_yml,https://github.com/18F/about_yml,2015-08-30 20:27:30,Ruby,,29,9,29,29
ljkbennett/stub_env,0,2,0,0,0,0,2,0,0,7.0,26237625,ljkbennett/stub_env,https://github.com/ljkbennett/stub_env,2014-11-05 20:10:32,Ruby,,28,5,28,3
alemohamad/wicked-cool-ruby-scripts,15,1,0,0,0,0,0,0,0,0.0,29059305,alemohamad/wicked-cool-ruby-scripts,https://github.com/alemohamad/wicked-cool-ruby-scripts,2015-01-10 14:20:45,Ruby,,27,8,27,0
franckverrot/mruby-r,5,2,0,0,0,0,1,0,13,3.0,38016830,franckverrot/mruby-r,https://github.com/franckverrot/mruby-r,2015-06-24 23:35:13,Ruby,,26,0,26,0
jakubgarfield/invoicing,5,3,0,0,0,2,3,0,3,6.0,85110341,jakubgarfield/invoicing,https://github.com/jakubgarfield/invoicing,2017-03-15 19:01:02,Ruby,,25,6,25,4
Hawatel/rails5-api-starter,29,1,0,0,0,23,25,0,0,7.0,59510171,Hawatel/rails5-api-starter,https://github.com/Hawatel/rails5-api-starter,2016-05-23 18:55:47,Ruby,,24,18,24,1
soveran/hart,0,0,0,0,0,0,0,0,10,8.0,48230611,soveran/hart,https://github.com/soveran/hart,2015-12-18 11:01:53,Ruby,,23,0,23,0
zekitow/rails-api-and-angularjs,0,0,0,0,0,0,0,0,0,0.0,57211678,zekitow/rails-api-and-angularjs,https://github.com/zekitow/rails-api-and-angularjs,2016-04-27 12:28:59,Ruby,,22,3,22,0
jhu-ep-coursera/fullstack-course2-module4-i-reviewed,9,0,0,0,0,0,0,0,0,0.0,44350922,jhu-ep-coursera/fullstack-course2-module4-i-reviewed,https://github.com/jhu-ep-coursera/fullstack-course2-module4-i-reviewed,2015-10-15 23:17:37,Ruby,,21,53,21,4
NETWAYS/check_logstash,10,1,0,0,0,1,1,0,13,0.0,62395621,NETWAYS/check_logstash,https://github.com/NETWAYS/check_logstash,2016-07-01 13:41:04,Ruby,,20,11,20,13
kt97679/one-ssh,0,0,0,0,0,0,0,0,2,9.0,63038387,kt97679/one-ssh,https://github.com/kt97679/one-ssh,2016-07-11 05:10:11,Ruby,,19,3,19,0
MaG21/curry,0,1,0,0,0,0,1,0,8,6.0,49347639,MaG21/curry,https://github.com/MaG21/curry,2016-01-10 00:42:10,Ruby,,18,15,18,0
slashrocket/reactif,2,0,0,0,0,0,0,0,0,0.0,35576370,slashrocket/reactif,https://github.com/slashrocket/reactif,2015-05-13 22:01:27,Ruby,,17,5,17,9
ppworks/hello-esa,3,0,0,0,0,0,0,0,1,4.0,43493321,ppworks/hello-esa,https://github.com/ppworks/hello-esa,2015-10-01 11:44:09,Ruby,,16,2,16,0
nasa42/libs.rs,0,0,0,0,0,4,7,1,2,1.0,45342884,nasa42/libs.rs,https://github.com/nasa42/libs.rs,2015-11-01 14:10:12,Ruby,,15,14,15,7
Nanomancer/sonic-pi-projects,1,0,0,0,0,0,0,0,0,0.0,34925985,Nanomancer/sonic-pi-projects,https://github.com/Nanomancer/sonic-pi-projects,2015-05-01 21:58:43,Ruby,,14,2,14,0
vlad-shatskyi/ansi-select,6,1,0,0,0,0,0,0,5,3.0,43263591,vlad-shatskyi/ansi-select,https://github.com/vlad-shatskyi/ansi-select,2015-09-27 20:27:23,Ruby,,13,1,13,1
onmomo/fluentd-gelf-docker,0,0,0,0,0,0,0,0,10,1.0,43225411,onmomo/fluentd-gelf-docker,https://github.com/onmomo/fluentd-gelf-docker,2015-09-26 22:25:17,Ruby,,12,3,12,0
bradenwright/kitchen-lxd_cli,60,0,0,0,0,4,6,0,41,10.0,45231310,bradenwright/kitchen-lxd_cli,https://github.com/bradenwright/kitchen-lxd_cli,2015-10-30 05:38:20,Ruby,,11,3,11,8
gocd/functional-tests,17,0,0,0,0,0,4,0,6,4.5,46474436,gocd/functional-tests,https://github.com/gocd/functional-tests,2015-11-19 07:08:26,Ruby,,10,28,10,2
arturictus/hash_map,2,6,0,0,0,1,9,1,10,24.0,44633826,arturictus/hash_map,https://github.com/arturictus/hash_map,2015-10-20 20:43:37,Ruby,,9,4,9,8
octonion/boxing,0,0,0,0,0,0,0,0,0,0.0,34938837,octonion/boxing,https://github.com/octonion/boxing,2015-05-02 07:07:17,Ruby,,8,1,8,1
raimondasv/pronto-rails_schema,0,1,0,0,0,1,2,0,0,0.0,43495385,raimondasv/pronto-rails_schema,https://github.com/raimondasv/pronto-rails_schema,2015-10-01 12:33:43,Ruby,,7,15,7,4
danielwestendorf/engineering-app,0,0,0,0,0,0,0,0,4,1.0,43457094,danielwestendorf/engineering-app,https://github.com/danielwestendorf/engineering-app,2015-09-30 20:25:36,Ruby,,6,16,6,0
ruby-nord/ruby-nord.github.io,11,0,0,0,0,6,11,0,0,0.0,34965566,ruby-nord/ruby-nord.github.io,https://github.com/ruby-nord/ruby-nord.github.io,2015-05-02 22:33:23,Ruby,,5,1,5,1
rackspace-cookbooks/chatops_notify,18,1,0,0,0,0,1,0,15,3.0,35536419,rackspace-cookbooks/chatops_notify,https://github.com/rackspace-cookbooks/chatops_notify,2015-05-13 08:10:34,Ruby,,4,1,4,1
chadev/chatech-jobs,21,4,0,0,0,3,8,0,23,13.5,35380715,chadev/chatech-jobs,https://github.com/chadev/chatech-jobs,2015-05-10 17:28:23,Ruby,,3,6,3,5
askl56/Bazaar,0,1,0,0,0,0,0,0,0,0.0,34940466,askl56/Bazaar,https://github.com/askl56/Bazaar,2015-05-02 08:18:33,Ruby,,2,1,2,0
tchiarato/Todo,0,0,0,0,0,0,0,0,0,0.0,35393554,tchiarato/Todo,https://github.com/tchiarato/Todo,2015-05-11 00:24:00,Ruby,,1,0,1,1
