repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
118,RobertGrubb/codeigniter-slack-library,3.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
119,ziishaned/yell,4.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
120,themarcusbattle/press-sync,12.0,0.0,2.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
121,arogachev/yii2-tree,1.0,0.0,1.0,0.0,17.0,9.0,1.0,10.0,2.0,0.0,2.0,0.0,3.0
122,icicleio/websocket,3.0,0.0,1.0,0.0,47.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,5.0
123,matriphe/laraciproid,3.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
124,laravel-notification-channels/ionic-push-notifications,8.0,0.0,7.0,0.0,94.0,0.0,10.0,10.0,0.0,22.0,22.0,0.0,26.0
125,fastly/fastly-magento,17.0,0.0,0.0,0.0,202.0,1.0,7.0,8.0,0.0,43.0,43.0,0.0,22.0
126,PremiumPresta/export-products-for-csv-import-prestashop-1.6,3.0,0.0,0.0,0.0,9.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,2.0
127,lucidarch/console-laravel,17.0,0.0,26.0,0.0,166.0,0.0,9.0,9.0,0.0,29.0,29.0,0.0,12.0
128,contributte/cookbook,4.0,0.0,0.0,0.0,29.0,0.0,4.0,4.0,0.0,3.0,3.0,1.0,15.0
129,sop/x509,3.0,0.0,1.0,0.0,216.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,9.0
130,ytake/Laravel-Couchbase,4.0,0.0,30.0,0.0,92.0,5.0,10.0,15.0,0.0,37.0,37.0,0.0,23.0
131,Kunstmaan/libphp-multichain,3.0,0.0,2.0,0.0,41.0,9.0,0.0,9.0,3.0,2.0,5.0,0.0,5.0
132,thephpleague/flysystem-azure,9.0,0.0,0.0,0.0,32.0,9.0,12.0,21.0,5.0,11.0,16.0,1.0,6.0
133,Flowpack/Flowpack.Listable,16.0,0.0,20.0,0.0,178.0,3.0,8.0,11.0,3.0,28.0,31.0,0.0,31.0
134,Icinga/icingaweb2-module-nagvis,14.0,0.0,3.0,0.0,64.0,15.0,16.0,31.0,3.0,13.0,16.0,3.0,23.0
135,bacoords/cb-custom-modules,1.0,0.0,0.0,0.0,159.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,30.0
136,ktbartholomew/saml-20-single-sign-on,6.0,0.0,0.0,0.0,45.0,19.0,2.0,21.0,1.0,6.0,7.0,1.0,8.0
137,mul14/zenziva.php,6.0,0.0,0.0,0.0,45.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,14.0
138,albovieira/google-speech-tts,1.0,0.0,0.0,0.0,27.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0
139,kernelzeroday/opparis,12.0,0.0,0.0,0.0,222.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,9.0
140,dpolac/twig-lambda,2.0,0.0,7.0,0.0,30.0,2.0,7.0,9.0,3.0,2.0,5.0,1.0,9.0
