Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
VIDA-NYU/TaxiVis,7,0,0,0,0,0,0,0,0,0.0,47225404,VIDA-NYU/TaxiVis,https://github.com/VIDA-NYU/TaxiVis,2015-12-02 00:07:18,C++,,52,14,52,1
chhshen/pedestrian-detection,7,1,0,0,0,0,2,0,2,2.0,27056295,chhshen/pedestrian-detection,https://github.com/chhshen/pedestrian-detection,2014-11-24 01:56:13,C++,,51,53,51,4
qcdong2016/QCEditor,12,0,0,0,0,1,3,0,0,3.0,32573557,qcdong2016/QCEditor,https://github.com/qcdong2016/QCEditor,2015-03-20 09:00:11,C++,,50,26,50,0
qtumproject/x86lib,11,0,0,0,0,0,1,0,0,0.0,96190884,qtumproject/x86lib,https://github.com/qtumproject/x86lib,2017-07-04 07:50:48,C++,,49,14,49,1
motoharu-gosuto/psvcd,133,12,0,0,0,0,0,0,0,0.0,65681419,motoharu-gosuto/psvcd,https://github.com/motoharu-gosuto/psvcd,2016-08-14 18:49:02,C++,,48,12,48,1
to-miz/tm,0,0,0,0,0,2,3,0,0,0.0,61833352,to-miz/tm,https://github.com/to-miz/tm,2016-06-23 20:05:55,C++,,47,5,47,0
JonnyPtn/SFML-DOOM,0,1,0,0,0,0,1,0,0,1.0,56491417,JonnyPtn/SFML-DOOM,https://github.com/JonnyPtn/SFML-DOOM,2016-04-18 08:42:11,C++,,46,10,46,0
CyanogenMod/android_device_htc_supersonic,0,0,0,0,0,0,0,0,0,0.0,769755,CyanogenMod/android_device_htc_supersonic,https://github.com/CyanogenMod/android_device_htc_supersonic,2010-07-12 04:20:21,C++,,45,24,45,0
simongeilfus/SpacePartitioning,0,0,0,0,0,0,0,0,5,6.5,48711075,simongeilfus/SpacePartitioning,https://github.com/simongeilfus/SpacePartitioning,2015-12-28 20:29:59,C++,,44,7,44,0
ikekonglp/PAD,0,0,0,0,0,0,0,0,0,10.0,32583066,ikekonglp/PAD,https://github.com/ikekonglp/PAD,2015-03-20 12:41:53,C++,,43,10,43,1
FAKEFACTORY/CM2013,0,0,0,0,0,0,0,0,0,0.0,56299439,FAKEFACTORY/CM2013,https://github.com/FAKEFACTORY/CM2013,2016-04-15 07:13:53,C++,,42,14,42,4
bioinfologics/w2rap-contigger,3,0,0,0,0,0,0,0,8,7.0,56691386,bioinfologics/w2rap-contigger,https://github.com/bioinfologics/w2rap-contigger,2016-04-20 13:56:16,C++,,41,12,41,17
freedib/lldbmi2,14,0,0,0,0,0,0,0,0,0.0,38399320,freedib/lldbmi2,https://github.com/freedib/lldbmi2,2015-07-01 22:58:38,C++,,40,13,40,2
WojciechMula/simd-search,8,0,0,0,0,0,0,0,1,0.0,33620132,WojciechMula/simd-search,https://github.com/WojciechMula/simd-search,2015-04-08 16:59:58,C++,,39,12,39,1
wilda17/ESP8266-Google-Calendar-Arduino,0,0,0,0,0,0,0,0,0,0.0,60916976,wilda17/ESP8266-Google-Calendar-Arduino,https://github.com/wilda17/ESP8266-Google-Calendar-Arduino,2016-06-11 16:38:57,C++,,38,21,38,3
ProjectSkyfire/SkyFire_one,10,7,0,0,0,3,9,0,1,1.0,3764374,ProjectSkyfire/SkyFire_one,https://github.com/ProjectSkyfire/SkyFire_one,2012-03-19 14:08:49,C++,,37,42,37,0
yunshouhu/InterviewQuestions,0,0,0,0,0,0,0,0,0,0.0,50809668,yunshouhu/InterviewQuestions,https://github.com/yunshouhu/InterviewQuestions,2016-02-01 02:57:05,C++,,36,29,36,0
moononournation/ATtinyWatch,0,2,0,0,0,0,0,0,0,0.0,49722384,moononournation/ATtinyWatch,https://github.com/moononournation/ATtinyWatch,2016-01-15 14:07:25,C++,,35,13,35,1
theintencity/py-webrtc,0,0,0,0,0,0,2,0,0,0.0,35835040,theintencity/py-webrtc,https://github.com/theintencity/py-webrtc,2015-05-18 18:26:22,C++,,34,15,34,0
ue4plugins/HoverPlugin,7,0,0,0,0,2,6,0,0,0.0,42074974,ue4plugins/HoverPlugin,https://github.com/ue4plugins/HoverPlugin,2015-09-07 21:17:02,C++,,33,14,33,0
RafaelRiber/RetroWatch,9,2,0,0,0,4,10,0,0,0.0,60650155,RafaelRiber/RetroWatch,https://github.com/RafaelRiber/RetroWatch,2016-06-07 22:15:28,C++,,32,1,32,0
caitp/TwitchSwitcher,8,0,0,0,0,2,3,0,1,0.0,66513841,caitp/TwitchSwitcher,https://github.com/caitp/TwitchSwitcher,2016-08-25 01:42:31,C++,,31,6,31,13
qlyoung/armory-keyboard,13,2,0,0,0,4,5,0,22,7.0,58830479,qlyoung/armory-keyboard,https://github.com/qlyoung/armory-keyboard,2016-05-14 21:06:00,C++,,29,11,29,2
the-martian-trajectory-app/trajectory,0,0,0,0,0,0,0,0,0,0.0,45354058,the-martian-trajectory-app/trajectory,https://github.com/the-martian-trajectory-app/trajectory,2015-11-01 19:23:53,C++,,28,6,28,0
PlatformLab/PerfUtils,4,0,0,0,0,0,0,0,0,0.0,44414503,PlatformLab/PerfUtils,https://github.com/PlatformLab/PerfUtils,2015-10-16 22:41:27,C++,,27,13,27,3
simlrh/OSVR-fusion,0,1,0,0,0,1,3,0,1,0.0,62410294,simlrh/OSVR-fusion,https://github.com/simlrh/OSVR-fusion,2016-07-01 17:49:38,C++,,26,6,26,2
benhj/jasl,13,0,0,0,0,0,0,1,17,31.0,28279592,benhj/jasl,https://github.com/benhj/jasl,2014-12-20 21:27:46,C++,,25,1,25,7
neuleaf/faster-rcnn-cpu,28,0,0,0,0,7,12,0,12,16.0,58933187,neuleaf/faster-rcnn-cpu,https://github.com/neuleaf/faster-rcnn-cpu,2016-05-16 13:08:44,C++,,24,16,24,2
Psychlist1972/Windows-10-MIDI-Library,26,1,0,0,0,0,0,0,0,3.0,65437887,Psychlist1972/Windows-10-MIDI-Library,https://github.com/Psychlist1972/Windows-10-MIDI-Library,2016-08-11 04:14:43,C++,,23,4,23,4
yixuan/fontr,0,3,0,0,0,2,3,0,1,9.0,43249183,yixuan/fontr,https://github.com/yixuan/fontr,2015-09-27 14:16:17,C++,,22,2,22,0
hasherezade/petya_green,3,0,0,0,0,0,0,0,0,0.0,59239304,hasherezade/petya_green,https://github.com/hasherezade/petya_green,2016-05-19 20:14:37,C++,,21,13,21,2
arcadejust/MultiotpCPV2RDP,7,0,0,0,0,0,0,0,0,0.0,44408492,arcadejust/MultiotpCPV2RDP,https://github.com/arcadejust/MultiotpCPV2RDP,2015-10-16 20:19:55,C++,,20,22,20,3
Ivanzgj/Algorithm,0,0,0,0,0,0,0,0,0,0.0,59632016,Ivanzgj/Algorithm,https://github.com/Ivanzgj/Algorithm,2016-05-25 04:56:58,C++,,19,8,19,0
ckmarkoh/AcrosticPoem-RNNPG,0,0,0,0,0,1,2,0,0,3.0,48807434,ckmarkoh/AcrosticPoem-RNNPG,https://github.com/ckmarkoh/AcrosticPoem-RNNPG,2015-12-30 15:42:28,C++,,18,7,18,0
ruoso/u5e,28,0,0,0,0,0,0,0,0,0.0,42409164,ruoso/u5e,https://github.com/ruoso/u5e,2015-09-13 19:14:27,C++,,17,6,17,4
dpjudas/UICore,14,0,0,0,0,0,0,0,0,0.0,42540008,dpjudas/UICore,https://github.com/dpjudas/UICore,2015-09-15 18:56:57,C++,,16,8,16,0
Tomash667/carpg,6,1,0,0,0,6,6,0,0,1.0,35481716,Tomash667/carpg,https://github.com/Tomash667/carpg,2015-05-12 10:28:19,C++,,15,15,15,153
ftsrg/BME-MODES3,14,2,0,0,0,2,4,0,10,0.0,43633849,ftsrg/BME-MODES3,https://github.com/ftsrg/BME-MODES3,2015-10-04 11:15:30,C++,,14,8,14,21
CHADALAK1/WeaponEssentials4.6,0,0,0,0,0,0,0,0,0,0.0,42788833,CHADALAK1/WeaponEssentials4.6,https://github.com/CHADALAK1/WeaponEssentials4.6,2015-09-19 20:37:48,C++,,13,9,13,0
verybigdog/fdk-aac-ios,2,0,0,0,0,0,0,0,0,0.0,42629667,verybigdog/fdk-aac-ios,https://github.com/verybigdog/fdk-aac-ios,2015-09-17 02:29:56,C++,,12,6,12,0
filcuc/NimQtCreatorPlugin,11,0,0,0,0,0,0,0,0,0.0,35513981,filcuc/NimQtCreatorPlugin,https://github.com/filcuc/NimQtCreatorPlugin,2015-05-12 21:38:22,C++,,11,5,11,0
Goalsum/POD_STL,0,0,0,0,0,0,4,0,0,0.0,35341716,Goalsum/POD_STL,https://github.com/Goalsum/POD_STL,2015-05-09 19:16:20,C++,,10,5,10,0
lshw/18650,0,3,0,0,0,0,0,0,0,0.0,34934853,lshw/18650,https://github.com/lshw/18650,2015-05-02 03:53:04,C++,,9,2,9,2
ivanfratric/libsubspace,11,0,0,0,0,0,0,0,0,0.0,34983313,ivanfratric/libsubspace,https://github.com/ivanfratric/libsubspace,2015-05-03 11:14:58,C++,,8,4,8,0
Babygogogo/BabyWarsInCpp,16,1,0,0,0,1,1,0,0,0.0,44236641,Babygogogo/BabyWarsInCpp,https://github.com/Babygogogo/BabyWarsInCpp,2015-10-14 09:09:36,C++,,7,5,7,0
fuzzythecat/SBK-Interpreter,0,0,0,0,0,0,0,0,0,0.0,43296613,fuzzythecat/SBK-Interpreter,https://github.com/fuzzythecat/SBK-Interpreter,2015-09-28 11:14:54,C++,,6,0,6,3
zhs007/sanguo,0,0,0,0,0,1,2,0,0,3.0,35587790,zhs007/sanguo,https://github.com/zhs007/sanguo,2015-05-14 03:05:51,C++,,5,4,5,0
resibots/map_elites_hexapod,21,1,0,0,0,1,4,0,9,0.0,43072829,resibots/map_elites_hexapod,https://github.com/resibots/map_elites_hexapod,2015-09-24 14:44:22,C++,,4,2,4,1
emef/etcdclient,0,0,0,0,0,0,0,0,0,5.0,34935454,emef/etcdclient,https://github.com/emef/etcdclient,2015-05-02 04:21:54,C++,,3,3,3,0
RobotClubKut/IntelligentRoboCon_ImageProc,0,0,0,0,0,0,0,0,0,0.0,34945198,RobotClubKut/IntelligentRoboCon_ImageProc,https://github.com/RobotClubKut/IntelligentRoboCon_ImageProc,2015-05-02 11:25:46,C++,,2,0,2,0
rawalkhirodkar/Box2D,0,0,0,0,0,0,0,0,0,0.0,34946326,rawalkhirodkar/Box2D,https://github.com/rawalkhirodkar/Box2D,2015-05-02 12:06:49,C++,,1,0,1,0
