repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
64,asim/go-micro,164.0,0.0,30.0,0.0,3642.0,69.0,820.0,889.0,1.0,1502.0,1503.0,0.0,220.0
65,dgraph-io/dgraph,227.0,4848.0,30.0,137.0,5799.0,10.0,2318.0,2328.0,94.0,5652.0,5746.0,0.0,128.0
66,urfave/cli,244.0,0.0,2.0,0.0,2006.0,67.0,567.0,634.0,15.0,687.0,702.0,3.0,151.0
67,gofiber/fiber,229.0,0.0,2.0,0.0,3159.0,26.0,783.0,809.0,6.0,986.0,992.0,6.0,0.0
68,valyala/fasthttp,158.0,0.0,2.0,0.0,1456.0,47.0,714.0,761.0,12.0,445.0,457.0,11.0,130.0
69,chai2010/advanced-go-programming-book,79.0,0.0,2.0,0.0,1509.0,50.0,161.0,211.0,3.0,356.0,359.0,0.0,63.0
70,iawia002/annie,83.0,7602.0,30.0,490.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
71,goharbor/harbor,310.0,97992.0,30.0,118.0,11081.0,903.0,8268.0,9171.0,44.0,7155.0,7199.0,0.0,155.0
72,dapr/dapr,193.0,184.0,30.0,900.0,2757.0,252.0,1761.0,2013.0,31.0,2167.0,2198.0,1.0,105.0
73,yudai/gotty,23.0,1650.0,16.0,202.0,230.0,97.0,124.0,221.0,41.0,62.0,103.0,0.0,57.0
74,gorilla/websocket,81.0,0.0,2.0,0.0,306.0,24.0,511.0,535.0,9.0,210.0,219.0,1.0,21.0
75,quii/learn-go-with-tests,175.0,11020.0,30.0,37.0,1150.0,16.0,140.0,156.0,4.0,372.0,376.0,1.0,71.0
76,joewalnes/websocketd,54.0,499.0,7.0,116.0,317.0,31.0,276.0,307.0,1.0,107.0,108.0,0.0,36.0
77,go-kratos/kratos,200.0,0.0,2.0,0.0,1341.0,41.0,688.0,729.0,9.0,1110.0,1119.0,1.0,86.0
78,matryer/xbar,86.0,23187.0,30.0,63.0,1031.0,99.0,503.0,602.0,1.0,217.0,218.0,7.0,173.0
79,gorilla/mux,102.0,0.0,2.0,0.0,290.0,26.0,365.0,391.0,11.0,261.0,272.0,7.0,45.0
