Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
jethrogb/ssltrace,10,0,0,0,0,0,0,0,15,10.0,12687449,jethrogb/ssltrace,https://github.com/jethrogb/ssltrace,2013-09-08 20:56:30,C++,,87,16,87,0,173,jethrogb/ssltrace,3.0,0.0,2.0,0.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,267.0,77.0,84.0,56.0,84.0,43.0,0,3100,0.000967741935483871,0.0,0.0006451612903225806,0.0067741935483870966,0.0,0.007419354838709678,267.0
plstcharles/litiv,16,4,0,2,0,4,19,0,0,1.0,42379470,plstcharles/litiv,https://github.com/plstcharles/litiv,2015-09-13 01:30:11,C++,,86,27,86,5,172,plstcharles/litiv,9.0,0.0,2.0,0.0,1681.0,4.0,10.0,14.0,1.0,6.0,7.0,0.0,22.0,318.0,89.0,83.0,77.0,83.0,75.0,0,2365,0.0038054968287526427,0.0,0.0008456659619450317,0.7107822410147991,0.0,0.7116279069767442,318.0
keegnotrub/coda-sass-plugin,0,0,0,0,0,3,3,0,0,0.0,16254302,keegnotrub/coda-sass-plugin,https://github.com/keegnotrub/coda-sass-plugin,2014-01-26 14:19:32,C++,,85,10,85,11,171,keegnotrub/coda-sass-plugin,3.0,8858.0,13.0,13.0,25.0,11.0,23.0,34.0,0.0,1.0,1.0,0.0,6.0,241.0,70.0,82.0,34.0,82.0,43.0,0,2960,0.0010135135135135136,0.004391891891891892,0.004391891891891892,0.008445945945945946,1.0,1.0128378378378378,241.0
kei500/liblinear-ruby,7,1,0,0,0,0,1,0,21,11.0,14516097,kei500/liblinear-ruby,https://github.com/kei500/liblinear-ruby,2013-11-19 06:16:21,C++,,84,8,84,3,170,kei500/liblinear-ruby,5.0,0.0,2.0,0.0,98.0,3.0,2.0,5.0,0.0,6.0,6.0,0.0,11.0,260.0,76.0,81.0,27.0,81.0,71.0,0,3028,0.0016512549537648614,0.0,0.0006605019815059445,0.03236459709379128,0.0,0.03302509907529723,260.0
lemire/dictionary,20,0,0,0,0,0,0,0,3,3.0,65499078,lemire/dictionary,https://github.com/lemire/dictionary,2016-08-11 20:20:58,C++,,83,9,83,0,169,lemire/dictionary,2.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,235.0,69.0,80.0,32.0,80.0,43.0,0,2032,0.000984251968503937,0.0,0.000984251968503937,0.012303149606299213,0.0,0.01328740157480315,235.0
ropensci/rzmq,3,3,0,0,0,1,8,0,1,7.0,2472232,ropensci/rzmq,https://github.com/ropensci/rzmq,2011-09-28 02:11:59,C++,,82,30,82,10,168,ropensci/rzmq,8.0,0.0,2.0,0.0,174.0,6.0,21.0,27.0,4.0,27.0,31.0,0.0,10.0,335.0,92.0,79.0,81.0,79.0,96.0,0,3811,0.0020991865652059826,0.0,0.0005247966413014956,0.04565730779323012,0.0,0.04618210443453162,335.0
plausiblelabs/plpatchmaster,0,0,0,0,0,0,1,0,0,0.0,16929027,plausiblelabs/plpatchmaster,https://github.com/plausiblelabs/plpatchmaster,2014-02-17 22:38:36,C++,,81,12,81,1,167,plausiblelabs/plpatchmaster,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,197.0,52.0,78.0,40.0,78.0,1.0,0,2938,0.0003403675970047651,0.0,0.0006807351940095302,0.016678012253233492,0.0,0.01735874744724302,197.0
named-data-ndnSIM/ndnSIM,5,1,0,0,0,0,7,0,4,0.0,4522812,named-data-ndnSIM/ndnSIM,https://github.com/named-data-ndnSIM/ndnSIM,2012-06-01 18:24:44,C++,,80,149,80,48,166,named-data-ndnSIM/ndnSIM,46.0,0.0,2.0,0.0,1396.0,42.0,50.0,92.0,6.0,13.0,19.0,0.0,10.0,341.0,93.0,77.0,95.0,77.0,92.0,0,3564,0.012906846240179574,0.0,0.0005611672278338945,0.39169472502805835,0.0,0.39225589225589225,341.0
giddie/qt-cmake-template,29,0,0,0,0,0,0,0,18,4.0,5180928,giddie/qt-cmake-template,https://github.com/giddie/qt-cmake-template,2012-07-25 15:30:26,C++,,79,17,79,3,165,giddie/qt-cmake-template,2.0,0.0,2.0,0.0,28.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,254.0,73.0,76.0,59.0,76.0,43.0,0,3510,0.0005698005698005698,0.0,0.0005698005698005698,0.007977207977207978,0.0,0.008547008547008548,254.0
RobertKrajewski/Sync-my-L2P,2,1,0,0,0,1,1,0,2,0.0,2853071,RobertKrajewski/Sync-my-L2P,https://github.com/RobertKrajewski/Sync-my-L2P,2011-11-25 23:03:03,C++,,78,26,78,26,164,RobertKrajewski/Sync-my-L2P,11.0,5984.0,8.0,84.0,320.0,26.0,98.0,124.0,0.0,46.0,46.0,0.0,11.0,327.0,91.0,75.0,75.0,75.0,102.0,0,3753,0.002930988542499334,0.02238209432454037,0.0021316280309086064,0.08526512123634426,10.5,10.587396749267253,327.0
EdgeApp/airbitz-core,8,1,0,0,0,0,2,0,1,0.0,26038745,EdgeApp/airbitz-core,https://github.com/EdgeApp/airbitz-core,2014-11-01 01:34:47,C++,,77,47,77,13,163,EdgeApp/airbitz-core,18.0,0.0,2.0,0.0,1944.0,10.0,11.0,21.0,3.0,6.0,9.0,0.0,20.0,317.0,87.0,74.0,90.0,74.0,79.0,0,2681,0.006713912719134651,0.0,0.0007459903021260724,0.7251025736665423,0.0,0.7258485639686684,317.0
Facepunch/gmad,0,0,0,0,0,1,1,1,8,0.0,7772684,Facepunch/gmad,https://github.com/Facepunch/gmad,2013-01-23 10:38:00,C++,,76,46,76,8,162,Facepunch/gmad,6.0,0.0,2.0,0.0,51.0,6.0,22.0,28.0,2.0,13.0,15.0,0.0,7.0,324.0,90.0,73.0,89.0,73.0,89.0,0,3328,0.0018028846153846155,0.0,0.0006009615384615385,0.01532451923076923,0.0,0.015925480769230768,324.0
julapy/ofxQuadWarp,4,1,0,0,0,0,0,0,0,0.0,2167756,julapy/ofxQuadWarp,https://github.com/julapy/ofxQuadWarp,2011-08-07 06:25:03,C++,,75,34,75,3,161,julapy/ofxQuadWarp,8.0,0.0,2.0,0.0,51.0,1.0,1.0,2.0,2.0,7.0,9.0,0.0,4.0,306.0,84.0,72.0,83.0,72.0,79.0,0,3863,0.0020709293295366298,0.0,0.0005177323323841574,0.013202174475796014,0.0,0.013719906808180173,306.0
albertoCrive/homographyTrackingDemo,5,0,0,0,0,0,0,0,0,0.0,27085545,albertoCrive/homographyTrackingDemo,https://github.com/albertoCrive/homographyTrackingDemo,2014-11-24 17:04:09,C++,,74,38,74,0,160,albertoCrive/homographyTrackingDemo,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,228.0,66.0,71.0,85.0,71.0,1.0,0,2658,0.0007524454477050414,0.0,0.0007524454477050414,0.0015048908954100827,0.0,0.002257336343115124,228.0
binnes/esp8266Workshop,0,0,0,0,0,0,2,0,0,0.0,129805797,binnes/esp8266Workshop,https://github.com/binnes/esp8266Workshop,2018-04-16 21:07:11,C++,,73,71,73,2,159,binnes/esp8266Workshop,8.0,0.0,2.0,0.0,210.0,2.0,4.0,6.0,0.0,11.0,11.0,0.0,10.0,317.0,87.0,70.0,93.0,70.0,84.0,0,1419,0.005637773079633545,0.0,0.0014094432699083862,0.14799154334038056,0.0,0.14940098661028894,317.0
giacomodabisias/libfreenect2pclgrabber,0,0,0,0,0,0,0,0,0,0.0,27546460,giacomodabisias/libfreenect2pclgrabber,https://github.com/giacomodabisias/libfreenect2pclgrabber,2014-12-04 15:23:38,C++,,72,29,72,4,158,giacomodabisias/libfreenect2pclgrabber,6.0,0.0,2.0,0.0,125.0,5.0,20.0,25.0,0.0,6.0,6.0,0.0,12.0,288.0,80.0,69.0,79.0,69.0,71.0,0,2648,0.0022658610271903325,0.0,0.0007552870090634441,0.04720543806646526,0.0,0.047960725075528704,288.0
kalavaras/LibOVRWrapper,10,0,0,0,0,0,0,0,0,0.0,57395047,kalavaras/LibOVRWrapper,https://github.com/kalavaras/LibOVRWrapper,2016-04-29 15:36:28,C++,,71,8,71,1,157,kalavaras/LibOVRWrapper,2.0,26153.0,3.0,3.0,59.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,4.0,227.0,64.0,68.0,27.0,68.0,64.0,0,2136,0.0009363295880149813,0.0014044943820224719,0.0014044943820224719,0.02762172284644195,1.0,1.0290262172284643,227.0
manykits/PHOENIXEngine,1,1,0,0,0,0,1,0,0,0.0,88232097,manykits/PHOENIXEngine,https://github.com/manykits/PHOENIXEngine,2017-04-14 04:12:57,C++,,70,23,70,2,156,manykits/PHOENIXEngine,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,203.0,56.0,67.0,68.0,67.0,1.0,0,1786,0.0005599104143337066,0.0,0.0011198208286674132,0.0011198208286674132,0.0,0.0022396416573348264,203.0
odedstein/DevelopabilityOfTriangleMeshes,14,0,0,0,0,0,0,0,0,0.0,140735462,odedstein/DevelopabilityOfTriangleMeshes,https://github.com/odedstein/DevelopabilityOfTriangleMeshes,2018-07-12 15:58:34,C++,,69,16,69,3,155,odedstein/DevelopabilityOfTriangleMeshes,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,48.0,66.0,56.0,66.0,1.0,0,1332,0.0007507507507507507,0.0,0.0015015015015015015,0.0015015015015015015,0.0,0.003003003003003003,189.0
dqydj/PaperBack_EPaper_Display,21,1,0,0,0,0,2,0,1,0.0,93948409,dqydj/PaperBack_EPaper_Display,https://github.com/dqydj/PaperBack_EPaper_Display,2017-06-10 15:32:45,C++,,68,17,68,0,154,dqydj/PaperBack_EPaper_Display,4.0,0.0,2.0,0.0,30.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,256.0,74.0,65.0,59.0,65.0,67.0,0,1729,0.002313475997686524,0.0,0.001156737998843262,0.01735106998264893,0.0,0.018507807981492194,256.0
loveblockchain/eosdice,0,0,0,0,0,0,0,0,0,0.0,155074164,loveblockchain/eosdice,https://github.com/loveblockchain/eosdice,2018-10-28 13:29:33,C++,,67,41,67,1,153,loveblockchain/eosdice,1.0,0.0,2.0,0.0,44.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,215.0,59.0,64.0,86.0,64.0,1.0,0,1224,0.0008169934640522876,0.0,0.0016339869281045752,0.03594771241830065,0.0,0.03758169934640523,215.0
theypsilon/concat,0,1,0,0,0,0,1,0,7,8.5,21971922,theypsilon/concat,https://github.com/theypsilon/concat,2014-07-18 07:33:23,C++,,66,3,66,4,152,theypsilon/concat,2.0,0.0,2.0,0.0,96.0,4.0,1.0,5.0,0.0,1.0,1.0,0.0,25.0,178.0,43.0,63.0,9.0,63.0,43.0,0,2787,0.0007176175098672408,0.0,0.0007176175098672408,0.03444564047362755,0.0,0.035163257983494796,178.0
qistoph/ArduinoAES256,0,0,0,0,0,0,0,0,0,0.0,1697649,qistoph/ArduinoAES256,https://github.com/qistoph/ArduinoAES256,2011-05-03 18:49:18,C++,,63,22,63,1,149,qistoph/ArduinoAES256,2.0,0.0,2.0,0.0,7.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,232.0,68.0,62.0,65.0,62.0,43.0,0,3959,0.0005051780752715333,0.0,0.0005051780752715333,0.0017681232634503663,0.0,0.0022733013387218996,232.0
yechengxi/DBG2OLC,0,0,0,0,0,0,0,0,0,0.0,23664739,yechengxi/DBG2OLC,https://github.com/yechengxi/DBG2OLC,2014-09-04 14:03:18,C++,,62,28,62,4,148,yechengxi/DBG2OLC,8.0,0.0,2.0,0.0,75.0,5.0,62.0,67.0,0.0,13.0,13.0,0.0,30.0,286.0,79.0,61.0,78.0,61.0,86.0,0,2739,0.0029207740051113546,0.0,0.0007301935012778386,0.027382256297918947,0.0,0.028112449799196786,286.0
jiapei100/VOSM,30,0,0,0,0,12,27,0,7,4.5,18732344,jiapei100/VOSM,https://github.com/jiapei100/VOSM,2014-04-13 15:27:58,C++,,61,33,61,1,147,jiapei100/VOSM,3.0,0.0,2.0,0.0,160.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,28.0,203.0,56.0,60.0,82.0,60.0,1.0,0,2883,0.001040582726326743,0.0,0.000693721817551162,0.05549774540409296,0.0,0.05619146722164412,203.0
faustomilletari/3D-Caffe,4,1,0,0,0,3,10,0,0,0.0,61215528,faustomilletari/3D-Caffe,https://github.com/faustomilletari/3D-Caffe,2016-06-15 14:42:11,C++,,60,34,60,6,146,faustomilletari/3D-Caffe,2.0,0.0,2.0,0.0,4.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,202.0,54.0,59.0,83.0,59.0,1.0,0,2089,0.0009573958831977022,0.0,0.0009573958831977022,0.0019147917663954045,0.0,0.0028721876495931067,202.0
TcT2k/wxPDFView,23,1,0,0,0,2,3,0,0,0.0,22506625,TcT2k/wxPDFView,https://github.com/TcT2k/wxPDFView,2014-08-01 11:22:44,C++,,59,24,59,7,145,TcT2k/wxPDFView,7.0,0.0,2.0,0.0,168.0,7.0,3.0,10.0,1.0,0.0,1.0,0.0,24.0,230.0,67.0,58.0,71.0,58.0,43.0,0,2773,0.0025243418680129825,0.0,0.000721240533717995,0.060584204832311576,0.0,0.061305445366029575,230.0
okcashpro/okcash-oldsrc-history,0,5,0,1,0,1,5,0,0,0.0,27096877,okcashpro/okcash-oldsrc-history,https://github.com/okcashpro/okcash-oldsrc-history,2014-11-24 21:53:07,C++,,58,61,58,1,144,okcashpro/okcash-oldsrc-history,10.0,185.0,15.0,74.0,177.0,1.0,5.0,6.0,0.0,10.0,10.0,0.0,28.0,289.0,81.0,57.0,92.0,57.0,83.0,0,2658,0.003762227238525207,0.02784048156508653,0.0056433408577878106,0.06659142212189616,4.933333333333334,5.005568096313017,289.0
danauclair/CardScan,0,0,0,0,0,0,0,0,0,0.0,1252468,danauclair/CardScan,https://github.com/danauclair/CardScan,2011-01-13 22:21:09,C++,,57,17,57,2,143,danauclair/CardScan,1.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,172.0,41.0,56.0,59.0,56.0,1.0,0,4069,0.0002457606291472106,0.0,0.0004915212582944212,0.0007372818874416319,0.0,0.001228803145736053,172.0
mattmcd/NaCl,4,0,0,0,0,0,0,0,0,0.0,14467688,mattmcd/NaCl,https://github.com/mattmcd/NaCl,2013-11-17 14:04:27,C++,,56,25,56,1,142,mattmcd/NaCl,3.0,0.0,2.0,0.0,119.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,4.0,227.0,64.0,55.0,74.0,55.0,43.0,0,3030,0.0009900990099009901,0.0,0.0006600660066006601,0.03927392739273927,0.0,0.03993399339933993,227.0
NotGlop/SysExec,0,0,0,0,0,0,0,0,0,0.0,86440541,NotGlop/SysExec,https://github.com/NotGlop/SysExec,2017-03-28 09:24:31,C++,,55,24,55,0,141,NotGlop/SysExec,1.0,0.0,2.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,180.0,44.0,54.0,71.0,54.0,1.0,0,1803,0.0005546311702717693,0.0,0.0011092623405435386,0.005546311702717693,0.0,0.0066555740432612314,180.0
indutny/mmap.js,0,0,0,0,0,0,0,0,2,1.0,25092911,indutny/mmap.js,https://github.com/indutny/mmap.js,2014-10-11 19:50:07,C++,,54,11,54,7,140,indutny/mmap.js,4.0,0.0,2.0,0.0,18.0,5.0,3.0,8.0,2.0,5.0,7.0,1.0,2.0,219.0,60.0,53.0,38.0,53.0,75.0,0,2702,0.0014803849000740192,0.0,0.0007401924500370096,0.006661732050333087,0.0,0.007401924500370097,219.0
elliotgoodrich/VariadicTemplateAlgorithms,0,1,0,0,0,0,2,0,2,3.0,29426202,elliotgoodrich/VariadicTemplateAlgorithms,https://github.com/elliotgoodrich/VariadicTemplateAlgorithms,2015-01-18 13:10:59,C++,,53,4,53,0,139,elliotgoodrich/VariadicTemplateAlgorithms,2.0,0.0,2.0,0.0,43.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,158.0,38.0,52.0,11.0,52.0,43.0,0,2603,0.000768344218209758,0.0,0.000768344218209758,0.016519400691509797,0.0,0.017287744909719554,158.0
VIDA-NYU/TaxiVis,7,0,0,0,0,0,0,0,0,0.0,47225404,VIDA-NYU/TaxiVis,https://github.com/VIDA-NYU/TaxiVis,2015-12-02 00:07:18,C++,,52,14,52,1,138,VIDA-NYU/TaxiVis,2.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,153.0,35.0,51.0,50.0,51.0,1.0,0,2285,0.00087527352297593,0.0,0.00087527352297593,0.003063457330415755,0.0,0.003938730853391685,153.0
chhshen/pedestrian-detection,7,1,0,0,0,0,2,0,2,2.0,27056295,chhshen/pedestrian-detection,https://github.com/chhshen/pedestrian-detection,2014-11-24 01:56:13,C++,,51,53,51,4,137,chhshen/pedestrian-detection,2.0,0.0,2.0,0.0,21.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,192.0,51.0,50.0,91.0,50.0,1.0,0,2658,0.0007524454477050414,0.0,0.0007524454477050414,0.007900677200902935,0.0,0.008653122648607976,192.0
qcdong2016/QCEditor,12,0,0,0,0,1,3,0,0,3.0,32573557,qcdong2016/QCEditor,https://github.com/qcdong2016/QCEditor,2015-03-20 09:00:11,C++,,50,26,50,0,136,qcdong2016/QCEditor,1.0,0.0,2.0,0.0,80.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,174.0,42.0,49.0,75.0,49.0,1.0,0,2542,0.0003933910306845004,0.0,0.0007867820613690008,0.03147128245476003,0.0,0.03225806451612903,174.0
qtumproject/x86lib,11,0,0,0,0,0,1,0,0,0.0,96190884,qtumproject/x86lib,https://github.com/qtumproject/x86lib,2017-07-04 07:50:48,C++,,49,14,49,1,135,qtumproject/x86lib,5.0,0.0,2.0,0.0,231.0,0.0,1.0,1.0,1.0,26.0,27.0,0.0,1.0,241.0,70.0,48.0,50.0,48.0,95.0,0,1705,0.002932551319648094,0.0,0.0011730205278592375,0.13548387096774195,0.0,0.13665689149560117,241.0
motoharu-gosuto/psvcd,133,12,0,0,0,0,0,0,0,0.0,65681419,motoharu-gosuto/psvcd,https://github.com/motoharu-gosuto/psvcd,2016-08-14 18:49:02,C++,,48,12,48,1,134,motoharu-gosuto/psvcd,2.0,0.0,2.0,0.0,41.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,24.0,191.0,49.0,47.0,40.0,47.0,57.0,0,2029,0.0009857072449482504,0.0,0.0009857072449482504,0.020206998521439132,0.0,0.021192705766387383,191.0
to-miz/tm,0,0,0,0,0,2,3,0,0,0.0,61833352,to-miz/tm,https://github.com/to-miz/tm,2016-06-23 20:05:55,C++,,47,5,47,0,133,to-miz/tm,3.0,0.0,2.0,0.0,233.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,66.0,108.0,22.0,46.0,15.0,46.0,1.0,0,2081,0.0014416146083613647,0.0,0.0009610764055742432,0.11196540124939933,0.0,0.11292647765497357,108.0
JonnyPtn/SFML-DOOM,0,1,0,0,0,0,1,0,0,1.0,56491417,JonnyPtn/SFML-DOOM,https://github.com/JonnyPtn/SFML-DOOM,2016-04-18 08:42:11,C++,,46,10,46,0,132,JonnyPtn/SFML-DOOM,6.0,11.0,2.0,6.0,278.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,9.0,191.0,49.0,45.0,34.0,45.0,67.0,0,2147,0.0027945971122496508,0.0027945971122496508,0.0009315323707498836,0.1294829995342338,3.0,3.1304145319049836,191.0
CyanogenMod/android_device_htc_supersonic,0,0,0,0,0,0,0,0,0,0.0,769755,CyanogenMod/android_device_htc_supersonic,https://github.com/CyanogenMod/android_device_htc_supersonic,2010-07-12 04:20:21,C++,,45,24,45,0,131,CyanogenMod/android_device_htc_supersonic,3.0,0.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,202.0,54.0,44.0,71.0,44.0,43.0,0,4254,0.0007052186177715092,0.0,0.0004701457451810061,0.027268453220498354,0.0,0.02773859896567936,202.0
simongeilfus/SpacePartitioning,0,0,0,0,0,0,0,0,5,6.5,48711075,simongeilfus/SpacePartitioning,https://github.com/simongeilfus/SpacePartitioning,2015-12-28 20:29:59,C++,,44,7,44,0,130,simongeilfus/SpacePartitioning,3.0,0.0,2.0,0.0,42.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,13.0,167.0,40.0,43.0,24.0,43.0,57.0,0,2259,0.0013280212483399733,0.0,0.0008853474988933156,0.01859229747675963,0.0,0.019477644975652946,167.0
ikekonglp/PAD,0,0,0,0,0,0,0,0,0,10.0,32583066,ikekonglp/PAD,https://github.com/ikekonglp/PAD,2015-03-20 12:41:53,C++,,43,10,43,1,129,ikekonglp/PAD,1.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,119.0,27.0,42.0,34.0,42.0,1.0,0,2542,0.0003933910306845004,0.0,0.0007867820613690008,0.0055074744295830055,0.0,0.006294256490952006,119.0
FAKEFACTORY/CM2013,0,0,0,0,0,0,0,0,0,0.0,56299439,FAKEFACTORY/CM2013,https://github.com/FAKEFACTORY/CM2013,2016-04-15 07:13:53,C++,,42,14,42,4,128,FAKEFACTORY/CM2013,1.0,0.0,2.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,133.0,30.0,41.0,50.0,41.0,1.0,0,2150,0.00046511627906976747,0.0,0.0009302325581395349,0.00046511627906976747,0.0,0.0013953488372093023,133.0
bioinfologics/w2rap-contigger,3,0,0,0,0,0,0,0,8,7.0,56691386,bioinfologics/w2rap-contigger,https://github.com/bioinfologics/w2rap-contigger,2016-04-20 13:56:16,C++,,41,12,41,17,127,bioinfologics/w2rap-contigger,6.0,0.0,2.0,0.0,212.0,17.0,26.0,43.0,0.0,8.0,8.0,0.0,7.0,198.0,53.0,40.0,40.0,40.0,78.0,0,2145,0.002797202797202797,0.0,0.0009324009324009324,0.09883449883449884,0.0,0.09976689976689977,198.0
freedib/lldbmi2,14,0,0,0,0,0,0,0,0,0.0,38399320,freedib/lldbmi2,https://github.com/freedib/lldbmi2,2015-07-01 22:58:38,C++,,40,13,40,2,126,freedib/lldbmi2,10.0,0.0,2.0,0.0,166.0,0.0,22.0,22.0,0.0,9.0,9.0,0.0,13.0,203.0,56.0,39.0,46.0,39.0,79.0,0,2439,0.004100041000410004,0.0,0.0008200082000820008,0.06806068060680606,0.0,0.06888068880688807,203.0
WojciechMula/simd-search,8,0,0,0,0,0,0,0,1,0.0,33620132,WojciechMula/simd-search,https://github.com/WojciechMula/simd-search,2015-04-08 16:59:58,C++,,39,12,39,1,125,WojciechMula/simd-search,2.0,0.0,2.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,159.0,39.0,38.0,40.0,38.0,43.0,0,2523,0.0007927070947284979,0.0,0.0007927070947284979,0.0047562425683709865,0.0,0.005548949663099484,159.0
wilda17/ESP8266-Google-Calendar-Arduino,0,0,0,0,0,0,0,0,0,0.0,60916976,wilda17/ESP8266-Google-Calendar-Arduino,https://github.com/wilda17/ESP8266-Google-Calendar-Arduino,2016-06-11 16:38:57,C++,,38,21,38,3,124,wilda17/ESP8266-Google-Calendar-Arduino,2.0,0.0,2.0,0.0,6.0,3.0,2.0,5.0,0.0,1.0,1.0,0.0,3.0,181.0,45.0,37.0,64.0,37.0,43.0,0,2093,0.0009555661729574773,0.0,0.0009555661729574773,0.002866698518872432,0.0,0.003822264691829909,181.0
ProjectSkyfire/SkyFire_one,10,7,0,0,0,3,9,0,1,1.0,3764374,ProjectSkyfire/SkyFire_one,https://github.com/ProjectSkyfire/SkyFire_one,2012-03-19 14:08:49,C++,,37,42,37,0,123,ProjectSkyfire/SkyFire_one,23.0,0.0,2.0,0.0,1907.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,11.0,253.0,72.0,36.0,88.0,36.0,93.0,0,3638,0.0063221550302363936,0.0,0.0005497526113249038,0.5241891148982958,0.0,0.5247388675096207,253.0
yunshouhu/InterviewQuestions,0,0,0,0,0,0,0,0,0,0.0,50809668,yunshouhu/InterviewQuestions,https://github.com/yunshouhu/InterviewQuestions,2016-02-01 02:57:05,C++,,36,29,36,0,122,yunshouhu/InterviewQuestions,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,150.0,33.0,35.0,79.0,35.0,1.0,0,2224,0.0004496402877697842,0.0,0.0008992805755395684,0.0008992805755395684,0.0,0.0017985611510791368,150.0
moononournation/ATtinyWatch,0,2,0,0,0,0,0,0,0,0.0,49722384,moononournation/ATtinyWatch,https://github.com/moononournation/ATtinyWatch,2016-01-15 14:07:25,C++,,35,13,35,1,121,moononournation/ATtinyWatch,1.0,0.0,2.0,0.0,15.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,115.0,24.0,34.0,46.0,34.0,1.0,0,2241,0.0004462293618920125,0.0,0.000892458723784025,0.006693440428380187,0.0,0.007585899152164212,115.0
theintencity/py-webrtc,0,0,0,0,0,0,2,0,0,0.0,35835040,theintencity/py-webrtc,https://github.com/theintencity/py-webrtc,2015-05-18 18:26:22,C++,,34,15,34,0,120,theintencity/py-webrtc,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,28.0,33.0,54.0,33.0,1.0,0,2483,0.0008054772452678212,0.0,0.0008054772452678212,0.0016109544905356424,0.0,0.0024164317358034634,121.0
ue4plugins/HoverPlugin,7,0,0,0,0,2,6,0,0,0.0,42074974,ue4plugins/HoverPlugin,https://github.com/ue4plugins/HoverPlugin,2015-09-07 21:17:02,C++,,33,14,33,0,119,ue4plugins/HoverPlugin,3.0,0.0,2.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,115.0,24.0,32.0,50.0,32.0,1.0,0,2371,0.0012652889076339097,0.0,0.0008435259384226065,0.013918177983973008,0.0,0.014761703922395614,115.0
RafaelRiber/RetroWatch,9,2,0,0,0,4,10,0,0,0.0,60650155,RafaelRiber/RetroWatch,https://github.com/RafaelRiber/RetroWatch,2016-06-07 22:15:28,C++,,32,1,32,0,118,RafaelRiber/RetroWatch,1.0,0.0,2.0,0.0,56.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,34.0,67.0,16.0,31.0,4.0,31.0,1.0,0,2097,0.0004768717215069146,0.0,0.0009537434430138292,0.02670481640438722,0.0,0.02765855984740105,67.0
caitp/TwitchSwitcher,8,0,0,0,0,2,3,0,1,0.0,66513841,caitp/TwitchSwitcher,https://github.com/caitp/TwitchSwitcher,2016-08-25 01:42:31,C++,,31,6,31,13,117,caitp/TwitchSwitcher,3.0,0.0,2.0,0.0,47.0,13.0,4.0,17.0,0.0,7.0,7.0,0.0,5.0,154.0,37.0,30.0,19.0,30.0,75.0,0,2018,0.0014866204162537165,0.0,0.0009910802775024777,0.023290386521308225,0.0,0.024281466798810703,154.0
