Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
McoyJiang/McoySnap,0,2,2,0,0,0,0,0,0,3.0,62866324,McoyJiang/McoySnap,https://github.com/McoyJiang/McoySnap,2016-07-08 07:01:08,Java,,37,6,37,2,136,McoyJiang/McoySnap,1.0,0.0,2.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,90.0,14.0,34.0,21.0,34.0,1.0,0,2066,0.000484027105517909,0.0,0.000968054211035818,0.008228460793804453,0.0,0.009196515004840271,90.0
jzj1993/ObservableScrollView,0,0,0,0,0,0,0,0,0,3.0,64749697,jzj1993/ObservableScrollView,https://github.com/jzj1993/ObservableScrollView,2016-08-02 11:01:29,Java,,36,19,36,0,135,jzj1993/ObservableScrollView,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,127.0,31.0,33.0,60.0,33.0,1.0,0,2041,0.0004899559039686428,0.0,0.0,0.0019598236158745713,-1,-0.9980401763841255,127.0
amapapi/LocationService,15,0,0,0,0,0,1,0,0,13.0,35587171,amapapi/LocationService,https://github.com/amapapi/LocationService,2015-05-14 02:50:18,Java,,35,15,35,0,134,amapapi/LocationService,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,111.0,21.0,32.0,46.0,32.0,1.0,0,2487,0.0008041817450743868,0.0,0.0,0.009650180940892641,-1,-0.9903498190591074,111.0
popeen/Booksonic-LegacyServer,6,0,0,0,0,6,10,0,0,0.0,44318726,popeen/Booksonic-LegacyServer,https://github.com/popeen/Booksonic-LegacyServer,2015-10-15 13:18:50,Java,,34,18,34,43,133,popeen/Booksonic-LegacyServer,6.0,4788.0,6.0,13.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,116.0,26.0,31.0,53.0,31.0,1.0,0,2333,0.002571795970852979,0.005572224603514788,0.002571795970852979,0.03943420488641235,2.1666666666666665,2.2086726675239317,116.0
mandmLeee/GetApk,3,3,0,0,0,0,0,0,0,0.0,35592020,mandmLeee/GetApk,https://github.com/mandmLeee/GetApk,2015-05-14 05:10:10,Java,,33,22,33,1,132,mandmLeee/GetApk,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,126.0,30.0,30.0,65.0,30.0,1.0,0,2487,0.0008041817450743868,0.0,0.0,0.0012062726176115801,-1,-0.9987937273823885,126.0
petablox/petablox,4,1,0,0,0,0,1,1,0,0.0,48297555,petablox/petablox,https://github.com/petablox/petablox,2015-12-19 21:20:56,Java,,32,6,32,15,131,petablox/petablox,29.0,234.0,1.0,1.0,303.0,16.0,8.0,24.0,0.0,6.0,6.0,0.0,13.0,160.0,47.0,29.0,21.0,29.0,81.0,0,2268,0.012786596119929453,0.0004409171075837742,0.0004409171075837742,0.1335978835978836,1.0,1.1340388007054674,160.0
remobile/react-native-camera,10,6,1,0,0,0,0,1,1,5.0,46250123,remobile/react-native-camera,https://github.com/remobile/react-native-camera,2015-11-16 03:36:04,Java,,31,3,31,6,130,remobile/react-native-camera,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,10.0,28.0,11.0,28.0,1.0,0,2301,0.000434593654932638,0.0,0.0,0.01086484137331595,-1,-0.989135158626684,68.0
schordas/SchematicPlanets,0,0,0,0,0,0,0,0,0,0.0,42670422,schordas/SchematicPlanets,https://github.com/schordas/SchematicPlanets,2015-09-17 17:20:13,Java,,29,13,29,0,128,schordas/SchematicPlanets,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,16.0,27.0,40.0,27.0,1.0,0,2361,0.0008470986869970351,0.0,0.0,0.0025412960609911056,-1,-0.9974587039390089,95.0
JuneLeGency/TinderCardDemo,0,2,1,0,0,0,1,0,0,0.0,35335925,JuneLeGency/TinderCardDemo,https://github.com/JuneLeGency/TinderCardDemo,2015-05-09 16:30:29,Java,,28,11,28,0,127,JuneLeGency/TinderCardDemo,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,153.0,44.0,26.0,36.0,26.0,65.0,0,2492,0.0008025682182985554,0.0,0.0,0.0020064205457463883,-1,-0.9979935794542536,153.0
lzwjava/WeShare,0,2,1,0,0,0,1,0,0,0.0,35013792,lzwjava/WeShare,https://github.com/lzwjava/WeShare,2015-05-04 04:20:25,Java,,27,9,27,1,126,lzwjava/WeShare,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,79.0,12.0,25.0,28.0,25.0,1.0,0,2497,0.00040048057669203043,0.0,0.0,0.0032038446135362435,-1,-0.9967961553864637,79.0
