fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
W3D3/SteamAccountSwitcher,1,1,0,1,1,1,0,0,1,77,77,21,176,W3D3/SteamAccountSwitcher,4.0,8392.0,1.0,1.0,38.0,2.0,8.0,10.0,0.0,4.0,4.0,0.0,15.0,237.0,70.0,66.0,57.0,66.0,48.0,0,W3D3/SteamAccountSwitcher,2014-06-19 13:48:14,2816,0.0014204545454545455,0.0003551136363636364,0.0003551136363636364,0.013494318181818182,1.0,1.0138494318181819,237.0
personball/abplus-zero-template,1,0,0,1,0,0,0,0,0,76,76,27,175,personball/abplus-zero-template,3.0,0.0,2.0,0.0,187.0,0.0,7.0,7.0,35.0,14.0,49.0,0.0,7.0,286.0,76.0,65.0,67.0,65.0,89.0,0,personball/abplus-zero-template,2018-12-21 03:39:48,1170,0.002564102564102564,0.0,0.0017094017094017094,0.15982905982905982,0.0,0.16153846153846152,286.0
johnnyreilly/jQuery.Validation.Unobtrusive.Native,1,1,0,1,1,1,1,0,0,75,75,28,174,johnnyreilly/jQuery.Validation.Unobtrusive.Native,4.0,0.0,2.0,0.0,271.0,11.0,13.0,24.0,0.0,6.0,6.0,1.0,32.0,257.0,71.0,64.0,69.0,64.0,60.0,0,johnnyreilly/jQuery.Validation.Unobtrusive.Native,2013-07-24 13:04:25,3146,0.0012714558169103624,0.0,0.0006357279084551812,0.08614113159567705,0.0,0.08677685950413222,257.0
webapibook/issuetracker,0,1,0,1,0,0,1,0,0,73,73,47,172,webapibook/issuetracker,6.0,0.0,2.0,0.0,108.0,2.0,8.0,10.0,2.0,42.0,44.0,0.0,6.0,290.0,78.0,63.0,79.0,63.0,85.0,0,webapibook/issuetracker,2013-02-25 01:45:56,3295,0.0018209408194233688,0.0,0.0006069802731411229,0.03277693474962064,0.0,0.03338391502276176,290.0
jamesmontemagno/MonoDroidToolkit,0,1,0,1,0,1,1,0,1,72,72,25,171,jamesmontemagno/MonoDroidToolkit,4.0,0.0,2.0,0.0,62.0,3.0,10.0,13.0,0.0,4.0,4.0,0.0,16.0,236.0,69.0,62.0,64.0,62.0,48.0,0,jamesmontemagno/MonoDroidToolkit,2013-05-04 18:32:39,3227,0.0012395413696932136,0.0,0.0006197706848466068,0.01921289123024481,0.0,0.019832661915091414,236.0
mikebluestein/FindTheMonkey,1,1,0,0,0,0,0,0,0,71,71,49,170,mikebluestein/FindTheMonkey,1.0,0.0,2.0,0.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,204.0,57.0,61.0,81.0,61.0,1.0,0,mikebluestein/FindTheMonkey,2013-09-24 13:43:06,3084,0.00032425421530479895,0.0,0.0006485084306095979,0.0035667963683527885,0.0,0.004215304798962386,204.0
chrfalch/NControl.Controls,1,1,0,1,0,0,1,0,0,70,70,36,169,chrfalch/NControl.Controls,4.0,0.0,2.0,0.0,191.0,14.0,37.0,51.0,3.0,4.0,7.0,0.0,5.0,257.0,71.0,60.0,75.0,60.0,62.0,0,chrfalch/NControl.Controls,2015-04-01 11:06:23,2530,0.0015810276679841897,0.0,0.0007905138339920949,0.07549407114624505,0.0,0.07628458498023714,257.0
pboechat/roadgen,1,1,0,1,0,0,0,0,0,69,69,18,168,pboechat/roadgen,2.0,0.0,2.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,171.0,42.0,59.0,52.0,59.0,1.0,0,pboechat/roadgen,2016-08-04 19:10:44,2039,0.000980872976949485,0.0,0.000980872976949485,0.005885237861696911,0.0,0.006866110838646395,171.0
Unity-Technologies/UIElementsUniteLATurretDemo,0,0,0,1,0,0,0,0,0,68,68,21,167,Unity-Technologies/UIElementsUniteLATurretDemo,1.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,174.0,43.0,58.0,57.0,58.0,1.0,0,Unity-Technologies/UIElementsUniteLATurretDemo,2018-11-28 23:14:05,1193,0.0008382229673093043,0.0,0.0016764459346186086,0.00586756077116513,0.0,0.0075440067057837385,174.0
xabikos/aspnet-webpack,0,1,0,1,0,0,1,0,0,67,67,13,166,xabikos/aspnet-webpack,4.0,0.0,2.0,0.0,96.0,8.0,25.0,33.0,0.0,4.0,4.0,0.0,10.0,203.0,55.0,57.0,41.0,57.0,48.0,0,xabikos/aspnet-webpack,2015-12-03 19:46:18,2284,0.0017513134851138354,0.0,0.0008756567425569177,0.04203152364273205,0.0,0.04290718038528897,203.0
madskristensen/WebExtensionPack,0,1,0,1,0,1,1,1,0,66,66,10,165,madskristensen/WebExtensionPack,2.0,0.0,2.0,0.0,67.0,4.0,16.0,20.0,0.0,1.0,1.0,0.0,26.0,170.0,41.0,56.0,30.0,56.0,28.0,0,madskristensen/WebExtensionPack,2015-11-03 19:15:01,2314,0.000864304235090752,0.0,0.000864304235090752,0.02895419187554019,0.0,0.029818496110630942,170.0
MoshiMoshi0/TTController,0,0,0,0,0,1,0,0,0,65,65,14,164,MoshiMoshi0/TTController,4.0,5147.0,28.0,28.0,647.0,9.0,51.0,60.0,0.0,1.0,1.0,0.0,64.0,182.0,46.0,55.0,44.0,55.0,28.0,0,MoshiMoshi0/TTController,2018-12-30 14:33:17,1161,0.0034453057708871662,0.024117140396210164,0.024117140396210164,0.5572782084409992,1.0,1.5813953488372094,182.0
amarmesic/windows-phone-navigation-drawer,0,1,0,1,0,1,1,0,0,63,63,21,162,amarmesic/windows-phone-navigation-drawer,3.0,0.0,2.0,0.0,26.0,5.0,5.0,10.0,0.0,2.0,2.0,0.0,13.0,206.0,59.0,54.0,57.0,54.0,41.0,0,amarmesic/windows-phone-navigation-drawer,2014-10-18 17:27:48,2695,0.0011131725417439704,0.0,0.0007421150278293135,0.009647495361781076,0.0,0.01038961038961039,206.0
pavelkouril/unity-marching-cubes-gpu,0,0,0,0,0,1,0,0,0,62,62,5,161,pavelkouril/unity-marching-cubes-gpu,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,161.0,38.0,53.0,14.0,53.0,41.0,0,pavelkouril/unity-marching-cubes-gpu,2017-04-06 06:57:58,1794,0.0011148272017837235,0.0,0.0011148272017837235,0.002787068004459309,0.0,0.0039018952062430325,161.0
ScutGame/Scut-samples,0,1,0,1,0,0,1,0,0,61,61,91,160,ScutGame/Scut-samples,1.0,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,217.0,64.0,52.0,85.0,52.0,28.0,0,ScutGame/Scut-samples,2014-07-31 03:55:26,2774,0.0003604902667627974,0.0,0.0007209805335255948,0.017664023071377072,0.0,0.018385003604902667,217.0
libla/TinyJSON,0,0,0,0,1,0,0,0,0,60,60,25,159,libla/TinyJSON,2.0,0.0,2.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,167.0,40.0,51.0,64.0,51.0,1.0,0,libla/TinyJSON,2015-08-31 15:37:54,2378,0.0008410428931875525,0.0,0.0008410428931875525,0.006307821698906644,0.0,0.007148864592094197,167.0
NetMQ/NetMQ.ReactiveExtensions,0,1,0,1,1,0,1,0,0,58,58,15,157,NetMQ/NetMQ.ReactiveExtensions,9.0,0.0,2.0,0.0,196.0,9.0,18.0,27.0,0.0,23.0,23.0,1.0,87.0,227.0,67.0,50.0,48.0,50.0,79.0,0,NetMQ/NetMQ.ReactiveExtensions,2016-02-07 21:42:35,2218,0.0040577096483318306,0.0,0.0009017132551848512,0.08836789900811542,0.0,0.08926961226330028,227.0
aspnetde/MvvmNano,1,1,0,1,1,0,1,0,0,56,56,10,155,aspnetde/MvvmNano,4.0,0.0,2.0,0.0,161.0,0.0,19.0,19.0,2.0,3.0,5.0,0.0,26.0,184.0,47.0,49.0,30.0,49.0,56.0,0,aspnetde/MvvmNano,2015-12-30 16:11:10,2257,0.0017722640673460345,0.0,0.0008861320336730173,0.07133362871067789,0.0,0.07221976074435091,184.0
hdinsight/hdinsight-storm-examples,1,1,0,1,1,0,1,0,1,55,55,51,154,hdinsight/hdinsight-storm-examples,8.0,0.0,2.0,0.0,90.0,6.0,10.0,16.0,1.0,4.0,5.0,0.0,16.0,234.0,68.0,48.0,82.0,48.0,56.0,0,hdinsight/hdinsight-storm-examples,2015-01-22 01:02:34,2599,0.0030781069642170067,0.0,0.0007695267410542517,0.03462870334744132,0.0,0.035398230088495575,234.0
ElectroGryphon/EGGA,0,0,0,0,0,0,1,0,0,54,54,36,153,ElectroGryphon/EGGA,4.0,0.0,2.0,0.0,44.0,5.0,8.0,13.0,0.0,2.0,2.0,0.0,8.0,210.0,62.0,47.0,75.0,47.0,41.0,0,ElectroGryphon/EGGA,2016-06-14 11:01:38,2090,0.0019138755980861245,0.0,0.0009569377990430622,0.021052631578947368,0.0,0.02200956937799043,210.0
vmohan7/Bow-ArrowLiveStream,0,0,0,1,0,0,1,0,0,53,53,11,152,vmohan7/Bow-ArrowLiveStream,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,126.0,24.0,46.0,33.0,46.0,1.0,0,vmohan7/Bow-ArrowLiveStream,2016-05-22 02:27:19,2113,0.000946521533364884,0.0,0.000946521533364884,0.001893043066729768,0.0,0.002839564600094652,126.0
reubeno/NClap,0,1,0,1,0,0,0,1,0,52,52,9,151,reubeno/NClap,6.0,0.0,2.0,0.0,134.0,6.0,30.0,36.0,0.0,47.0,47.0,0.0,21.0,204.0,57.0,45.0,27.0,45.0,87.0,0,reubeno/NClap,2015-07-22 05:02:18,2418,0.0024813895781637717,0.0,0.0008271298593879239,0.055417700578990904,0.0,0.05624483043837883,204.0
mesta1/AForge-examples,0,0,1,0,0,0,0,0,0,51,51,33,150,mesta1/AForge-examples,3.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,190.0,50.0,44.0,74.0,44.0,28.0,0,mesta1/AForge-examples,2016-05-27 18:31:31,2108,0.0014231499051233396,0.0,0.0009487666034155598,0.003320683111954459,0.0,0.004269449715370019,190.0
SergeyTeplyakov/ExceptionAnalyzer,0,0,0,1,0,0,0,0,0,50,50,8,149,SergeyTeplyakov/ExceptionAnalyzer,4.0,0.0,2.0,0.0,40.0,13.0,10.0,23.0,0.0,4.0,4.0,0.0,4.0,159.0,37.0,43.0,25.0,43.0,48.0,0,SergeyTeplyakov/ExceptionAnalyzer,2015-02-28 23:31:48,2562,0.00156128024980484,0.0,0.00078064012490242,0.0156128024980484,0.0,0.01639344262295082,159.0
uFrame/uFrame.ECS,0,1,0,1,0,0,0,0,0,49,49,11,148,uFrame/uFrame.ECS,4.0,0.0,2.0,0.0,96.0,6.0,3.0,9.0,0.0,1.0,1.0,0.0,3.0,145.0,31.0,42.0,33.0,42.0,28.0,0,uFrame/uFrame.ECS,2016-07-11 01:22:35,2063,0.0019389238972370335,0.0,0.0009694619486185168,0.0465341735336888,0.0,0.047503635482307315,145.0
nachmore/unBand,1,0,0,0,0,0,1,0,0,48,48,18,147,nachmore/unBand,6.0,0.0,2.0,0.0,167.0,61.0,56.0,117.0,5.0,4.0,9.0,0.0,2.0,198.0,54.0,41.0,52.0,41.0,64.0,0,nachmore/unBand,2014-11-07 19:30:44,2675,0.0022429906542056075,0.0,0.0007476635514018691,0.062429906542056074,0.0,0.06317757009345794,198.0
kimsama/Unity-NGUIExtension,0,1,0,1,0,1,1,0,0,47,47,14,146,kimsama/Unity-NGUIExtension,1.0,0.0,2.0,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,125.0,23.0,40.0,44.0,40.0,1.0,0,kimsama/Unity-NGUIExtension,2014-12-11 07:21:41,2641,0.0003786444528587656,0.0,0.0007572889057175312,0.01552442256720939,0.0,0.01628171147292692,125.0
edoreshef/ground-control,0,1,0,1,0,1,0,0,0,46,46,3,145,edoreshef/ground-control,5.0,0.0,2.0,0.0,28.0,4.0,7.0,11.0,0.0,2.0,2.0,0.0,10.0,128.0,25.0,39.0,9.0,39.0,41.0,0,edoreshef/ground-control,2015-04-24 05:15:03,2507,0.001994415636218588,0.0,0.0007977662544874351,0.011168727562824093,0.0,0.011966493817311527,128.0
amirjalilifard/FreeFilesProject,1,0,0,0,0,0,0,0,0,45,45,29,144,amirjalilifard/FreeFilesProject,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,147.0,32.0,38.0,70.0,38.0,1.0,0,amirjalilifard/FreeFilesProject,2013-08-02 12:24:50,3137,0.000318775900541919,0.0,0.000637551801083838,0.000637551801083838,0.0,0.001275103602167676,147.0
GrayKernel/GrayStorm,0,0,0,1,0,0,1,0,0,44,44,7,143,GrayKernel/GrayStorm,1.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,17.0,37.0,21.0,37.0,1.0,0,GrayKernel/GrayStorm,2015-08-09 00:29:14,2400,0.0004166666666666667,0.0,0.0008333333333333334,0.00625,0.0,0.007083333333333334,96.0
tpeczek/Lib.Web.Mvc,0,1,0,1,0,1,1,1,0,43,43,27,142,tpeczek/Lib.Web.Mvc,4.0,266.0,30.0,60.0,170.0,0.0,103.0,103.0,1.0,9.0,10.0,1.0,18.0,206.0,59.0,36.0,67.0,36.0,67.0,0,tpeczek/Lib.Web.Mvc,2014-09-03 16:56:26,2740,0.00145985401459854,0.021897810218978103,0.010948905109489052,0.06204379562043796,2.0,2.072992700729927,206.0
castle-it/sharp2Js,1,1,0,1,1,0,1,1,0,42,42,5,141,castle-it/sharp2Js,3.0,0.0,2.0,0.0,74.0,3.0,3.0,6.0,0.0,20.0,20.0,0.0,16.0,161.0,38.0,35.0,14.0,35.0,77.0,0,castle-it/sharp2Js,2015-10-21 03:51:28,2327,0.001289213579716373,0.0,0.0008594757198109154,0.03180060163300387,0.0,0.03266007735281479,161.0
evolutional/flatbuffers-net,0,1,0,1,1,1,1,0,0,41,41,7,140,evolutional/flatbuffers-net,2.0,0.0,2.0,0.0,66.0,23.0,32.0,55.0,0.0,4.0,4.0,0.0,10.0,137.0,27.0,34.0,21.0,34.0,48.0,0,evolutional/flatbuffers-net,2015-12-19 19:27:20,2268,0.0008818342151675485,0.0,0.0008818342151675485,0.0291005291005291,0.0,0.029982363315696647,137.0
jacek-gorgon/NJsonApi,0,0,0,1,0,0,1,0,0,40,40,17,139,jacek-gorgon/NJsonApi,2.0,0.0,2.0,0.0,35.0,10.0,9.0,19.0,1.0,11.0,12.0,0.0,8.0,186.0,49.0,33.0,51.0,33.0,69.0,0,jacek-gorgon/NJsonApi,2015-07-10 14:09:52,2430,0.0008230452674897119,0.0,0.0008230452674897119,0.01440329218106996,0.0,0.015226337448559672,186.0
reddog-io/RedDog.Search,0,1,0,1,0,0,0,0,0,39,39,24,138,reddog-io/RedDog.Search,6.0,0.0,2.0,0.0,64.0,2.0,10.0,12.0,3.0,9.0,12.0,0.0,27.0,196.0,53.0,32.0,63.0,32.0,69.0,0,reddog-io/RedDog.Search,2014-08-15 23:38:16,2759,0.0021747009786154403,0.0,0.0007249003262051468,0.023196810438564697,0.0,0.023921710764769843,196.0
aliessmael/Unity-Contacts-List,0,1,0,1,0,0,0,0,0,38,38,19,137,aliessmael/Unity-Contacts-List,3.0,0.0,2.0,0.0,20.0,19.0,10.0,29.0,1.0,1.0,2.0,0.0,5.0,157.0,35.0,31.0,54.0,31.0,41.0,0,aliessmael/Unity-Contacts-List,2015-06-06 14:53:35,2464,0.0012175324675324675,0.0,0.0008116883116883117,0.008116883116883116,0.0,0.008928571428571428,157.0
TerribleDev/TurboLinks.Net,0,1,0,0,0,0,0,0,0,37,37,8,136,TerribleDev/TurboLinks.Net,2.0,0.0,2.0,0.0,29.0,1.0,2.0,3.0,1.0,4.0,5.0,0.0,8.0,141.0,30.0,30.0,25.0,30.0,56.0,0,TerribleDev/TurboLinks.Net,2015-10-18 02:57:46,2330,0.0008583690987124463,0.0,0.0008583690987124463,0.012446351931330472,0.0,0.013304721030042918,141.0
kant2002/ncrawler,0,1,0,0,0,0,0,0,0,36,36,12,135,kant2002/ncrawler,1.0,0.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,98.0,19.0,29.0,39.0,29.0,1.0,0,kant2002/ncrawler,2015-01-01 21:12:26,2620,0.0003816793893129771,0.0,0.0007633587786259542,0.02480916030534351,0.0,0.025572519083969465,98.0
microsoft/FMLab,0,0,1,0,0,0,0,0,0,35,35,53,134,microsoft/FMLab,7.0,0.0,2.0,0.0,13.0,13.0,2.0,15.0,3.0,6.0,9.0,0.0,3.0,203.0,55.0,28.0,83.0,28.0,64.0,0,microsoft/FMLab,2016-05-05 22:19:15,2130,0.0032863849765258214,0.0,0.0009389671361502347,0.006103286384976526,0.0,0.007042253521126761,203.0
AzureADQuickStarts/AppModelv2-NativeClient-DotNet,1,1,0,1,1,0,1,0,0,34,34,25,133,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,9.0,0.0,2.0,0.0,54.0,6.0,5.0,11.0,0.0,18.0,18.0,0.0,13.0,192.0,51.0,27.0,64.0,27.0,74.0,0,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,2015-08-06 01:30:30,2403,0.003745318352059925,0.0,0.0008322929671244278,0.02247191011235955,0.0,0.023304203079483977,192.0
kernys/Kernys.Bson,0,0,0,1,0,1,0,0,0,33,33,16,132,kernys/Kernys.Bson,4.0,0.0,2.0,0.0,20.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,8.0,150.0,33.0,26.0,50.0,26.0,48.0,0,kernys/Kernys.Bson,2013-07-09 07:31:29,3161,0.0012654223347042075,0.0,0.0006327111673521037,0.006327111673521037,0.0,0.006959822840873141,150.0
SaladLab/UniGet,1,1,0,1,0,0,1,0,0,32,32,7,131,SaladLab/UniGet,1.0,70.0,2.0,2.0,73.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,99.0,20.0,25.0,21.0,25.0,28.0,0,SaladLab/UniGet,2016-04-08 00:26:09,2157,0.0004636068613815484,0.0009272137227630969,0.0009272137227630969,0.033843300880853036,1.0,1.0347705146036161,99.0
Bekwnn/UnityJsonHelper,0,1,0,1,0,0,0,0,0,31,31,9,130,Bekwnn/UnityJsonHelper,2.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,122.0,22.0,24.0,27.0,24.0,47.0,0,Bekwnn/UnityJsonHelper,2015-12-13 23:05:59,2274,0.0008795074758135445,0.0,0.0008795074758135445,0.00395778364116095,0.0,0.004837291116974495,122.0
scheshan/DoubanGroup.UWP,1,0,0,0,0,0,0,0,0,30,30,13,129,scheshan/DoubanGroup.UWP,2.0,0.0,2.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,16.0,23.0,41.0,23.0,1.0,0,scheshan/DoubanGroup.UWP,2015-10-28 01:52:43,2320,0.0008620689655172414,0.0,0.0008620689655172414,0.04482758620689655,0.0,0.045689655172413794,88.0
Pryaxis/orion-core,1,0,0,0,0,0,0,0,0,29,29,11,128,Pryaxis/orion-core,16.0,0.0,2.0,0.0,976.0,10.0,43.0,53.0,0.0,24.0,24.0,0.0,13.0,157.0,35.0,22.0,33.0,22.0,80.0,0,Pryaxis/orion-core,2015-05-05 03:45:54,2496,0.00641025641025641,0.0,0.0008012820512820513,0.391025641025641,0.0,0.3918269230769231,157.0
wwwlicious/servicestack-authentication-identityserver,0,0,0,1,0,0,0,0,0,28,28,15,127,wwwlicious/servicestack-authentication-identityserver,6.0,9.0,2.0,6.0,74.0,12.0,8.0,20.0,0.0,4.0,4.0,0.0,8.0,138.0,28.0,21.0,48.0,21.0,48.0,0,wwwlicious/servicestack-authentication-identityserver,2016-06-13 08:17:10,2091,0.0028694404591104736,0.0028694404591104736,0.0009564801530368245,0.03538976566236251,3.0,3.036346245815399,138.0
ahdung/FormDraggerDemo,0,1,0,0,0,0,0,0,0,27,27,9,126,ahdung/FormDraggerDemo,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,14.0,20.0,27.0,20.0,1.0,0,ahdung/FormDraggerDemo,2017-03-31 08:07:58,1800,0.0005555555555555556,0.0,0.0011111111111111111,0.0038888888888888888,0.0,0.005,68.0
Tangoyzx/PaintModel,0,0,1,0,0,0,0,0,0,26,26,10,125,Tangoyzx/PaintModel,1.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,69.0,15.0,19.0,30.0,19.0,1.0,0,Tangoyzx/PaintModel,2015-10-29 09:05:06,2319,0.00043122035360068997,0.0,0.0008624407072013799,0.00258732212160414,0.0,0.0034497628288055198,69.0
liamca/azure-search-recommendations,0,1,0,1,0,1,0,0,0,25,25,11,124,liamca/azure-search-recommendations,4.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,97.0,18.0,18.0,33.0,18.0,28.0,0,liamca/azure-search-recommendations,2015-11-05 21:58:33,2312,0.0017301038062283738,0.0,0.0008650519031141869,0.02378892733564014,0.0,0.024653979238754325,97.0
radistmorse/KSPPreciseManeuver,0,1,0,1,1,0,0,0,0,24,24,21,123,radistmorse/KSPPreciseManeuver,6.0,142302.0,19.0,19.0,63.0,4.0,13.0,17.0,0.0,9.0,9.0,0.0,8.0,155.0,34.0,17.0,57.0,17.0,64.0,0,radistmorse/KSPPreciseManeuver,2015-12-20 17:49:27,2267,0.002646669607410675,0.008381120423467137,0.008381120423467137,0.027790030877812087,1.0,1.0361711513012792,155.0
bucknellu/Nyan,0,1,0,1,0,1,1,1,0,23,23,2,122,bucknellu/Nyan,3.0,7.0,1.0,1.0,805.0,1.0,10.0,11.0,2.0,8.0,10.0,0.0,37.0,103.0,21.0,16.0,4.0,16.0,67.0,0,bucknellu/Nyan,2015-10-16 20:47:08,2332,0.001286449399656947,0.0004288164665523156,0.0004288164665523156,0.34519725557461406,1.0,1.3456260720411664,103.0
mkremins/TracerySharp,0,0,0,1,0,1,0,0,0,22,22,2,121,mkremins/TracerySharp,1.0,0.0,2.0,0.0,12.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,62.0,13.0,15.0,4.0,15.0,28.0,0,mkremins/TracerySharp,2016-05-25 17:50:52,2110,0.00047393364928909954,0.0,0.0009478672985781991,0.005687203791469194,0.0,0.006635071090047393,62.0
TORISOUP/GTAV_InfernoScripts,1,0,0,0,0,1,0,0,0,21,21,6,120,TORISOUP/GTAV_InfernoScripts,5.0,6485.0,12.0,12.0,555.0,1.0,11.0,12.0,4.0,52.0,56.0,0.0,8.0,138.0,28.0,14.0,17.0,14.0,93.0,0,TORISOUP/GTAV_InfernoScripts,2015-05-01 16:56:39,2500,0.002,0.0048,0.0048,0.222,1.0,1.2268,138.0
DmitrySikorsky/AspNet5ModularApp,1,1,0,1,0,0,1,0,0,20,20,4,119,DmitrySikorsky/AspNet5ModularApp,1.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,39.0,10.0,13.0,12.0,13.0,1.0,0,DmitrySikorsky/AspNet5ModularApp,2015-11-11 11:07:22,2306,0.0004336513443191674,0.0,0.0008673026886383347,0.0026019080659150044,0.0,0.003469210754553339,39.0
lindexi/Markdown,1,1,0,1,0,0,0,0,0,18,18,1,117,lindexi/Markdown,2.0,0.0,2.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,54.0,11.0,12.0,2.0,12.0,28.0,0,lindexi/Markdown,2016-01-09 04:07:27,2247,0.0008900756564307966,0.0,0.0008900756564307966,0.02358700489541611,0.0,0.024477080551846907,54.0
rygo6/VisualizationFramework-Unity,0,0,0,0,0,0,1,0,0,16,16,3,115,rygo6/VisualizationFramework-Unity,1.0,0.0,2.0,0.0,19.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,6.0,32.0,8.0,11.0,9.0,11.0,1.0,0,rygo6/VisualizationFramework-Unity,2015-10-06 06:36:46,2342,0.0004269854824935952,0.0,0.0008539709649871904,0.008112724167378309,0.0,0.008966695132365499,32.0
Joshsora/LibSOE,0,1,0,0,0,0,1,0,0,14,14,11,113,Joshsora/LibSOE,2.0,0.0,2.0,0.0,13.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,54.0,11.0,10.0,33.0,10.0,1.0,0,Joshsora/LibSOE,2015-09-15 10:00:09,2363,0.0008463817181548879,0.0,0.0008463817181548879,0.005501481168006771,0.0,0.006347862886161659,54.0
cra0kalo/CETRAINER_DECRYPT,0,0,0,1,0,0,0,0,0,13,13,6,112,cra0kalo/CETRAINER_DECRYPT,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,9.0,9.0,17.0,9.0,1.0,0,cra0kalo/CETRAINER_DECRYPT,2015-11-05 05:03:57,2312,0.00043252595155709344,0.0,0.0008650519031141869,0.0012975778546712802,0.0,0.0021626297577854673,36.0
enBask/Asgard,0,1,0,0,0,0,0,0,0,11,11,1,110,enBask/Asgard,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,5.0,8.0,2.0,8.0,1.0,0,enBask/Asgard,2015-11-16 17:55:31,2301,0.000434593654932638,0.0,0.000869187309865276,0.021295089091699262,0.0,0.02216427640156454,19.0
Particular/HashBus,0,0,0,1,0,0,0,0,0,10,10,4,109,Particular/HashBus,9.0,0.0,2.0,0.0,251.0,22.0,58.0,80.0,1.0,109.0,110.0,0.0,6.0,129.0,26.0,7.0,12.0,7.0,103.0,0,Particular/HashBus,2015-10-20 16:06:04,2328,0.003865979381443299,0.0,0.000859106529209622,0.10781786941580757,0.0,0.10867697594501718,129.0
BeranekCZ/NETMF-Utils,1,1,0,1,0,0,1,0,0,9,9,2,108,BeranekCZ/NETMF-Utils,2.0,0.0,2.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,17.0,4.0,6.0,4.0,6.0,1.0,0,BeranekCZ/NETMF-Utils,2015-05-01 16:04:27,2500,0.0008,0.0,0.0008,0.0064,0.0,0.007200000000000001,17.0
jsauve/XamaGram,0,0,0,1,1,0,1,0,1,6,6,6,105,jsauve/XamaGram,2.0,0.0,2.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,28.0,6.0,5.0,17.0,5.0,1.0,0,jsauve/XamaGram,2015-05-13 19:06:35,2488,0.0008038585209003215,0.0,0.0008038585209003215,0.01607717041800643,0.0,0.01688102893890675,28.0
jmalarcon/FileEncodingConverter,1,0,0,1,0,0,0,0,1,5,5,2,104,jmalarcon/FileEncodingConverter,3.0,973.0,3.0,2.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,13.0,3.0,4.0,4.0,4.0,1.0,0,jmalarcon/FileEncodingConverter,2015-09-26 16:33:39,2352,0.0012755102040816326,0.0008503401360544217,0.0012755102040816326,0.003401360544217687,0.6666666666666666,0.671343537414966,13.0
