fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
CachetHQ/Cachet,1,1,0,1,0,1,1,1,0,12455,12455,1478,26,CachetHQ/Cachet,223.0,0.0,30.0,0.0,7274.0,276.0,2008.0,2284.0,74.0,1921.0,1995.0,4.0,147.0,628.0,165.0,161.0,139.0,161.0,167.0,1,CachetHQ/Cachet,2014-11-16 22:23:11,2666,0.08364591147786947,0.0,0.011252813203300824,2.7284321080270066,0.0,2.7396849212303076,628.0
Intervention/image,0,1,0,1,0,1,1,1,0,12256,12256,1379,27,Intervention/image,127.0,0.0,0.0,0.0,741.0,318.0,542.0,860.0,28.0,253.0,281.0,0.0,59.0,581.0,147.0,160.0,136.0,160.0,125.0,1,Intervention/image,2013-01-19 15:05:32,3332,0.03811524609843937,0.0,0.0,0.2223889555822329,-1,-0.7776110444177671,581.0
thephpleague/flysystem,1,1,0,1,0,0,1,0,0,12213,12213,681,29,thephpleague/flysystem,48.0,0.0,15.0,0.0,648.0,20.0,705.0,725.0,6.0,689.0,695.0,0.0,14.0,589.0,152.0,159.0,118.0,159.0,153.0,1,thephpleague/flysystem,2013-10-27 11:07:22,3051,0.015732546705998034,0.0,0.004916420845624385,0.21238938053097345,0.0,0.21730580137659783,589.0
flarum/flarum,0,1,0,0,0,1,1,1,0,12145,12145,1339,30,flarum/flarum,33.0,0.0,17.0,0.0,337.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,9.0,554.0,140.0,158.0,134.0,158.0,104.0,1,flarum/flarum,2014-12-30 11:13:08,2622,0.012585812356979404,0.0,0.0064836003051106025,0.12852784134248665,0.0,0.13501144164759726,554.0
barryvdh/laravel-ide-helper,0,1,0,1,0,1,1,0,0,11846,11846,1024,31,barryvdh/laravel-ide-helper,213.0,0.0,30.0,0.0,828.0,94.0,727.0,821.0,41.0,462.0,503.0,4.0,19.0,580.0,146.0,157.0,124.0,157.0,142.0,1,barryvdh/laravel-ide-helper,2013-03-10 00:12:55,3282,0.06489945155393052,0.0,0.009140767824497258,0.2522851919561243,0.0,0.26142595978062155,580.0
vlucas/phpdotenv,1,1,0,1,1,1,1,0,0,11629,11629,569,32,vlucas/phpdotenv,68.0,0.0,30.0,0.0,567.0,4.0,246.0,250.0,0.0,256.0,256.0,1.0,56.0,550.0,135.0,156.0,116.0,156.0,122.0,1,vlucas/phpdotenv,2013-01-23 06:57:12,3328,0.020432692307692308,0.0,0.009014423076923076,0.17037259615384615,0.0,0.17938701923076922,550.0
roots/sage,0,1,0,1,1,1,1,1,0,11498,11498,2973,33,roots/sage,249.0,229.0,30.0,1.0,2455.0,8.0,1275.0,1283.0,5.0,1664.0,1669.0,8.0,185.0,642.0,169.0,155.0,168.0,155.0,164.0,1,roots/sage,2011-01-29 03:12:09,4053,0.0614359733530718,0.0002467308166790032,0.007401924500370096,0.6057241549469529,0.03333333333333333,0.6464594127806563,642.0
PHPOffice/PHPExcel,0,0,0,0,1,1,0,0,0,11476,11476,4147,34,PHPOffice/PHPExcel,75.0,0.0,0.0,0.0,1274.0,562.0,430.0,992.0,106.0,328.0,434.0,4.0,14.0,619.0,161.0,154.0,172.0,154.0,139.0,1,PHPOffice/PHPExcel,2012-06-18 15:30:27,3547,0.021144629264166902,0.0,0.0,0.35917676910064844,-1,-0.6408232308993516,619.0
ramsey/uuid,0,0,0,1,1,1,1,1,0,11458,11458,435,35,ramsey/uuid,101.0,0.0,30.0,0.0,1109.0,21.0,146.0,167.0,5.0,229.0,234.0,1.0,78.0,538.0,134.0,153.0,115.0,153.0,117.0,1,ramsey/uuid,2012-07-05 23:24:53,3530,0.028611898016997168,0.0,0.0084985835694051,0.3141643059490085,0.0,0.3226628895184136,538.0
slimphp/Slim,1,1,0,1,0,1,1,1,0,11159,11159,1932,36,slimphp/Slim,274.0,0.0,30.0,0.0,4278.0,5.0,1602.0,1607.0,0.0,1508.0,1508.0,2.0,69.0,619.0,161.0,152.0,152.0,152.0,163.0,1,slimphp/Slim,2010-09-21 01:17:06,4183,0.06550322734879273,0.0,0.007171886206072197,1.0227109729858952,0.0,1.0298828591919673,619.0
the-control-group/voyager,0,0,0,1,0,0,1,0,0,10785,10785,2556,37,the-control-group/voyager,415.0,0.0,30.0,0.0,3083.0,199.0,3149.0,3348.0,92.0,2032.0,2124.0,4.0,68.0,635.0,168.0,151.0,164.0,151.0,169.0,1,the-control-group/voyager,2016-10-27 03:56:49,1955,0.21227621483375958,0.0,0.015345268542199489,1.5769820971867008,0.0,1.5923273657289003,635.0
octobercms/october,0,1,0,1,0,1,1,0,0,10738,10738,2272,38,octobercms/october,470.0,0.0,3.0,0.0,5756.0,0.0,3319.0,3319.0,0.0,2120.0,2120.0,2.0,57.0,627.0,164.0,150.0,159.0,150.0,168.0,1,octobercms/october,2013-11-26 23:30:43,3021,0.15557762330354188,0.0,0.0009930486593843098,1.9053293611386959,0.0,1.9063224097980802,627.0
FriendsOfPHP/PHP-CS-Fixer,0,1,0,1,0,0,1,1,0,10664,10664,1347,39,FriendsOfPHP/PHP-CS-Fixer,327.0,480040.0,30.0,60.0,8664.0,340.0,2004.0,2344.0,78.0,3793.0,3871.0,1.0,43.0,608.0,157.0,149.0,135.0,149.0,175.0,1,FriendsOfPHP/PHP-CS-Fixer,2012-05-16 06:42:23,3580,0.09134078212290503,0.01675977653631285,0.008379888268156424,2.4201117318435754,2.0,4.428491620111732,608.0
doctrine/inflector,0,1,0,0,0,0,1,0,0,10642,10642,108,40,doctrine/inflector,83.0,0.0,15.0,0.0,333.0,7.0,43.0,50.0,1.0,141.0,142.0,0.0,7.0,510.0,124.0,148.0,103.0,148.0,111.0,1,doctrine/inflector,2013-01-10 21:34:22,3341,0.024842861418736904,0.0,0.004489673750374139,0.0996707572583059,0.0,0.10416043100868004,510.0
