fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
homebridge/homebridge,0,1,0,1,0,1,1,0,0,18973,18973,1846,65,homebridge/homebridge,121.0,0.0,2.0,0.0,1421.0,15.0,2687.0,2702.0,3.0,361.0,364.0,4.0,108.0,503.0,123.0,131.0,132.0,131.0,109.0,1,homebridge/homebridge,2014-12-01 16:37:39,2651,0.04564315352697095,0.0,0.0007544322897019992,0.5360241418332705,0.0,0.5367785741229725,503.0
notable/notable,0,1,0,1,0,1,1,1,0,18793,18793,942,66,notable/notable,21.0,6412.0,19.0,300.0,458.0,615.0,883.0,1498.0,1.0,73.0,74.0,4.0,28.0,459.0,107.0,130.0,110.0,130.0,89.0,1,notable/notable,2018-12-22 13:57:19,1169,0.017964071856287425,0.2566295979469632,0.016253207869974338,0.3917878528656972,15.789473684210526,16.197514744946197,459.0
youzan/vant,1,1,0,1,0,1,1,1,0,18783,18783,9119,67,youzan/vant,246.0,0.0,2.0,0.0,8657.0,26.0,5994.0,6020.0,4.0,4181.0,4185.0,0.0,134.0,615.0,162.0,129.0,183.0,129.0,174.0,1,youzan/vant,2017-04-19 07:55:31,1781,0.13812464907355418,0.0,0.0011229646266142617,4.860752386299832,0.0,4.8618753509264465,615.0
electron-react-boilerplate/electron-react-boilerplate,1,1,0,1,0,1,1,0,0,18663,18663,3071,68,electron-react-boilerplate/electron-react-boilerplate,130.0,11148.0,30.0,262.0,1044.0,30.0,1570.0,1600.0,4.0,1477.0,1481.0,3.0,148.0,552.0,138.0,128.0,156.0,128.0,140.0,1,electron-react-boilerplate/electron-react-boilerplate,2015-05-18 09:54:57,2483,0.05235602094240838,0.10551751913008457,0.012082158679017317,0.4204591220298027,8.733333333333333,9.165874614042153,552.0
marmelab/react-admin,0,1,0,1,1,1,1,1,0,18423,18423,4045,69,marmelab/react-admin,552.0,0.0,2.0,0.0,11320.0,86.0,3393.0,3479.0,27.0,3864.0,3891.0,4.0,132.0,589.0,153.0,127.0,162.0,127.0,173.0,1,marmelab/react-admin,2016-07-13 07:58:54,2061,0.2678311499272198,0.0,0.0009704027171276079,5.492479378942261,0.0,5.493449781659389,589.0
reduxjs/reselect,1,1,0,1,0,1,1,0,0,18364,18364,668,70,reduxjs/reselect,103.0,0.0,2.0,0.0,705.0,14.0,347.0,361.0,5.0,193.0,198.0,3.0,198.0,454.0,106.0,126.0,101.0,126.0,101.0,1,reduxjs/reselect,2015-07-01 11:06:45,2439,0.04223042230422304,0.0,0.0008200082000820008,0.2890528905289053,0.0,0.2898728987289873,454.0
palantir/blueprint,1,1,0,1,1,1,1,1,0,18343,18343,1932,71,palantir/blueprint,320.0,0.0,2.0,0.0,2215.0,635.0,2001.0,2636.0,31.0,2396.0,2427.0,1.0,66.0,543.0,134.0,125.0,137.0,125.0,156.0,1,palantir/blueprint,2016-10-25 21:17:50,1957,0.16351558507920286,0.0,0.001021972406745018,1.1318344404701073,0.0,1.1328564128768523,543.0
graphql/graphql-js,0,1,0,1,1,1,1,1,0,18208,18208,1904,72,graphql/graphql-js,202.0,0.0,2.0,0.0,3125.0,134.0,853.0,987.0,59.0,2386.0,2445.0,5.0,56.0,540.0,133.0,124.0,135.0,124.0,157.0,1,graphql/graphql-js,2015-06-30 12:16:50,2440,0.08278688524590164,0.0,0.000819672131147541,1.2807377049180328,0.0,1.2815573770491804,540.0
statelyai/xstate,1,1,0,1,0,0,1,0,0,18155,18155,831,73,statelyai/xstate,298.0,0.0,2.0,0.0,4660.0,150.0,883.0,1033.0,101.0,1142.0,1243.0,0.0,102.0,489.0,116.0,123.0,108.0,123.0,135.0,1,statelyai/xstate,2015-09-14 15:04:15,2364,0.1260575296108291,0.0,0.0008460236886632825,1.9712351945854485,0.0,1.9720812182741119,489.0
neoclide/coc.nvim,1,1,0,1,0,1,1,0,0,18137,18137,732,74,neoclide/coc.nvim,210.0,53630.0,30.0,74.0,4548.0,17.0,2580.0,2597.0,2.0,927.0,929.0,4.0,71.0,478.0,112.0,122.0,104.0,122.0,130.0,1,neoclide/coc.nvim,2018-05-01 22:39:02,1404,0.14957264957264957,0.05270655270655271,0.021367521367521368,3.2393162393162394,2.466666666666667,5.727350427350427,478.0
prisma/prisma,1,1,0,1,1,1,1,1,0,17887,17887,641,75,prisma/prisma,165.0,0.0,2.0,0.0,7743.0,1868.0,3901.0,5769.0,36.0,3070.0,3106.0,0.0,126.0,509.0,125.0,121.0,99.0,121.0,168.0,1,prisma/prisma,2019-06-20 13:33:47,989,0.16683518705763398,0.0,0.0020222446916076846,7.829120323559151,0.0,7.831142568250758,509.0
wenyan-lang/wenyan,1,0,0,1,0,1,1,1,0,17795,17795,1036,76,wenyan-lang/wenyan,65.0,0.0,2.0,0.0,914.0,171.0,304.0,475.0,6.0,185.0,191.0,0.0,90.0,453.0,105.0,120.0,113.0,120.0,100.0,1,wenyan-lang/wenyan,2019-12-08 20:21:32,818,0.07946210268948656,0.0,0.0024449877750611247,1.117359413202934,0.0,1.1198044009779953,453.0
vadimdemedes/ink,1,1,0,1,0,1,1,0,0,17391,17391,469,77,vadimdemedes/ink,93.0,0.0,2.0,0.0,504.0,57.0,212.0,269.0,12.0,214.0,226.0,2.0,195.0,436.0,102.0,118.0,97.0,118.0,103.0,1,vadimdemedes/ink,2017-06-12 06:12:28,1727,0.05385060799073538,0.0,0.0011580775911986102,0.2918355529820498,0.0,0.2929936305732484,436.0
recharts/recharts,1,1,0,1,0,1,1,1,0,17391,17391,1325,78,recharts/recharts,243.0,0.0,2.0,0.0,1895.0,323.0,1995.0,2318.0,10.0,455.0,465.0,1.0,40.0,475.0,110.0,118.0,120.0,118.0,119.0,1,recharts/recharts,2015-08-07 06:50:27,2402,0.10116569525395504,0.0,0.0008326394671107411,0.7889258950874272,0.0,0.7897585345545379,475.0
apollographql/apollo-client,1,1,0,1,0,1,1,0,0,17019,17019,2243,79,apollographql/apollo-client,746.0,0.0,2.0,0.0,10496.0,505.0,3673.0,4178.0,124.0,4760.0,4884.0,1.0,89.0,559.0,139.0,117.0,147.0,117.0,178.0,1,apollographql/apollo-client,2016-02-26 20:25:00,2199,0.3392451114142792,0.0,0.0009095043201455207,4.773078672123693,0.0,4.773988176443838,559.0
codex-team/editor.js,1,1,0,1,1,1,1,0,1,16973,16973,1330,80,codex-team/editor.js,33.0,3921.0,26.0,19.0,623.0,335.0,716.0,1051.0,50.0,771.0,821.0,116.0,45.0,481.0,113.0,116.0,121.0,116.0,128.0,1,codex-team/editor.js,2015-11-28 20:56:35,2289,0.014416775884665793,0.008300567933595456,0.011358671909130624,0.27217125382262997,0.7307692307692307,1.0142991565009913,481.0
alibaba/ice,0,1,0,1,0,1,1,1,0,16932,16932,1995,81,alibaba/ice,51.0,0.0,2.0,0.0,1730.0,148.0,2075.0,2223.0,12.0,2924.0,2936.0,2.0,41.0,535.0,130.0,115.0,141.0,115.0,164.0,1,alibaba/ice,2016-11-03 06:59:15,1948,0.026180698151950718,0.0,0.001026694045174538,0.8880903490759754,0.0,0.8891170431211499,535.0
reduxjs/redux-thunk,0,1,0,1,0,1,1,0,0,16818,16818,994,82,reduxjs/redux-thunk,50.0,0.0,2.0,0.0,164.0,0.0,201.0,201.0,0.0,115.0,115.0,0.0,49.0,433.0,101.0,114.0,112.0,114.0,93.0,1,reduxjs/redux-thunk,2015-07-13 13:33:08,2427,0.020601565718994644,0.0,0.0008240626287597857,0.06757313555830242,0.0,0.0683971981870622,433.0
react-dnd/react-dnd,1,0,0,1,0,0,1,0,0,16803,16803,1742,83,react-dnd/react-dnd,212.0,0.0,2.0,0.0,2206.0,283.0,1255.0,1538.0,4.0,1859.0,1863.0,2.0,79.0,503.0,123.0,113.0,129.0,113.0,148.0,1,react-dnd/react-dnd,2014-10-19 13:29:28,2694,0.07869339272457312,0.0,0.0007423904974016332,0.8188567186340014,0.0,0.8195991091314031,503.0
elastic/kibana,0,0,0,1,1,0,1,1,0,16783,16783,6967,84,elastic/kibana,902.0,0.0,2.0,0.0,50989.0,9146.0,34086.0,43232.0,669.0,83259.0,83928.0,0.0,114.0,594.0,156.0,112.0,176.0,112.0,194.0,1,elastic/kibana,2013-01-26 04:00:59,3325,0.2712781954887218,0.0,0.0006015037593984962,15.335037593984962,0.0,15.33563909774436,594.0
GeekyAnts/NativeBase,1,1,0,1,1,1,1,1,0,16634,16634,2086,85,GeekyAnts/NativeBase,298.0,0.0,2.0,0.0,5174.0,261.0,2764.0,3025.0,86.0,1587.0,1673.0,0.0,181.0,510.0,126.0,111.0,144.0,111.0,144.0,1,GeekyAnts/NativeBase,2016-04-15 11:37:23,2150,0.1386046511627907,0.0,0.0009302325581395349,2.4065116279069767,0.0,2.4074418604651164,510.0
pubkey/rxdb,1,1,0,1,0,1,1,1,0,16622,16622,781,86,pubkey/rxdb,158.0,0.0,2.0,0.0,6775.0,2.0,528.0,530.0,5.0,3130.0,3135.0,2.0,190.0,495.0,120.0,110.0,106.0,110.0,169.0,1,pubkey/rxdb,2016-12-02 19:34:42,1919,0.08233454924439812,0.0,0.0010422094841063053,3.5304846274101096,0.0,3.531526836894216,495.0
slidevjs/slidev,1,1,0,1,0,1,1,0,0,16571,16571,557,87,slidevjs/slidev,73.0,0.0,2.0,0.0,1067.0,73.0,251.0,324.0,7.0,128.0,135.0,0.0,45.0,411.0,98.0,109.0,98.0,109.0,95.0,0,slidevjs/slidev,2021-04-24 01:25:23,315,0.23174603174603176,0.0,0.006349206349206349,3.3873015873015873,0.0,3.3936507936507936,411.0
lensapp/lens,0,0,0,1,0,0,1,1,0,16377,16377,819,88,lensapp/lens,93.0,0.0,2.0,0.0,2261.0,675.0,1673.0,2348.0,39.0,2592.0,2631.0,4.0,28.0,483.0,114.0,108.0,107.0,108.0,160.0,1,lensapp/lens,2018-11-12 06:28:56,1209,0.07692307692307693,0.0,0.0016542597187758478,1.870140612076096,0.0,1.8717948717948718,483.0
refined-github/refined-github,1,1,0,0,1,1,1,1,0,16358,16358,1200,89,refined-github/refined-github,292.0,35.0,30.0,1.0,2932.0,157.0,2696.0,2853.0,15.0,2550.0,2565.0,0.0,537.0,489.0,116.0,107.0,117.0,107.0,158.0,1,refined-github/refined-github,2016-02-15 16:45:02,2210,0.1321266968325792,0.00045248868778280545,0.013574660633484163,1.3266968325791855,0.03333333333333333,1.373604826546003,489.0
basarat/typescript-book,0,1,0,1,0,1,1,0,0,16197,16197,2040,90,basarat/typescript-book,246.0,0.0,2.0,0.0,1612.0,111.0,142.0,253.0,33.0,373.0,406.0,2.0,59.0,470.0,109.0,106.0,143.0,106.0,115.0,1,basarat/typescript-book,2015-03-21 07:01:38,2541,0.09681227863046045,0.0,0.0007870916961826052,0.6343959071231798,0.0,0.6351829988193625,470.0
pmndrs/react-three-fiber,1,1,0,1,0,1,1,1,0,15937,15937,851,91,pmndrs/react-three-fiber,156.0,0.0,2.0,0.0,1966.0,16.0,608.0,624.0,4.0,386.0,390.0,0.0,375.0,431.0,99.0,105.0,109.0,105.0,112.0,0,pmndrs/react-three-fiber,2019-02-25 14:31:51,1104,0.14130434782608695,0.0,0.0018115942028985507,1.7807971014492754,0.0,1.7826086956521738,431.0
material-components/material-components-web,1,1,0,1,0,0,0,0,0,15914,15914,2122,92,material-components/material-components-web,459.0,0.0,2.0,0.0,7008.0,345.0,2500.0,2845.0,77.0,4430.0,4507.0,7.0,198.0,529.0,129.0,104.0,145.0,104.0,176.0,1,material-components/material-components-web,2016-12-05 16:04:09,1916,0.2395615866388309,0.0,0.0010438413361169101,3.6576200417536535,0.0,3.6586638830897704,529.0
eclipse-theia/theia,0,1,0,1,1,1,1,1,0,15879,15879,2012,93,eclipse-theia/theia,289.0,0.0,2.0,0.0,5743.0,1329.0,4350.0,5679.0,67.0,4555.0,4622.0,10.0,71.0,525.0,128.0,103.0,142.0,103.0,177.0,1,eclipse-theia/theia,2017-02-24 14:42:05,1835,0.15749318801089918,0.0,0.0010899182561307902,3.129700272479564,0.0,3.1307901907356945,525.0
Redocly/redoc,1,1,0,1,1,1,1,1,0,15825,15825,1756,94,Redocly/redoc,181.0,0.0,2.0,0.0,2342.0,394.0,1057.0,1451.0,47.0,411.0,458.0,8.0,156.0,452.0,104.0,102.0,130.0,102.0,118.0,1,Redocly/redoc,2015-10-30 12:53:02,2318,0.07808455565142364,0.0,0.0008628127696289905,1.010353753235548,0.0,1.011216566005177,452.0
tensorflow/tfjs,0,1,0,1,0,1,1,0,0,15783,15783,1640,95,tensorflow/tfjs,337.0,0.0,2.0,0.0,5155.0,508.0,2808.0,3316.0,144.0,2725.0,2869.0,1.0,38.0,493.0,119.0,101.0,128.0,101.0,163.0,1,tensorflow/tfjs,2018-03-05 05:41:02,1461,0.23066392881587952,0.0,0.0013689253935660506,3.5284052019164958,0.0,3.529774127310062,493.0
ionic-team/ionicons,1,1,0,1,0,1,1,1,0,15763,15763,1960,96,ionic-team/ionicons,47.0,0.0,2.0,0.0,531.0,442.0,451.0,893.0,32.0,123.0,155.0,0.0,37.0,437.0,103.0,100.0,140.0,100.0,97.0,1,ionic-team/ionicons,2013-10-10 14:34:18,3068,0.015319426336375489,0.0,0.000651890482398957,0.17307692307692307,0.0,0.17372881355932204,437.0
BabylonJS/Babylon.js,0,1,0,1,1,0,1,1,0,15378,15378,2605,97,BabylonJS/Babylon.js,562.0,0.0,2.0,0.0,36112.0,71.0,2472.0,2543.0,9.0,9532.0,9541.0,0.0,150.0,535.0,130.0,99.0,152.0,99.0,185.0,1,BabylonJS/Babylon.js,2013-06-27 20:40:42,3173,0.17711944531988655,0.0,0.0006303183107469272,11.381027418846518,0.0,11.381657737157266,535.0
fingerprintjs/fingerprintjs,0,1,0,1,1,0,1,1,0,15375,15375,1774,98,fingerprintjs/fingerprintjs,88.0,0.0,2.0,0.0,673.0,13.0,470.0,483.0,1.0,232.0,233.0,0.0,58.0,431.0,99.0,98.0,131.0,98.0,104.0,0,fingerprintjs/fingerprintjs,2015-02-11 08:49:54,2579,0.03412175261729353,0.0,0.0007754943776657619,0.26095385808452887,0.0,0.26172935246219464,431.0
jquense/yup,1,1,0,1,0,0,1,0,0,15339,15339,680,99,jquense/yup,143.0,0.0,2.0,0.0,656.0,293.0,938.0,1231.0,56.0,319.0,375.0,4.0,170.0,408.0,97.0,97.0,103.0,97.0,111.0,0,jquense/yup,2014-09-22 23:54:22,2721,0.05255420801176038,0.0,0.000735023888276369,0.24108783535464903,0.0,0.2418228592429254,408.0
XiangPingJun/stream-me-board,1,0,0,1,0,0,1,0,0,99,99,17,198,XiangPingJun/stream-me-board,6.0,0.0,2.0,0.0,224.0,0.0,1.0,1.0,11.0,2.0,13.0,0.0,21.0,314.0,90.0,96.0,68.0,96.0,54.0,0,XiangPingJun/stream-me-board,2017-05-05 07:50:51,1765,0.0033994334277620396,0.0,0.0011331444759206798,0.12691218130311616,0.0,0.12804532577903682,314.0
auth0-blog/mean-rsvp-auth0,1,1,0,1,0,1,1,1,0,98,98,50,197,auth0-blog/mean-rsvp-auth0,1.0,0.0,2.0,0.0,85.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,8.0,329.0,93.0,95.0,94.0,95.0,45.0,0,auth0-blog/mean-rsvp-auth0,2017-06-22 19:06:15,1717,0.0005824111822947001,0.0,0.0011648223645894002,0.04950495049504951,0.0,0.05066977285963891,329.0
leoafarias/neardb,1,1,0,1,0,1,1,1,0,97,97,8,196,leoafarias/neardb,8.0,0.0,2.0,0.0,219.0,0.0,6.0,6.0,5.0,25.0,30.0,0.0,52.0,305.0,89.0,94.0,43.0,94.0,74.0,0,leoafarias/neardb,2018-10-23 20:47:25,1229,0.006509357200976403,0.0,0.0016273393002441008,0.17819365337672904,0.0,0.17982099267697316,305.0
rwu823/sh-exec,0,1,0,1,0,0,0,0,0,96,96,1,195,rwu823/sh-exec,1.0,0.0,2.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,194.0,43.0,93.0,7.0,93.0,1.0,0,rwu823/sh-exec,2018-01-04 13:40:35,1521,0.0006574621959237344,0.0,0.0013149243918474688,0.017094017094017096,0.0,0.018408941485864565,194.0
releasy/react-releasy,0,0,0,1,0,1,1,0,0,95,95,7,194,releasy/react-releasy,4.0,0.0,2.0,0.0,61.0,2.0,7.0,9.0,0.0,18.0,18.0,0.0,12.0,281.0,78.0,92.0,38.0,92.0,59.0,0,releasy/react-releasy,2018-02-09 21:02:03,1485,0.0026936026936026937,0.0,0.0013468013468013469,0.04107744107744108,0.0,0.04242424242424243,281.0
lytc/react-sortly,0,1,0,1,0,0,1,0,0,94,94,14,193,lytc/react-sortly,3.0,0.0,2.0,0.0,129.0,9.0,14.0,23.0,36.0,79.0,115.0,0.0,8.0,338.0,95.0,91.0,63.0,91.0,93.0,0,lytc/react-sortly,2017-12-20 12:29:51,1536,0.001953125,0.0,0.0013020833333333333,0.083984375,0.0,0.08528645833333333,338.0
Mercateo/react-with-typescript,1,1,0,1,0,0,0,0,0,93,93,7,192,Mercateo/react-with-typescript,4.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,236.0,65.0,90.0,38.0,90.0,18.0,0,Mercateo/react-with-typescript,2016-09-27 07:10:16,1985,0.0020151133501259445,0.0,0.0010075566750629723,0.004030226700251889,0.0,0.005037783375314861,236.0
epilande/gatsby-theme-firebase,1,1,0,1,0,1,1,0,0,92,92,14,191,epilande/gatsby-theme-firebase,5.0,0.0,2.0,0.0,235.0,11.0,9.0,20.0,32.0,403.0,435.0,0.0,2.0,357.0,96.0,89.0,63.0,89.0,116.0,0,epilande/gatsby-theme-firebase,2019-08-04 07:11:44,944,0.005296610169491525,0.0,0.00211864406779661,0.2489406779661017,0.0,0.2510593220338983,357.0
Yoonit-Labs/nativescript-yoonit-camera,1,1,0,1,0,0,1,1,0,91,91,5,190,Yoonit-Labs/nativescript-yoonit-camera,9.0,0.0,2.0,0.0,315.0,0.0,4.0,4.0,1.0,74.0,75.0,0.0,50.0,292.0,83.0,88.0,26.0,88.0,90.0,0,Yoonit-Labs/nativescript-yoonit-camera,2020-09-10 15:08:55,541,0.0166358595194085,0.0,0.0036968576709796672,0.5822550831792976,0.0,0.5859519408502774,292.0
retaxJS/retax,1,1,0,1,1,1,1,0,0,90,90,2,189,retaxJS/retax,2.0,0.0,2.0,0.0,43.0,0.0,2.0,2.0,35.0,28.0,63.0,0.0,6.0,278.0,76.0,87.0,16.0,87.0,88.0,0,retaxJS/retax,2016-04-24 01:47:48,2141,0.0009341429238673517,0.0,0.0009341429238673517,0.02008407286314806,0.0,0.021018215787015414,278.0
ludohenin/ng2-wp-blog,0,0,0,1,0,1,0,0,0,89,89,33,188,ludohenin/ng2-wp-blog,1.0,0.0,2.0,0.0,50.0,1.0,6.0,7.0,0.0,1.0,1.0,0.0,9.0,281.0,78.0,86.0,91.0,86.0,18.0,0,ludohenin/ng2-wp-blog,2015-12-01 23:11:26,2286,0.0004374453193350831,0.0,0.0008748906386701663,0.021872265966754154,0.0,0.02274715660542432,281.0
sossejs/sosse,1,1,0,1,0,0,1,0,0,88,88,2,187,sossejs/sosse,2.0,0.0,2.0,0.0,166.0,1.0,0.0,1.0,3.0,3.0,6.0,0.0,13.0,233.0,63.0,85.0,16.0,85.0,47.0,0,sossejs/sosse,2020-06-10 17:42:16,633,0.00315955766192733,0.0,0.00315955766192733,0.26224328593996843,0.0,0.26540284360189575,233.0
Yangfan2016/douban-movie-web,1,1,0,1,1,1,0,0,0,87,87,23,186,Yangfan2016/douban-movie-web,3.0,0.0,2.0,0.0,57.0,1.0,0.0,1.0,27.0,23.0,50.0,0.0,15.0,329.0,93.0,84.0,77.0,84.0,84.0,0,Yangfan2016/douban-movie-web,2019-04-08 11:56:45,1062,0.002824858757062147,0.0,0.0018832391713747645,0.05367231638418079,0.0,0.05555555555555555,329.0
akserg/ng2-webpack-demo,0,0,0,1,0,1,1,0,0,86,86,29,185,akserg/ng2-webpack-demo,1.0,0.0,2.0,0.0,26.0,6.0,5.0,11.0,1.0,1.0,2.0,0.0,9.0,281.0,78.0,83.0,87.0,83.0,28.0,0,akserg/ng2-webpack-demo,2016-02-24 17:47:45,2201,0.00045433893684688776,0.0,0.0009086778736937755,0.011812812358019082,0.0,0.012721490231712857,281.0
rauschma/stringio,0,1,0,1,0,0,1,0,0,85,85,2,184,rauschma/stringio,1.0,0.0,2.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,198.0,45.0,82.0,16.0,82.0,18.0,0,rauschma/stringio,2018-04-06 19:11:48,1429,0.0006997900629811056,0.0,0.0013995801259622112,0.015395381385584325,0.0,0.016794961511546535,198.0
microsoft/android-app-size-diff,0,1,0,1,0,1,1,1,0,84,84,19,183,microsoft/android-app-size-diff,5.0,0.0,2.0,0.0,68.0,2.0,1.0,3.0,1.0,26.0,27.0,0.0,11.0,304.0,88.0,81.0,72.0,81.0,70.0,0,microsoft/android-app-size-diff,2019-12-27 11:24:05,799,0.006257822277847309,0.0,0.0025031289111389237,0.0851063829787234,0.0,0.08760951188986232,304.0
locoslab/vue-typescript-component-example,1,1,0,1,0,1,0,1,0,83,83,9,182,locoslab/vue-typescript-component-example,2.0,0.0,2.0,0.0,19.0,0.0,5.0,5.0,0.0,61.0,61.0,0.0,7.0,294.0,84.0,80.0,47.0,80.0,87.0,0,locoslab/vue-typescript-component-example,2016-09-09 07:52:22,2003,0.000998502246630055,0.0,0.000998502246630055,0.009485771342985522,0.0,0.010484273589615577,294.0
tategakibunko/TypeNovel,1,1,0,1,0,0,1,0,0,82,82,3,181,tategakibunko/TypeNovel,3.0,0.0,2.0,0.0,400.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,15.0,212.0,53.0,79.0,19.0,79.0,35.0,0,tategakibunko/TypeNovel,2019-07-06 05:47:19,973,0.003083247687564234,0.0,0.0020554984583761563,0.41109969167523125,0.0,0.4131551901336074,212.0
matsko/animationsftw.in,0,1,0,1,0,0,0,0,0,81,81,26,180,matsko/animationsftw.in,4.0,0.0,2.0,0.0,31.0,2.0,0.0,2.0,9.0,8.0,17.0,0.0,2.0,298.0,85.0,78.0,84.0,78.0,58.0,0,matsko/animationsftw.in,2017-10-30 16:58:15,1587,0.002520478890989288,0.0,0.001260239445494644,0.019533711405166982,0.0,0.020793950850661626,298.0
realm/realm-graphql,1,1,0,1,0,0,1,0,0,80,80,10,179,realm/realm-graphql,8.0,0.0,2.0,0.0,50.0,10.0,30.0,40.0,12.0,20.0,32.0,0.0,15.0,279.0,77.0,77.0,48.0,77.0,77.0,0,realm/realm-graphql,2017-12-05 01:43:15,1551,0.0051579626047711154,0.0,0.0012894906511927789,0.032237266279819474,0.0,0.03352675693101225,279.0
lodeapp/lode,0,1,0,1,0,1,0,0,0,79,79,7,178,lodeapp/lode,3.0,1863.0,26.0,137.0,490.0,1.0,2.0,3.0,0.0,76.0,76.0,0.0,8.0,281.0,78.0,76.0,38.0,76.0,91.0,0,lodeapp/lode,2018-09-23 09:55:51,1259,0.0023828435266084196,0.10881652104845115,0.020651310563939634,0.3891977760127085,5.269230769230769,5.679079855807418,281.0
superpowers-extra/discover-superpowers-game,0,1,0,0,0,0,0,0,0,78,78,11,177,superpowers-extra/discover-superpowers-game,2.0,0.0,2.0,0.0,8.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,204.0,48.0,75.0,53.0,75.0,1.0,0,superpowers-extra/discover-superpowers-game,2016-01-09 17:52:22,2247,0.0008900756564307966,0.0,0.0008900756564307966,0.0035603026257231864,0.0,0.004450378282153983,204.0
gfx/universal-zopfli-js,0,1,0,1,1,0,1,0,0,77,77,3,176,gfx/universal-zopfli-js,3.0,0.0,2.0,0.0,126.0,4.0,1.0,5.0,0.0,16.0,16.0,0.0,24.0,223.0,56.0,74.0,19.0,74.0,56.0,0,gfx/universal-zopfli-js,2017-11-15 11:40:48,1571,0.0019096117122851686,0.0,0.001273074474856779,0.08020369191597708,0.0,0.08147676639083386,223.0
Azure/ng-deploy-azure,0,1,0,1,0,0,1,1,0,76,76,29,175,Azure/ng-deploy-azure,16.0,0.0,2.0,0.0,108.0,25.0,19.0,44.0,7.0,52.0,59.0,1.0,27.0,319.0,91.0,73.0,87.0,73.0,86.0,0,Azure/ng-deploy-azure,2019-05-22 19:49:01,1018,0.015717092337917484,0.0,0.0019646365422396855,0.10609037328094302,0.0,0.10805500982318271,319.0
hawx1993/judge,0,1,0,1,0,0,1,0,0,75,75,24,174,hawx1993/judge,3.0,0.0,2.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,223.0,56.0,72.0,78.0,72.0,1.0,0,hawx1993/judge,2016-01-18 01:30:10,2238,0.0013404825737265416,0.0,0.0008936550491510277,0.039767649687220734,0.0,0.040661304736371764,223.0
oslabs-beta/reverb-vscode-extension,0,1,0,1,0,0,0,0,0,74,74,6,173,oslabs-beta/reverb-vscode-extension,7.0,0.0,2.0,0.0,237.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,205.0,51.0,71.0,35.0,71.0,28.0,0,oslabs-beta/reverb-vscode-extension,2020-11-13 19:07:50,477,0.014675052410901468,0.0,0.0041928721174004195,0.4968553459119497,0.0,0.5010482180293501,205.0
rakuten-frontend/rakuten-react-kit,0,0,0,1,1,1,1,0,0,73,73,25,172,rakuten-frontend/rakuten-react-kit,17.0,0.0,2.0,0.0,195.0,0.0,9.0,9.0,0.0,39.0,39.0,0.0,32.0,300.0,86.0,70.0,81.0,70.0,79.0,0,rakuten-frontend/rakuten-react-kit,2016-07-11 07:05:42,2063,0.008240426563257392,0.0,0.0009694619486185168,0.09452253999030538,0.0,0.0954920019389239,300.0
jjherscheid/ts-mocks,0,1,0,1,0,0,0,0,0,72,72,11,171,jjherscheid/ts-mocks,10.0,0.0,2.0,0.0,103.0,1.0,13.0,14.0,9.0,20.0,29.0,1.0,26.0,263.0,74.0,69.0,53.0,69.0,72.0,0,jjherscheid/ts-mocks,2016-07-28 10:59:12,2046,0.004887585532746823,0.0,0.0009775171065493646,0.050342130987292275,0.0,0.05131964809384164,263.0
ORESoftware/npm-link-up,0,1,0,1,1,0,1,0,1,71,71,5,170,ORESoftware/npm-link-up,1.0,0.0,2.0,0.0,306.0,31.0,22.0,53.0,0.0,40.0,40.0,0.0,3.0,242.0,68.0,68.0,26.0,68.0,80.0,0,ORESoftware/npm-link-up,2017-04-11 00:54:14,1789,0.0005589714924538849,0.0,0.0011179429849077697,0.17104527669088876,0.0,0.17216321967579654,242.0
iulian-radu-at/react-select-material-ui,1,0,0,1,1,0,1,0,0,70,70,19,169,iulian-radu-at/react-select-material-ui,3.0,0.0,2.0,0.0,99.0,2.0,37.0,39.0,1.0,4.0,5.0,0.0,59.0,251.0,71.0,67.0,72.0,67.0,45.0,0,iulian-radu-at/react-select-material-ui,2018-10-09 16:54:47,1243,0.002413515687851971,0.0,0.0016090104585679806,0.07964601769911504,0.0,0.08125502815768303,251.0
