fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
yangshun/tech-interview-handbook,1,1,0,0,0,1,1,1,0,61895,61895,8637,10,yangshun/tech-interview-handbook,110.0,0.0,0.0,0.0,506.0,8.0,38.0,46.0,0.0,214.0,214.0,0.0,63.0,621.0,165.0,177.0,167.0,177.0,100.0,1,yangshun/tech-interview-handbook,2016-07-05 05:00:48,2069,0.053165780570323826,0.0,0.0,0.24456259062348962,-1,-0.7554374093765104,621.0
ryanmcdermott/clean-code-javascript,1,1,0,1,0,0,1,0,0,60618,60618,7746,11,ryanmcdermott/clean-code-javascript,117.0,0.0,0.0,0.0,540.0,40.0,78.0,118.0,14.0,233.0,247.0,0.0,456.0,615.0,163.0,176.0,160.0,176.0,103.0,1,ryanmcdermott/clean-code-javascript,2016-11-25 22:25:41,1926,0.06074766355140187,0.0,0.0,0.2803738317757009,-1,-0.719626168224299,615.0
webpack/webpack,1,1,0,1,0,1,1,0,0,59919,59919,8110,12,webpack/webpack,825.0,0.0,30.0,0.0,15010.0,177.0,8706.0,8883.0,107.0,5490.0,5597.0,1.0,260.0,691.0,180.0,175.0,162.0,175.0,179.0,1,webpack/webpack,2012-03-10 10:08:14,3647,0.22621332602138744,0.0,0.008225939128050452,4.115711543734577,0.0,4.123937482862627,691.0
angular/angular.js,1,1,0,0,0,0,1,1,0,59582,59582,28414,13,angular/angular.js,1855.0,0.0,0.0,0.0,9069.0,391.0,8645.0,9036.0,78.0,7875.0,7953.0,7.0,38.0,716.0,183.0,174.0,185.0,174.0,183.0,1,angular/angular.js,2010-01-06 00:34:37,4441,0.4176987165052916,0.0,0.0,2.042107633415897,-1,1.0421076334158972,716.0
typicode/json-server,1,1,0,1,0,1,1,0,0,58244,58244,5613,14,typicode/json-server,77.0,0.0,10.0,0.0,848.0,538.0,445.0,983.0,72.0,232.0,304.0,0.0,254.0,600.0,157.0,173.0,147.0,173.0,107.0,1,typicode/json-server,2013-11-27 13:21:13,3020,0.025496688741721854,0.0,0.0033112582781456954,0.280794701986755,0.0,0.2841059602649007,600.0
hakimel/reveal.js,0,1,0,1,0,1,1,0,0,57905,57905,15864,15,hakimel/reveal.js,333.0,0.0,30.0,0.0,2877.0,604.0,1491.0,2095.0,87.0,859.0,946.0,1.0,594.0,659.0,173.0,172.0,177.0,172.0,138.0,1,hakimel/reveal.js,2011-06-07 18:54:22,3924,0.08486238532110092,0.0,0.00764525993883792,0.7331804281345565,0.0,0.7408256880733944,659.0
jquery/jquery,0,1,0,1,0,0,1,1,0,55635,55635,20183,16,jquery/jquery,359.0,0.0,2.0,0.0,6561.0,70.0,2094.0,2164.0,11.0,2710.0,2721.0,11.0,105.0,688.0,179.0,171.0,179.0,171.0,167.0,1,jquery/jquery,2009-04-03 15:20:14,4719,0.07607543971180335,0.0,0.0004238186056367875,1.3903369357914812,0.0,1.390760754397118,688.0
expressjs/express,0,1,0,1,0,1,1,1,0,55146,55146,9324,17,expressjs/express,307.0,0.0,30.0,0.0,5688.0,110.0,3564.0,3674.0,46.0,1014.0,1060.0,6.0,254.0,653.0,171.0,170.0,170.0,170.0,143.0,1,expressjs/express,2009-06-26 18:56:01,4635,0.06623516720604099,0.0,0.006472491909385114,1.2271844660194176,0.0,1.2336569579288026,653.0
adam-p/markdown-here,1,1,0,1,0,1,1,1,0,53761,53761,10301,18,adam-p/markdown-here,12.0,1518.0,11.0,6.0,807.0,282.0,307.0,589.0,27.0,48.0,75.0,1.0,120.0,600.0,157.0,169.0,172.0,169.0,90.0,1,adam-p/markdown-here,2012-05-13 03:27:22,3583,0.0033491487580240022,0.0016745743790120011,0.0030700530281886685,0.22523025397711416,0.5454545454545454,0.7737548524598482,600.0
h5bp/html5-boilerplate,0,1,0,1,0,1,1,1,0,51961,51961,11822,19,h5bp/html5-boilerplate,310.0,2137945.0,30.0,15.0,2288.0,9.0,1243.0,1252.0,3.0,1376.0,1379.0,9.0,74.0,662.0,175.0,168.0,174.0,168.0,152.0,1,h5bp/html5-boilerplate,2010-01-24 18:03:24,4423,0.07008817544652951,0.003391363328057879,0.006782726656115758,0.5172959529730952,0.5,1.024078679629211,662.0
gatsbyjs/gatsby,1,1,0,1,0,1,0,1,0,51851,51851,10013,20,gatsbyjs/gatsby,4160.0,0.0,30.0,0.0,19923.0,129.0,13182.0,13311.0,201.0,19496.0,19697.0,10.0,416.0,691.0,180.0,167.0,171.0,167.0,186.0,1,gatsbyjs/gatsby,2015-05-21 22:43:05,2480,1.6774193548387097,0.0,0.012096774193548387,8.033467741935484,0.0,8.045564516129032,691.0
