fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
libgdx/libgdx,0,1,0,1,0,1,1,1,0,19363,19363,6237,50,libgdx/libgdx,673.0,24479.0,8.0,3.0,14898.0,169.0,3283.0,3452.0,68.0,3214.0,3282.0,2.0,67.0,602.0,157.0,139.0,148.0,139.0,176.0,1,libgdx/libgdx,2012-08-10 19:34:38,3494,0.19261591299370348,0.0008586147681740126,0.0022896393817973667,4.263880938752147,0.375,4.641170578133944,602.0
DrKLO/Telegram,0,1,0,1,0,0,1,0,0,18748,18748,6503,51,DrKLO/Telegram,19.0,0.0,30.0,0.0,439.0,0.0,0.0,0.0,211.0,310.0,521.0,0.0,10.0,574.0,141.0,138.0,154.0,138.0,144.0,1,DrKLO/Telegram,2013-10-25 14:08:10,3053,0.006223386832623649,0.0,0.00982640026203734,0.1437929905011464,0.0,0.15361939076318376,574.0
google/ExoPlayer,0,1,0,1,1,0,1,0,0,18586,18586,5452,52,google/ExoPlayer,295.0,0.0,17.0,0.0,12924.0,534.0,8372.0,8906.0,26.0,1051.0,1077.0,12.0,56.0,574.0,141.0,137.0,141.0,137.0,159.0,1,google/ExoPlayer,2014-06-13 21:19:18,2822,0.10453579021970234,0.0,0.006024096385542169,4.579730687455705,0.0,4.585754783841248,574.0
didi/DoraemonKit,1,1,0,0,0,0,0,0,0,18261,18261,2697,53,didi/DoraemonKit,156.0,0.0,7.0,0.0,2167.0,146.0,461.0,607.0,17.0,368.0,385.0,0.0,208.0,518.0,123.0,136.0,107.0,136.0,139.0,1,didi/DoraemonKit,2018-08-14 10:32:07,1299,0.12009237875288684,0.0,0.005388760585065435,1.668206312548114,0.0,1.6735950731331795,518.0
apache/skywalking,0,1,0,1,0,1,1,0,0,18240,18240,5372,54,apache/skywalking,447.0,2042.0,30.0,12.0,6944.0,50.0,4045.0,4095.0,0.0,3930.0,3930.0,0.0,442.0,589.0,149.0,135.0,140.0,135.0,179.0,1,apache/skywalking,2015-11-07 03:30:36,2310,0.19350649350649352,0.005194805194805195,0.012987012987012988,3.006060606060606,0.4,3.419047619047619,589.0
square/picasso,0,1,0,1,0,1,0,0,0,18173,18173,4020,55,square/picasso,133.0,0.0,7.0,0.0,1482.0,192.0,1356.0,1548.0,24.0,697.0,721.0,1.0,19.0,543.0,132.0,134.0,124.0,134.0,151.0,1,square/picasso,2013-05-14 15:07:47,3217,0.041342866024246194,0.0,0.002175940317065589,0.4606776499844576,0.0,0.4628535903015232,543.0
jenkinsci/jenkins,0,1,0,1,1,1,1,1,0,18168,18168,7119,56,jenkinsci/jenkins,1039.0,854.0,30.0,128.0,32153.0,0.0,0.0,0.0,70.0,6192.0,6262.0,0.0,37.0,609.0,159.0,133.0,161.0,133.0,182.0,1,jenkinsci/jenkins,2010-11-22 21:21:23,4121,0.25212327105071586,0.031060422227614657,0.007279786459597185,7.80223246784761,4.266666666666667,12.076178920973874,609.0
Baseflow/PhotoView,0,1,0,1,0,1,1,0,0,18041,18041,3854,57,Baseflow/PhotoView,48.0,0.0,5.0,0.0,462.0,180.0,475.0,655.0,14.0,137.0,151.0,0.0,47.0,510.0,121.0,132.0,121.0,132.0,125.0,1,Baseflow/PhotoView,2012-07-17 16:39:00,3518,0.013644115974985787,0.0,0.0014212620807276862,0.1313246162592382,0.0,0.13274587833996587,510.0
alibaba/Sentinel,1,1,0,1,0,1,1,1,1,17967,17967,6320,58,alibaba/Sentinel,163.0,250270.0,19.0,22.0,733.0,370.0,1363.0,1733.0,122.0,666.0,788.0,1.0,41.0,567.0,139.0,131.0,150.0,131.0,155.0,1,alibaba/Sentinel,2018-04-04 06:37:33,1431,0.11390635918937805,0.015373864430468204,0.013277428371767994,0.5122292103424179,1.1578947368421053,1.6834013755562913,567.0
redisson/redisson,1,1,0,1,0,0,1,0,0,17895,17895,4340,59,redisson/redisson,156.0,0.0,30.0,0.0,7150.0,247.0,3456.0,3703.0,27.0,428.0,455.0,0.0,462.0,527.0,127.0,130.0,126.0,130.0,141.0,1,redisson/redisson,2014-01-11 14:06:25,2975,0.05243697478991596,0.0,0.010084033613445379,2.403361344537815,0.0,2.4134453781512604,527.0
