fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,Label
SergeyTeplyakov/ExceptionAnalyzer,0,0,0,1,0,0,0,0,0,50,50,8,149,SergeyTeplyakov/ExceptionAnalyzer,4.0,0.0,2.0,0.0,40.0,13.0,10.0,23.0,0.0,4.0,4.0,0.0,4.0,SergeyTeplyakov/ExceptionAnalyzer,2015-02-28 23:31:48,2596,0.0,0.0015408320493066,0.0,0.0007704160246533,0.0154083204930662,0.0,0.016178736517719502,0
uFrame/uFrame.ECS,0,1,0,1,0,0,0,0,0,49,49,11,148,uFrame/uFrame.ECS,4.0,0.0,2.0,0.0,96.0,6.0,3.0,9.0,0.0,1.0,1.0,0.0,3.0,uFrame/uFrame.ECS,2016-07-11 01:22:35,2097,0.0,0.0019074868860276,0.0,0.0009537434430138,0.0457796852646638,0.0,0.0467334287076776,0
nachmore/unBand,1,0,0,0,0,0,1,0,0,48,48,18,147,nachmore/unBand,6.0,0.0,2.0,0.0,167.0,61.0,56.0,117.0,5.0,4.0,9.0,0.0,2.0,nachmore/unBand,2014-11-07 19:30:44,2709,0.0,0.0022148394241417,0.0,0.0007382798080472,0.0616463639719453,0.0,0.0623846437799925,0
kimsama/Unity-NGUIExtension,0,1,0,1,0,1,1,0,0,47,47,14,146,kimsama/Unity-NGUIExtension,1.0,0.0,2.0,0.0,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,kimsama/Unity-NGUIExtension,2014-12-11 07:21:41,2675,0.0,0.0003738317757009,0.0,0.0007476635514018,0.0153271028037383,0.0,0.0160747663551401,0
edoreshef/ground-control,0,1,0,1,0,1,0,0,0,46,46,3,145,edoreshef/ground-control,5.0,0.0,2.0,0.0,28.0,4.0,7.0,11.0,0.0,2.0,2.0,0.0,10.0,edoreshef/ground-control,2015-04-24 05:15:03,2541,0.0,0.0019677292404565,0.0,0.0007870916961826,0.0110192837465564,0.0,0.011806375442739,0
amirjalilifard/FreeFilesProject,1,0,0,0,0,0,0,0,0,45,45,29,144,amirjalilifard/FreeFilesProject,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,amirjalilifard/FreeFilesProject,2013-08-02 12:24:50,3171,0.0,0.0003153579312519,0.0,0.0006307158625039,0.0006307158625039,0.0,0.0012614317250078,0
GrayKernel/GrayStorm,0,0,0,1,0,0,1,0,0,44,44,7,143,GrayKernel/GrayStorm,1.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GrayKernel/GrayStorm,2015-08-09 00:29:14,2434,0.0,0.0004108463434675,0.0,0.000821692686935,0.0061626951520131,0.0,0.0069843878389481,0
tpeczek/Lib.Web.Mvc,0,1,0,1,0,1,1,1,0,43,43,27,142,tpeczek/Lib.Web.Mvc,4.0,266.0,30.0,60.0,170.0,0.0,103.0,103.0,1.0,9.0,10.0,1.0,18.0,tpeczek/Lib.Web.Mvc,2014-09-03 16:56:26,2774,0.0958904109589041,0.0014419610670511,0.0216294160057678,0.0108147080028839,0.0612833453496755,2.0,2.0720980533525593,1
castle-it/sharp2Js,1,1,0,1,1,0,1,1,0,42,42,5,141,castle-it/sharp2Js,3.0,0.0,2.0,0.0,74.0,3.0,3.0,6.0,0.0,20.0,20.0,0.0,16.0,castle-it/sharp2Js,2015-10-21 03:51:28,2361,0.0,0.0012706480304955,0.0,0.000847098686997,0.0313426514188903,0.0,0.032189750105887295,0
evolutional/flatbuffers-net,0,1,0,1,1,1,1,0,0,41,41,7,140,evolutional/flatbuffers-net,2.0,0.0,2.0,0.0,66.0,23.0,32.0,55.0,0.0,4.0,4.0,0.0,10.0,evolutional/flatbuffers-net,2015-12-19 19:27:20,2302,0.0,0.0008688097306689,0.0,0.0008688097306689,0.0286707211120764,0.0,0.0295395308427453,0
jacek-gorgon/NJsonApi,0,0,0,1,0,0,1,0,0,40,40,17,139,jacek-gorgon/NJsonApi,2.0,0.0,2.0,0.0,35.0,10.0,9.0,19.0,1.0,11.0,12.0,0.0,8.0,jacek-gorgon/NJsonApi,2015-07-10 14:09:52,2464,0.0,0.0008116883116883,0.0,0.0008116883116883,0.0142045454545454,0.0,0.0150162337662337,0
reddog-io/RedDog.Search,0,1,0,1,0,0,0,0,0,39,39,24,138,reddog-io/RedDog.Search,6.0,0.0,2.0,0.0,64.0,2.0,10.0,12.0,3.0,9.0,12.0,0.0,27.0,reddog-io/RedDog.Search,2014-08-15 23:38:16,2793,0.0,0.0021482277121374,0.0,0.0007160759040458,0.0229144289294665,0.0,0.0236305048335123,0
aliessmael/Unity-Contacts-List,0,1,0,1,0,0,0,0,0,38,38,19,137,aliessmael/Unity-Contacts-List,3.0,0.0,2.0,0.0,20.0,19.0,10.0,29.0,1.0,1.0,2.0,0.0,5.0,aliessmael/Unity-Contacts-List,2015-06-06 14:53:35,2498,0.0,0.0012009607686148,0.0,0.0008006405124099,0.0080064051240992,0.0,0.0088070456365091,0
TerribleDev/TurboLinks.Net,0,1,0,0,0,0,0,0,0,37,37,8,136,TerribleDev/TurboLinks.Net,2.0,0.0,2.0,0.0,29.0,1.0,2.0,3.0,1.0,4.0,5.0,0.0,8.0,TerribleDev/TurboLinks.Net,2015-10-18 02:57:46,2364,0.0,0.0008460236886632,0.0,0.0008460236886632,0.0122673434856175,0.0,0.0131133671742807,0
kant2002/ncrawler,0,1,0,0,0,0,0,0,0,36,36,12,135,kant2002/ncrawler,1.0,0.0,2.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,kant2002/ncrawler,2015-01-01 21:12:26,2654,0.0,0.0003767897513187,0.0,0.0007535795026375,0.0244913338357196,0.0,0.0252449133383571,0
microsoft/FMLab,0,0,1,0,0,0,0,0,0,35,35,53,134,microsoft/FMLab,7.0,0.0,2.0,0.0,13.0,13.0,2.0,15.0,3.0,6.0,9.0,0.0,3.0,microsoft/FMLab,2016-05-05 22:19:15,2164,0.0,0.0032347504621072,0.0,0.0009242144177449,0.0060073937153419,0.0,0.0069316081330868,0
AzureADQuickStarts/AppModelv2-NativeClient-DotNet,1,1,0,1,1,0,1,0,0,34,34,25,133,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,9.0,0.0,2.0,0.0,54.0,6.0,5.0,11.0,0.0,18.0,18.0,0.0,13.0,AzureADQuickStarts/AppModelv2-NativeClient-DotNet,2015-08-06 01:30:30,2437,0.0,0.0036930652441526,0.0,0.0008206811653672,0.0221583914649158,0.0,0.022979072630283,0
kernys/Kernys.Bson,0,0,0,1,0,1,0,0,0,33,33,16,132,kernys/Kernys.Bson,4.0,0.0,2.0,0.0,20.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,8.0,kernys/Kernys.Bson,2013-07-09 07:31:29,3195,0.0,0.0012519561815336,0.0,0.0006259780907668,0.0062597809076682,0.0,0.006885758998435,0
SaladLab/UniGet,1,1,0,1,0,0,1,0,0,32,32,7,131,SaladLab/UniGet,1.0,70.0,2.0,2.0,73.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,SaladLab/UniGet,2016-04-08 00:26:09,2191,0.0319488817891373,0.0004564125969876,0.0009128251939753,0.0009128251939753,0.0333181195801004,1.0,1.0342309447740756,1
Bekwnn/UnityJsonHelper,0,1,0,1,0,0,0,0,0,31,31,9,130,Bekwnn/UnityJsonHelper,2.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,Bekwnn/UnityJsonHelper,2015-12-13 23:05:59,2308,0.0,0.0008665511265164,0.0,0.0008665511265164,0.003899480069324,0.0,0.0047660311958404,0
scheshan/DoubanGroup.UWP,1,0,0,0,0,0,0,0,0,30,30,13,129,scheshan/DoubanGroup.UWP,2.0,0.0,2.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scheshan/DoubanGroup.UWP,2015-10-28 01:52:43,2354,0.0,0.0008496176720475,0.0,0.0008496176720475,0.044180118946474,0.0,0.0450297366185215,0
Pryaxis/orion-core,1,0,0,0,0,0,0,0,0,29,29,11,128,Pryaxis/orion-core,16.0,0.0,2.0,0.0,976.0,10.0,43.0,53.0,0.0,24.0,24.0,0.0,13.0,Pryaxis/orion-core,2015-05-05 03:45:54,2530,0.0,0.0063241106719367,0.0,0.000790513833992,0.3857707509881423,0.0,0.38656126482213427,1
wwwlicious/servicestack-authentication-identityserver,0,0,0,1,0,0,0,0,0,28,28,15,127,wwwlicious/servicestack-authentication-identityserver,6.0,9.0,2.0,6.0,74.0,12.0,8.0,20.0,0.0,4.0,4.0,0.0,8.0,wwwlicious/servicestack-authentication-identityserver,2016-06-13 08:17:10,2125,0.004235294117647,0.0028235294117647,0.0028235294117647,0.0009411764705882,0.0348235294117647,3.0,3.035764705882353,1
ahdung/FormDraggerDemo,0,1,0,0,0,0,0,0,0,27,27,9,126,ahdung/FormDraggerDemo,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ahdung/FormDraggerDemo,2017-03-31 08:07:58,1834,0.0,0.0005452562704471,0.0,0.0010905125408942,0.0038167938931297,0.0,0.0049073064340239,0
Tangoyzx/PaintModel,0,0,1,0,0,0,0,0,0,26,26,10,125,Tangoyzx/PaintModel,1.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Tangoyzx/PaintModel,2015-10-29 09:05:06,2353,0.0,0.0004249893752656,0.0,0.0008499787505312,0.0025499362515937,0.0,0.0033999150021249,0
liamca/azure-search-recommendations,0,1,0,1,0,1,0,0,0,25,25,11,124,liamca/azure-search-recommendations,4.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,liamca/azure-search-recommendations,2015-11-05 21:58:33,2346,0.0,0.0017050298380221,0.0,0.000852514919011,0.0234441602728047,0.0,0.024296675191815702,0
radistmorse/KSPPreciseManeuver,0,1,0,1,1,0,0,0,0,24,24,21,123,radistmorse/KSPPreciseManeuver,6.0,142302.0,19.0,19.0,63.0,4.0,13.0,17.0,0.0,9.0,9.0,0.0,8.0,radistmorse/KSPPreciseManeuver,2015-12-20 17:49:27,2301,61.84354628422425,0.0026075619295958,0.0082572794437201,0.0082572794437201,0.0273794002607561,1.0,1.0356366797044763,1
bucknellu/Nyan,0,1,0,1,0,1,1,1,0,23,23,2,122,bucknellu/Nyan,3.0,7.0,1.0,1.0,805.0,1.0,10.0,11.0,2.0,8.0,10.0,0.0,37.0,bucknellu/Nyan,2015-10-16 20:47:08,2366,0.0029585798816568,0.0012679628064243,0.0004226542688081,0.0004226542688081,0.3402366863905325,1.0,1.3406593406593406,1
mkremins/TracerySharp,0,0,0,1,0,1,0,0,0,22,22,2,121,mkremins/TracerySharp,1.0,0.0,2.0,0.0,12.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,mkremins/TracerySharp,2016-05-25 17:50:52,2144,0.0,0.0004664179104477,0.0,0.0009328358208955,0.0055970149253731,0.0,0.0065298507462686,0
TORISOUP/GTAV_InfernoScripts,1,0,0,0,0,1,0,0,0,21,21,6,120,TORISOUP/GTAV_InfernoScripts,5.0,6485.0,12.0,12.0,555.0,1.0,11.0,12.0,4.0,52.0,56.0,0.0,8.0,TORISOUP/GTAV_InfernoScripts,2015-05-01 16:56:39,2534,2.5591949486977112,0.0019731649565903,0.0047355958958168,0.0047355958958168,0.2190213101815311,1.0,1.2237569060773479,1
DmitrySikorsky/AspNet5ModularApp,1,1,0,1,0,0,1,0,0,20,20,4,119,DmitrySikorsky/AspNet5ModularApp,1.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,DmitrySikorsky/AspNet5ModularApp,2015-11-11 11:07:22,2340,0.0,0.0004273504273504,0.0,0.0008547008547008,0.0025641025641025,0.0,0.0034188034188033,0
lindexi/Markdown,1,1,0,1,0,0,0,0,0,18,18,1,117,lindexi/Markdown,2.0,0.0,2.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,lindexi/Markdown,2016-01-09 04:07:27,2281,0.0,0.0008768084173608,0.0,0.0008768084173608,0.0232354230600613,0.0,0.0241122314774221,0
rygo6/VisualizationFramework-Unity,0,0,0,0,0,0,1,0,0,16,16,3,115,rygo6/VisualizationFramework-Unity,1.0,0.0,2.0,0.0,19.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,6.0,rygo6/VisualizationFramework-Unity,2015-10-06 06:36:46,2376,0.0,0.0004208754208754,0.0,0.0008417508417508,0.0079966329966329,0.0,0.0088383838383837,0
Joshsora/LibSOE,0,1,0,0,0,0,1,0,0,14,14,11,113,Joshsora/LibSOE,2.0,0.0,2.0,0.0,13.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,Joshsora/LibSOE,2015-09-15 10:00:09,2397,0.0,0.0008343763037129,0.0,0.0008343763037129,0.0054234459741343,0.0,0.0062578222778472,0
cra0kalo/CETRAINER_DECRYPT,0,0,0,1,0,0,0,0,0,13,13,6,112,cra0kalo/CETRAINER_DECRYPT,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,cra0kalo/CETRAINER_DECRYPT,2015-11-05 05:03:57,2346,0.0,0.0004262574595055,0.0,0.000852514919011,0.0012787723785166,0.0,0.0021312872975276,0
enBask/Asgard,0,1,0,0,0,0,0,0,0,11,11,1,110,enBask/Asgard,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,enBask/Asgard,2015-11-16 17:55:31,2335,0.0,0.0004282655246252,0.0,0.0008565310492505,0.0209850107066381,0.0,0.0218415417558886,0
Particular/HashBus,0,0,0,1,0,0,0,0,0,10,10,4,109,Particular/HashBus,9.0,0.0,2.0,0.0,251.0,22.0,58.0,80.0,1.0,109.0,110.0,0.0,6.0,Particular/HashBus,2015-10-20 16:06:04,2362,0.0,0.0038103302286198,0.0,0.0008467400508044,0.1062658763759525,0.0,0.1071126164267569,0
BeranekCZ/NETMF-Utils,1,1,0,1,0,0,1,0,0,9,9,2,108,BeranekCZ/NETMF-Utils,2.0,0.0,2.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,BeranekCZ/NETMF-Utils,2015-05-01 16:04:27,2534,0.0,0.0007892659826361,0.0,0.0007892659826361,0.0063141278610891,0.0,0.0071033938437252,0
jsauve/XamaGram,0,0,0,1,1,0,1,0,1,6,6,6,105,jsauve/XamaGram,2.0,0.0,2.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,jsauve/XamaGram,2015-05-13 19:06:35,2522,0.0,0.0007930214115781,0.0,0.0007930214115781,0.0158604282315622,0.0,0.0166534496431403,0
jmalarcon/FileEncodingConverter,1,0,0,1,0,0,0,0,1,5,5,2,104,jmalarcon/FileEncodingConverter,3.0,973.0,3.0,2.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,jmalarcon/FileEncodingConverter,2015-09-26 16:33:39,2386,0.4077954735959765,0.0012573344509639,0.0008382229673093,0.0012573344509639,0.0033528918692372,0.6666666666666666,0.6712768929868678,1
damianh/StaticFilesMiddleware,0,0,0,1,0,0,0,0,0,4,4,7,103,damianh/StaticFilesMiddleware,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,damianh/StaticFilesMiddleware,2015-09-24 14:20:36,2388,0.0,0.0004187604690117,0.0,0.0008375209380234,0.0037688442211055,0.0,0.0046063651591289004,0
AdamKinney/WinGraphics,0,0,0,0,0,0,1,0,0,3,3,2,102,AdamKinney/WinGraphics,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AdamKinney/WinGraphics,2015-05-04 02:29:20,2531,0.0,0.0003951007506914,0.0,0.0007902015013828,0.0011853022520742,0.0,0.001975503753457,0
Insality/RAO,1,1,0,0,0,0,0,0,0,2,2,0,101,Insality/RAO,2.0,0.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Insality/RAO,2015-05-01 20:03:29,2534,0.0,0.0007892659826361,0.0,0.0007892659826361,0.0228887134964483,0.0,0.0236779794790844,0
