fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,Label
lemire/dictionary,0,1,0,1,0,0,1,0,0,83,83,9,169,lemire/dictionary,2.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,lemire/dictionary,2016-08-11 20:20:58,2066,0.0,0.0009680542110358,0.0,0.0009680542110358,0.0121006776379477,0.0,0.0130687318489835,0
ropensci/rzmq,1,1,0,1,0,0,1,0,0,82,82,30,168,ropensci/rzmq,8.0,0.0,2.0,0.0,174.0,6.0,21.0,27.0,4.0,27.0,31.0,0.0,10.0,ropensci/rzmq,2011-09-28 02:11:59,3845,0.0,0.0020806241872561,0.0,0.000520156046814,0.0452535760728218,0.0,0.0457737321196358,0
plausiblelabs/plpatchmaster,0,1,0,1,0,0,0,0,0,81,81,12,167,plausiblelabs/plpatchmaster,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,plausiblelabs/plpatchmaster,2014-02-17 22:38:36,2972,0.0,0.0003364737550471,0.0,0.0006729475100942,0.0164872139973082,0.0,0.017160161507402398,0
named-data-ndnSIM/ndnSIM,0,1,0,0,1,0,1,0,0,80,80,149,166,named-data-ndnSIM/ndnSIM,46.0,0.0,2.0,0.0,1396.0,42.0,50.0,92.0,6.0,13.0,19.0,0.0,10.0,named-data-ndnSIM/ndnSIM,2012-06-01 18:24:44,3598,0.0,0.0127848804891606,0.0,0.0005558643690939,0.3879933296275709,0.0,0.38854919399666477,1
giddie/qt-cmake-template,1,1,0,1,0,0,1,0,0,79,79,17,165,giddie/qt-cmake-template,2.0,0.0,2.0,0.0,28.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,giddie/qt-cmake-template,2012-07-25 15:30:26,3544,0.0,0.0005643340857787,0.0,0.0005643340857787,0.0079006772009029,0.0,0.0084650112866816,0
RobertKrajewski/Sync-my-L2P,1,0,0,1,1,1,1,0,0,78,78,26,164,RobertKrajewski/Sync-my-L2P,11.0,5984.0,8.0,84.0,320.0,26.0,98.0,124.0,0.0,46.0,46.0,0.0,11.0,RobertKrajewski/Sync-my-L2P,2011-11-25 23:03:03,3787,1.5801425930815949,0.0029046738843411,0.022181146025878,0.0021124900977026,0.0844996039081066,10.5,10.58661209400581,1
EdgeApp/airbitz-core,0,1,0,1,0,0,0,0,0,77,77,47,163,EdgeApp/airbitz-core,18.0,0.0,2.0,0.0,1944.0,10.0,11.0,21.0,3.0,6.0,9.0,0.0,20.0,EdgeApp/airbitz-core,2014-11-01 01:34:47,2715,0.0,0.0066298342541436,0.0,0.0007366482504604,0.7160220994475138,0.0,0.7167587476979742,1
Facepunch/gmad,1,0,0,1,0,0,0,0,0,76,76,46,162,Facepunch/gmad,6.0,0.0,2.0,0.0,51.0,6.0,22.0,28.0,2.0,13.0,15.0,0.0,7.0,Facepunch/gmad,2013-01-23 10:38:00,3362,0.0,0.0017846519928613,0.0,0.0005948839976204,0.0151695419393218,0.0,0.0157644259369422,0
albertoCrive/homographyTrackingDemo,0,0,0,1,0,0,0,0,0,74,74,38,160,albertoCrive/homographyTrackingDemo,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,albertoCrive/homographyTrackingDemo,2014-11-24 17:04:09,2692,0.0,0.00074294205052,0.0,0.00074294205052,0.0014858841010401,0.0,0.0022288261515601,0
binnes/esp8266Workshop,0,0,0,1,0,0,1,0,0,73,73,71,159,binnes/esp8266Workshop,8.0,0.0,2.0,0.0,210.0,2.0,4.0,6.0,0.0,11.0,11.0,0.0,10.0,binnes/esp8266Workshop,2018-04-16 21:07:11,1453,0.0,0.0055058499655884,0.0,0.0013764624913971,0.1445285615966965,0.0,0.1459050240880936,0
